gene,spearman_r,p_value,n_samples
SUN1,0.6283,2.5884142317811813e-12,100
SLITRK1,0.6283,2.7181949768666516e-08,64
CNN1,0.6283,2.589373741524628e-12,100
KIF3A,0.6282,2.6351599919747788e-12,100
FKBP5,0.6282,2.6210545064098413e-12,100
CYBA,0.628,2.6940570890009813e-12,100
PYGB,0.6279,2.718707253762572e-12,100
SEMA6A,0.6279,2.7020744897779013e-12,100
DYNC1LI2,0.6279,2.717846605861958e-12,100
GBA,0.6278,2.7368369236884875e-12,100
PRKAR2B,0.6278,2.7479189820438853e-12,100
DBI,0.6277,1.0084099535876979e-08,68
APRT,0.6276,2.7931527708231677e-12,100
DGKK,0.6275,0.007011345696595818,17
MESD,0.6275,2.8343351945013285e-12,100
CCDC6,0.6273,2.8709894783571385e-12,100
S1PR1,0.6273,2.8694938977117793e-12,100
CDH10,0.6271,2.9573767759998144e-12,100
HERC6,0.6271,2.9216772649396277e-10,82
ACY3,0.627,2.966263656826623e-12,100
FAM98B,0.627,2.9867828194129672e-12,100
SGPL1,0.6267,3.063675039324623e-12,100
SBF2,0.6266,3.0885364408434875e-12,100
CYSTM1,0.6266,3.084392417878023e-12,100
