gene,spearman_r,p_value,n_samples
MVB12A,0.4281,6.0225391163919906e-05,82
FDXR,0.428,0.023072413480905458,28
PDSS2,0.4279,0.00012870074805100676,75
ADIPOQ,0.4279,0.00010345999187511965,77
NMT2,0.4279,0.012984502077967874,33
NF1,0.4279,6.0618099054891854e-05,82
MGP,0.4278,0.00012922333079573765,75
THYN1,0.4276,6.150313609195812e-05,82
NIF3L1,0.4275,6.185713989053667e-05,82
CASP2,0.4275,6.169454925750718e-05,82
CCDC85B,0.4274,0.04722786578939317,22
ARMCX2,0.4274,6.204979820646155e-05,82
RIN2,0.4274,6.201583724546288e-05,82
MAK16,0.4273,6.245365669726972e-05,82
CTR9,0.4271,6.297344260961104e-05,82
BCLAF3,0.4271,0.042095484982036795,23
PACSIN1,0.4269,0.00022835005258381368,70
CPSF6,0.4269,6.335703836733219e-05,82
ZFYVE16,0.4268,6.385197085735777e-05,82
HERC4,0.4267,6.407375159616642e-05,82
OSBPL8,0.4267,6.403016007280842e-05,82
NAALAD2,0.4266,0.16669998762494498,12
PRKCSH,0.4266,6.426186866672231e-05,82
C19orf53,0.4264,6.49434817075491e-05,82
THBS4,0.4263,6.517368140319951e-05,82
BAG3,0.4262,6.54914994272282e-05,82
IDS,0.4262,0.03365649478208859,25
GNG4,0.4262,0.002524990639666118,48
DAAM2,0.4261,0.0006873611638537055,60
PAGE2,0.4261,0.11324836262907952,15
RAB11B,0.426,6.592281179102407e-05,82
MRPS35,0.426,6.594955448386537e-05,82
PRPSAP1,0.426,6.587807643945277e-05,82
APOBEC3F,0.4259,0.008579893149766007,37
CENPU,0.4259,0.04813687642672232,22
SLC30A9,0.4258,6.66866811648908e-05,82
FAM126B,0.4257,6.697334026616936e-05,82
RAB1B,0.4257,6.681900405796813e-05,82
DHX9,0.4256,6.72584741590937e-05,82
SMUG1,0.4256,6.721225036633276e-05,82
RNLS,0.4256,0.0002394369996619051,70
ZNF3,0.4256,0.004441682582678982,43
STARD5,0.4255,0.00014125455417818934,75
PRAME,0.4254,0.0039947473228099115,44
CYTH1,0.4252,6.822607262048776e-05,82
AC093323.1,0.425,0.11429547548052223,15
UBA52,0.4248,6.96415408905709e-05,82
MYBBP1A,0.4247,6.990821866877892e-05,82
GYG2,0.4247,6.986306908723266e-05,82
TMEM126A,0.4246,7.008614299126068e-05,82
APMAP,0.4245,7.040188353168699e-05,82
CRMP1,0.4244,0.0005874671589242677,62
PMS1,0.4244,0.00025112151223850556,70
DCHS1,0.4243,7.10525242967462e-05,82
TRMT12,0.4242,0.13063731043811044,14
TEX10,0.4242,7.132313050687695e-05,82
TUBA1C,0.4241,7.15741830462338e-05,82
SETD3,0.4241,7.182400217852918e-05,82
USP42,0.424,0.0013988279449380072,54
FGD3,0.4239,0.00022974348952642867,71
NCF4,0.4239,7.220797751829283e-05,82
WRAP73,0.4239,0.0014020042060244285,54
MICAL2,0.4239,0.00015096589052309437,75
TFIP11,0.4238,7.252113610084974e-05,82
CTTNBP2,0.4236,0.0009212741310091887,58
PROCR,0.4235,7.365752475676567e-05,82
SNX7,0.4234,0.00012495968485515556,77
CCS,0.4233,7.424285497538586e-05,82
