gene,spearman_r,p_value,n_samples
GIMAP4,0.8311,4.347849027789384e-31,117
SORD,0.8311,4.349490646240262e-31,117
ADSS1,0.831,4.611040289844565e-31,117
ITGA9,0.8309,4.64992157936309e-31,117
FAM107A,0.8308,1.688534724398441e-06,22
GAS6,0.8305,5.301234196046259e-31,117
CACNA2D1,0.83,6.096567408945519e-31,117
DOP1B,0.83,6.224136897212774e-31,117
ME1,0.8299,6.364256655464627e-31,117
SRGAP3,0.8297,6.763375388338107e-31,117
PALD1,0.8296,6.938256041859359e-31,117
PARP9,0.8296,7.084457339853119e-31,117
PDIA5,0.8296,7.093640079351928e-31,117
ARHGAP6,0.8293,7.736708275334999e-31,117
ZBTB20,0.8286,9.57115907835342e-31,117
PNMA8B,0.8284,1.287327920811563e-23,89
FAM89A,0.8281,2.793824508909962e-20,76
EHHADH,0.8278,1.2296435274451486e-30,117
CA12,0.8277,1.2604427478160706e-30,117
RDH10,0.8276,1.2896206014723143e-30,117
VTCN1,0.8273,1.4304830543987421e-30,117
ERCC6L,0.8272,1.4702125628311921e-30,117
SH3PXD2A,0.8272,1.4525776883150382e-30,117
NRCAM,0.8272,1.4631042343395652e-30,117
ENPEP,0.8271,1.4887618775699072e-30,117
TRAF3IP2,0.827,1.5531246018157529e-30,117
ADPRH,0.8269,1.6123215712333597e-30,117
SLC1A1,0.8269,3.806789827532323e-06,21
RUNX1T1,0.8269,2.4774605833808056e-13,49
TOM1L1,0.8267,1.676801595608224e-30,117
ARHGEF38,0.8267,3.780312767611232e-19,72
LLGL2,0.8266,1.722541351431668e-30,117
SERPINB5,0.8265,1.8218694249998327e-30,117
KHDC1L,0.8265,0.0004958577112485161,13
GRHL3,0.8263,2.1544783268997385e-06,22
NEXN,0.8263,1.9053841353262915e-30,117
CYRIA,0.8263,1.8902736659064008e-30,117
TUBB2B,0.8262,3.6916931201903326e-26,100
ARHGAP29,0.826,2.062420109100621e-30,117
ADAMTSL1,0.8258,2.1863045703174924e-30,117
NAV1,0.8258,2.2323789104897414e-30,117
SOX6,0.8257,2.3148598373473572e-26,101
GASK1B,0.8256,2.405202305165597e-28,109
SLC12A2,0.8255,2.3997059791323186e-30,117
PRKCD,0.8254,2.4840654960194316e-30,117
CAND2,0.8254,2.499530903791903e-30,117
CCDC80,0.8249,2.8901686444142275e-30,117
MAD2L1,0.8249,2.8952585324203072e-30,117
GAS7,0.8248,2.9979667314943756e-30,117
TP53I3,0.8247,3.0726753628317176e-30,117
HAAO,0.8246,3.208000930521948e-30,117
GALNT7,0.8245,3.2785515070845735e-30,117
ALOX5,0.8245,3.2641681319658944e-30,117
CPM,0.8245,3.244578180692525e-30,117
MAP3K5,0.8241,3.691273602242322e-30,117
HSPA12B,0.8241,3.707961745475671e-30,117
ARHGAP4,0.8239,3.950163953998783e-30,117
SHMT1,0.8239,3.884459233681959e-30,117
IDO1,0.8239,3.892588740861664e-30,117
CEP112,0.8238,4.0699829004852834e-30,117
ESM1,0.8237,7.259514967111764e-08,28
PARP14,0.8237,4.143884977824155e-30,117
CAPN5,0.8236,4.2661111419435784e-30,117
CPQ,0.8234,4.511815287321005e-30,117
SLC11A2,0.8232,4.8469798780536754e-30,117
ELMO3,0.823,5.049083648467057e-30,117
S100A16,0.8226,5.752180314226417e-30,117
APOBR,0.8226,5.71284794519546e-30,117
CDH2,0.8225,5.8577231003651204e-30,117
