gene,spearman_r,p_value,n_samples
RMDN3,0.896,3.3925614728313316e-74,207
TOP2A,0.8959,3.5349047577060895e-74,207
LTA4H,0.8959,3.771460026302923e-74,207
CKAP4,0.8958,3.951887008941783e-74,207
KCTD12,0.8958,4.106994010616781e-74,207
GRAP2,0.8957,4.534139385762538e-74,207
FMO5,0.8954,5.7032593931201175e-74,207
HSPB7,0.8954,5.5485398010444914e-74,207
NTN4,0.8954,5.785684802448358e-74,207
KIF15,0.8953,6.1292077664675085e-74,207
FAM162B,0.8951,7.369038267380161e-31,85
C16orf89,0.8951,7.50236813798128e-74,207
ACSS3,0.895,8.151647587570495e-74,207
ZEB2,0.8949,9.51520078922199e-74,207
LRP2,0.8949,9.291916658603022e-74,207
MARK1,0.8946,1.1738345097082584e-73,207
ME3,0.8946,1.157364659979492e-73,207
MRVI1,0.8945,1.287571873492297e-73,207
NKX2-1,0.8944,1.499557487854075e-73,207
HOPX,0.8944,1.4341361690939205e-73,207
MYH11,0.8943,1.568103485659572e-73,207
ANXA8L1,0.8942,1.753252990043597e-73,207
TARS1,0.8941,1.848054207874231e-73,207
CAVIN2,0.894,2.0230401977963784e-73,207
CD8B,0.8939,1.3222019718134134e-06,17
JPT1,0.8939,2.3417039838242388e-73,207
NOP2,0.8938,2.3937668020405777e-73,207
MSH6,0.8937,2.852477435884538e-73,207
ADAMTSL3,0.8937,2.7382428294842984e-73,207
TNIK,0.8936,2.8879957637511923e-73,207
FYCO1,0.8936,2.949811967389137e-73,207
CORO2B,0.8933,3.811356898896591e-73,207
UBXN10,0.8933,1.8728412155169608e-21,59
TBX2,0.8929,5.59472331331434e-73,207
RFTN1,0.8928,6.450012786317426e-73,207
TRPC6,0.8928,1.022337606951305e-43,123
FRZB,0.8927,7.054882915111413e-73,207
SFTPD,0.8924,8.814938251976914e-73,207
RRM2,0.8924,8.616781127532141e-73,207
SCIN,0.8922,1.0854921246323033e-72,207
REPS2,0.8921,1.1774637496921197e-72,207
FRY,0.892,1.2550338208664297e-72,207
IRF6,0.8919,1.3628901052166004e-72,207
SULT1C2,0.8918,1.4866223847920166e-72,207
PFN2,0.8918,1.4900539231756692e-72,207
CD55,0.8917,1.737729939601343e-72,207
SYNE1,0.8917,1.6721323104509733e-72,207
CD34,0.8917,1.5935857548851877e-72,207
SLC9A3R1,0.8917,1.7178590679676094e-72,207
ACSL5,0.8916,1.779418333156069e-72,207
NDRG2,0.8915,1.9944410081830386e-72,207
PIGR,0.8915,1.9058047660713902e-72,207
TMEM100,0.8914,2.0914717114235413e-72,207
NRP1,0.8912,2.7043423668691857e-72,207
AHCYL2,0.8909,3.4778114309599845e-72,207
KPNA2,0.8909,3.5456478207023226e-72,207
F8,0.8908,3.697573019854404e-72,207
FAP,0.8907,4.0534391994602053e-72,207
MAP2,0.8907,3.934359511503034e-72,207
LMCD1,0.8906,4.549939479949022e-72,207
PTPRG,0.8905,4.668969195740068e-72,207
CLIC2,0.8904,5.109589242467052e-72,207
CHRDL1,0.8903,5.991762050471562e-72,207
PLCB2,0.8902,6.097303020835019e-72,207
SNTB1,0.8901,7.177033741062135e-72,207
ALS2CL,0.8901,1.8835098792815287e-68,197
NHSL2,0.89,7.226499790080963e-72,207
RAMP2,0.89,7.356636513904487e-72,207
TM6SF1,0.8899,9.516022768801034e-69,198
MMRN2,0.8897,9.916865766676522e-72,207
FKBP4,0.8893,1.4446085247577827e-71,207
PARP1,0.8893,1.378687518115462e-71,207
CSRP1,0.8892,1.5412637448180684e-71,207
PFKP,0.889,1.8447839212376616e-71,207
CADM1,0.8889,2.0010658633448467e-71,207
SNX30,0.8888,2.099483379575742e-71,207
HECW2,0.8888,2.11655176092131e-71,207
CPM,0.8888,2.1104787682869867e-71,207
CASP2,0.8888,2.217548397435536e-71,207
ALDH3A2,0.8887,2.3242102259659203e-71,207
APOBR,0.8887,2.4229481408331104e-71,207
SPATS2,0.8885,2.72305941394305e-71,207
NEXN,0.8885,2.7711529151968824e-71,207
VEPH1,0.8883,3.319695979566252e-71,207
MAMDC2,0.8882,3.5371895976138504e-71,207
SFTPB,0.8881,3.8545715962948605e-71,207
PLOD2,0.888,4.259572742824863e-71,207
TICRR,0.8878,1.68378391674324e-19,55
RAP1GAP,0.8876,6.1093495080002845e-71,207
NDC80,0.8873,8.044877325383679e-71,207
CLIC6,0.8872,8.554620612135627e-71,207
PNPLA6,0.8872,8.677121841016643e-71,207
CD8A,0.8871,9.545258109207578e-71,207
FXYD1,0.887,2.991803561241869e-58,170
NCALD,0.8869,1.0898067324463311e-70,207
ALDH2,0.8868,1.2085570572471025e-70,207
HSPA4L,0.8866,1.4122730023758155e-70,207
PTPN13,0.8863,1.8210963143221925e-70,207
AQP5,0.8861,2.1020434943080863e-70,207
KIF23,0.886,2.3117085733720528e-70,207
EPB41L2,0.8859,2.5384369854894834e-70,207
PGC,0.8858,2.826641880469708e-70,207
CHEK2,0.8857,3.03237741186077e-70,207
ESRP1,0.8857,2.926299272822539e-70,207
MYRIP,0.8857,2.0720473917345206e-07,20
AFDN,0.8857,3.0130311558443866e-70,207
ACOX2,0.8857,2.9375627214142286e-70,207
ANKRD22,0.8856,3.197840642738408e-70,207
KIF11,0.8855,3.736024982313237e-70,207
F13A1,0.8854,3.878108656502876e-70,207
PRKCZ,0.8853,4.177329027432449e-70,207
CD74,0.8852,4.447415934990071e-70,207
SHROOM3,0.8852,4.515665734918704e-70,207
FAM83B,0.8851,5.190960634320156e-70,207
LPL,0.885,5.349665985828169e-70,207
DSG2,0.8849,5.882470188276011e-70,207
COL6A6,0.8849,6.131320676862327e-70,207
WDHD1,0.8849,6.032216118766901e-70,207
XPO5,0.8847,7.17625466909247e-70,207
GFRA1,0.8846,3.271385305065582e-60,178
VIM,0.8846,7.689893609638775e-70,207
MCM6,0.8845,8.098610155438087e-70,207
