gene,spearman_r,p_value,n_samples
CYTH4,0.8795,1.5663537551814566e-51,156
TRIM21,0.8794,7.043488124085307e-61,185
MAP1B,0.8794,6.887028505691927e-61,185
APOBEC3C,0.8793,7.55140392722166e-61,185
ALDH7A1,0.8792,7.744982259525798e-61,185
NCF4,0.879,9.361672094636945e-61,185
HLA-E,0.8788,1.0514475427033157e-60,185
MRC1,0.8787,1.1486278840186236e-60,185
P3H1,0.8786,1.2302141601914162e-60,185
PAGE4,0.8783,7.633962564417815e-06,16
ABI3,0.8782,1.5982572862235026e-60,185
TOM1L2,0.8782,1.6396175727444123e-60,185
SHROOM2,0.8781,1.6927949956854715e-60,185
GAPDH,0.8779,2.0679514824990513e-60,185
B4GALT5,0.8777,8.324712082659743e-09,25
AIF1,0.8776,2.535831603454727e-60,185
IFIT3,0.8775,2.6729445295445185e-60,185
CCND1,0.8774,1.0122142703890441e-57,177
THEMIS2,0.8774,2.7769766713824346e-60,185
SLC12A6,0.877,3.8313675047358916e-60,185
HAVCR1,0.8768,5.358593253670078e-55,169
HLA-F,0.8768,4.2792822907404086e-60,185
HDAC6,0.8767,4.748423674977308e-60,185
ST14,0.8767,4.56586245415354e-60,185
CTH,0.8767,4.6753332072269795e-60,185
GPAT3,0.8766,4.8285523213051146e-60,185
MUC15,0.8766,3.938668263486216e-27,82
CLEC2B,0.8765,8.439118583861077e-06,16
ABCC6,0.8765,5.308637328539063e-60,185
YWHAH,0.8761,6.973737245111221e-60,185
LZTS1,0.8761,1.1624308364015925e-57,178
IQGAP1,0.8761,6.955455639680329e-60,185
LLGL2,0.8759,8.029341577953418e-60,185
SH3BGRL3,0.8757,9.332292601535502e-60,185
SMPD1,0.8757,9.004803913854769e-60,185
LGI2,0.8757,5.3379213715657084e-11,32
GASK1B,0.8757,2.0085459173986447e-46,143
GIMAP7,0.8756,1.0050496852900774e-59,185
CLDN8,0.8756,8.852734216874166e-06,16
PPP1R1A,0.8756,9.953582958600184e-60,185
SLC7A7,0.8755,1.0581389875994228e-59,185
PDK1,0.8755,1.0553769498378896e-59,185
ANK3,0.8754,4.5706200270072605e-52,161
TAP1,0.8753,1.1785375456661518e-59,185
HABP4,0.8752,1.2779906219708383e-59,185
SLC25A5,0.875,1.5348715076487539e-59,185
ANGPTL4,0.8749,1.6324653057212077e-59,185
DOK3,0.8748,4.571726072020714e-55,171
PLA2G4A,0.8746,1.9404288029265346e-59,185
ADAP2,0.8745,1.8673352791696405e-52,163
GPD1L,0.8745,2.084535095464888e-59,185
EPHX2,0.8745,2.1061797861767644e-59,185
DDAH1,0.8741,2.729402821741986e-59,185
BIRC3,0.8741,3.541323520273787e-32,99
PLEKHA5,0.874,2.8777945048251744e-59,185
PSMB9,0.8739,3.164301951068472e-59,185
LHPP,0.8739,3.1249310288933096e-59,185
HAGH,0.8737,3.5898743589323077e-59,185
CARMIL1,0.8736,3.9055811922591687e-59,185
PHYH,0.8732,5.207307929220508e-59,185
GOT1,0.8732,5.221938986778455e-59,185
KIAA0930,0.8732,5.081383659947531e-59,185
PFKFB2,0.8731,1.6834426773866564e-56,177
VWA5A,0.8731,5.415863957218073e-59,185
TSPYL5,0.8729,6.295012499161749e-59,185
F13A1,0.8729,6.073009872170484e-59,185
HLA-DPA1,0.8728,6.7903597782134285e-59,185
DDX3Y,0.8728,6.488679203204672e-59,185
CA9,0.8728,6.797888342394835e-59,185
SORCS2,0.8728,6.429917377670461e-59,185
ANGPT2,0.8727,6.958770218010848e-59,185
ENO2,0.8726,7.457794512961908e-59,185
SERPINB1,0.8726,7.473511918500708e-59,185
PDZK1,0.8723,9.424609697962882e-59,185
DHRS11,0.8722,9.852271456294687e-59,185
THY1,0.8722,9.91807199640114e-59,185
ACLY,0.872,1.1597201250806553e-58,185
CARS1,0.8717,1.3967053107812025e-58,185
PUS7,0.8717,1.3682253862261403e-58,185
SHMT1,0.8717,1.3775048220465261e-58,185
FSCN1,0.8716,1.512768527483615e-58,185
CLEC14A,0.8716,1.5255501263082866e-58,185
GIMAP4,0.8714,1.7341713800869917e-58,185
TWF2,0.8714,1.6476048938249917e-58,185
CES2,0.8714,1.740703481489595e-58,185
ANK2,0.8712,1.908657539848701e-58,185
ZAP70,0.8712,1.8992809314554082e-58,185
L2HGDH,0.8707,2.7577955194655353e-58,185
CD70,0.8706,2.9605069000584035e-58,185
FNDC3B,0.8706,2.9175723412477128e-58,185
HAPLN1,0.8705,3.0624930313975326e-58,185
ARHGEF2,0.8705,3.160601817104918e-58,185
ASCC3,0.8704,3.2851021875543895e-58,185
