gene,spearman_r,p_value,n_samples
PPP3CB,0.6194,6.986780087340622e-13,109
SH3TC1,0.6194,6.989310752998487e-13,109
IFNGR1,0.6193,7.090167074898365e-13,109
RPL3L,0.6193,7.02675847956071e-13,109
CMA1,0.6193,7.068292423728603e-13,109
STRAP,0.6192,7.111433506210388e-13,109
HCAR2,0.619,1.241089102653873e-05,42
YTHDF3,0.6189,7.357146377616426e-13,109
AAGAB,0.6189,7.384948416390833e-13,109
EIF5A2,0.6186,1.4614261673193535e-11,97
DDB2,0.6186,7.600925987962881e-13,109
ULBP2,0.6183,1.7596743942139381e-10,87
GSR,0.6182,7.924546646832818e-13,109
MOB2,0.6181,8.061214558527462e-13,109
TOE1,0.6181,8.048322801927767e-13,109
IGHV5-10-1,0.6181,8.064683420841032e-13,109
SPTLC3,0.618,1.8084930380944927e-10,87
PLEKHM2,0.618,8.166950046695194e-13,109
GSTZ1,0.6179,8.203458274087168e-13,109
USB1,0.6178,2.8255340770804973e-12,104
AGPAT4,0.6178,3.288411294793149e-11,94
IGLV9-49,0.6177,8.374055337346164e-13,109
S100A12,0.6176,8.510692067679327e-13,109
UTP25,0.6176,8.483585597321864e-13,109
AGPAT2,0.6176,8.524721042134554e-13,109
KLF4,0.6176,5.456696065683895e-11,92
ADAMTS2,0.6174,1.0015899064359485e-11,99
SCARB2,0.6173,8.75925099793464e-13,109
CC2D1A,0.6173,8.737305592121475e-13,109
TMEM43,0.6172,8.858036914717356e-13,109
POGLUT3,0.6171,8.922489376792877e-13,109
TSPAN8,0.6171,8.989711979649739e-13,109
RALA,0.6171,8.943555273896673e-13,109
PYROXD1,0.6169,9.119123052949019e-13,109
SERPINB8,0.6169,9.187608297436771e-13,109
ACTC1,0.6169,0.0028947180479421885,21
SPAG5,0.6168,4.6064495708850504e-11,93
OGFRL1,0.6167,9.319086059320842e-13,109
STAT4,0.6165,1.1377714022394079e-06,52
HPS3,0.6162,9.899296771600988e-13,109
PPP1R1A,0.616,1.686883604609012e-10,88
FAM43A,0.6159,1.5326444416674424e-09,79
APMAP,0.6158,1.0315886589226744e-12,109
AKAP10,0.6158,1.0280661603401592e-12,109
AQP5,0.6157,4.128497287891366e-09,75
PICALM,0.6157,1.0434146624189837e-12,109
CD200,0.6157,1.9317618277264675e-11,97
CRISPLD2,0.6156,1.056748647173414e-12,109
MORC3,0.6155,1.0586943116406568e-12,109
PROX1,0.6154,0.033169901090105904,12
ATP2C1,0.6154,1.0795168353327216e-12,109
ATP2A1,0.6154,1.0772851953837379e-12,109
DNM1,0.6154,2.8830026971957796e-10,86
MYO18B,0.6154,1.122004310084074e-08,71
ACSF2,0.6154,1.0725466635303403e-12,109
SOX13,0.6153,2.750720992632124e-07,58
CDK2,0.6151,1.1103891660491424e-12,109
POLR1B,0.6151,1.1081808917814963e-12,109
SIRT2,0.6151,1.107373179395116e-12,109
UBE4A,0.6151,1.1145214116230486e-12,109
PCK2,0.6151,1.1119622419493447e-12,109
LORICRIN,0.6151,3.9106898540898996e-08,66
NMRK1,0.6151,1.108646035716562e-12,109
C6orf141,0.615,0.0039003112982132332,20
TFB2M,0.6149,1.1347951329164024e-12,109
PATL1,0.6149,1.1360561818315156e-12,109
EXOC5,0.6149,1.1390136453169476e-12,109
UCK2,0.6148,1.1451771498441202e-12,109
PTPRS,0.6144,1.2008467497844082e-12,109
MSI1,0.6143,5.5991545258806074e-06,46
C5AR1,0.6143,2.8147261994152325e-11,96
SCARA5,0.6143,1.066629629736264e-09,81
TOR1B,0.6143,1.2149240258493735e-12,109
MIA3,0.6142,1.2187930200966365e-12,109
C1orf122,0.6141,1.2378168599499194e-12,109
BIRC2,0.614,1.2552126562389098e-12,109
DVL2,0.614,1.2453856336627448e-12,109
CELSR1,0.614,1.2450985958389532e-12,109
RHCG,0.6139,1.2645198145691316e-12,109
TREX1,0.6139,1.2652519588762173e-12,109
UBE3A,0.6139,1.264604147921037e-12,109
DYNC1LI1,0.6139,1.2624168652259584e-12,109
LTC4S,0.6136,6.915553629170166e-05,36
GSKIP,0.6136,1.3051652906741587e-12,109
SLC44A1,0.6136,1.3025899593554985e-12,109
TMOD2,0.6135,1.3137923055830607e-12,109
CMSS1,0.6134,1.3325909361566779e-12,109
LETM1,0.6134,1.3327932087169194e-12,109
RAB1B,0.6134,1.3309047645035345e-12,109
ITPR3,0.6133,1.349842439383806e-12,109
MFSD3,0.6133,0.00040373299048722177,29
FCGBP,0.6133,1.3499758256140314e-12,109
ACVR1,0.6131,1.9314112839153513e-11,98
GTF2I,0.6131,1.3786048463891023e-12,109
SELENOO,0.6129,1.4130537697402605e-12,109
CYBB,0.6129,1.4121873111594091e-12,109
CAVIN2,0.6128,1.4142360806458653e-12,109
SLC31A1,0.6128,2.786928033335476e-08,68
CFDP1,0.6128,1.421293505079317e-12,109
SLC35D1,0.6126,7.72797564337864e-06,45
SYNC,0.6126,1.452556493300459e-12,109
SEMA7A,0.6126,4.0857678855463355e-09,76
PLEKHO1,0.6125,1.4671941710258296e-12,109
DNAJC17,0.6125,1.4601495079751325e-12,109
RXRA,0.6125,1.471855820791267e-12,109
MBOAT1,0.6124,6.082379799448343e-06,46
FOXE1,0.6123,4.2860295961380686e-11,95
EMB,0.6122,5.0300624868864916e-12,104
ENO3,0.6122,1.5199914442302295e-12,109
EPB41L4B,0.6121,1.262996027758853e-09,81
RANBP1,0.612,1.5517751671523686e-12,109
DARS2,0.6118,1.5849825569243386e-12,109
DUSP26,0.6118,0.011788405053115205,16
HTT,0.6117,1.6004029763966123e-12,109
METTL16,0.6117,1.5910116429708363e-12,109
FBXL6,0.6115,1.398444637694559e-11,100
MORC2,0.6115,1.623634034095428e-12,109
APCDD1,0.6114,3.428671563831047e-07,58
IFITM3,0.6114,1.6473560325769755e-12,109
NMD3,0.6113,1.6595783896597255e-12,109
TRIM55,0.6113,5.015979697536485e-06,47
