gene,spearman_r,p_value,n_samples
PTPN6,0.8052,2.925369626021678e-26,110
SLC5A8,0.8049,3.146814544375152e-26,110
TAP1,0.8048,3.2029244385717145e-26,110
PARVG,0.8046,3.3717181002211314e-26,110
SFRP2,0.8044,4.952365450490065e-08,31
PAIP2B,0.8043,3.67432935400865e-26,110
GSTM2,0.8043,3.697905683750011e-26,110
CCL21,0.804,2.717339833647094e-19,80
PIGR,0.804,3.8917399931809145e-26,110
NXN,0.8036,4.3218594294070405e-26,110
MGLL,0.8029,5.166078002649419e-26,110
MET,0.8028,5.238571187676151e-26,110
NDN,0.8028,1.9406727669072682e-11,46
LRRK2,0.8027,5.449923934283359e-26,110
SMPDL3B,0.8025,5.670869644464786e-26,110
MAGED1,0.8024,5.863973403914921e-26,110
ANXA3,0.8024,5.782097165276608e-26,110
SAMHD1,0.8023,6.043899155231944e-26,110
CD8A,0.8023,1.4864506183576539e-22,95
PDE5A,0.8023,5.951388828536486e-26,110
GSTA4,0.8022,6.179652658151155e-26,110
RIMKLA,0.8022,0.0005563056127922433,14
JAM3,0.8022,6.178534698248604e-26,110
GGA2,0.802,6.420826336768119e-26,110
RBBP9,0.8017,6.870616637670562e-26,110
GPT,0.8015,7.28251236239837e-26,110
CDH6,0.8014,7.473404382596039e-26,110
LIN7A,0.8013,7.687618675117085e-26,110
GPX8,0.8012,7.851015546658946e-26,110
HSPA4,0.8011,7.928645203689586e-26,110
FGD3,0.8011,7.97389108613477e-26,110
SLC6A13,0.8009,8.498085934124992e-26,110
HCK,0.8009,8.346996431346159e-26,110
IFIH1,0.8006,9.113104007136405e-26,110
FGF2,0.8002,9.913158159211006e-26,110
PRKD1,0.8,1.0374501452744553e-25,110
NR2F1,0.7999,6.823898793582132e-22,93
PLOD2,0.7999,1.0695222063040413e-25,110
FERMT3,0.7998,1.0859186313696357e-25,110
SELENOM,0.7992,1.259071779536052e-25,110
LY96,0.799,0.0001193970638438656,17
ASL,0.7989,1.374374420929041e-25,110
SYNGR1,0.7988,1.4026720308924424e-23,101
NCAM1,0.7987,1.426681556269813e-25,110
SFN,0.7985,1.513566839613037e-25,110
CXCL9,0.7982,4.199211365582814e-05,19
SLFN11,0.7981,1.6683574416411205e-25,110
HLA-F,0.7975,1.8864984301553807e-25,110
PTPRB,0.7974,8.918811210225731e-23,98
SLC9A3R2,0.7973,2.0036015616211832e-25,110
CRYAB,0.797,2.137372948077652e-25,110
PGBD5,0.7969,7.298265114702858e-14,58
MSRB3,0.7968,2.2619454952173277e-25,110
KANK2,0.7967,2.303877967029263e-25,110
HCLS1,0.7966,2.3516243087776296e-25,110
GULP1,0.7963,2.532107723639157e-25,110
EPS8L2,0.7962,2.560884158796623e-25,110
PHGDH,0.796,2.7278462496229383e-25,110
MYO9A,0.7959,2.7991463465559103e-25,110
STEAP4,0.7959,1.473877435744371e-19,84
CDHR5,0.7958,2.874880609001639e-25,110
GMPR2,0.7958,2.819614802393375e-25,110
STK26,0.7957,2.916930425945454e-25,110
ABLIM3,0.7957,2.935435298470417e-25,110
TBC1D2B,0.7956,3.000660738784286e-25,110
IL18,0.7955,3.022712655300502e-25,110
MPZL2,0.7955,1.517841955962006e-17,75
MYCT1,0.7953,1.917961132782175e-14,61
RCAN2,0.7952,3.2335283402103916e-08,33
STMN3,0.7951,7.232809256512121e-07,27
CARMIL1,0.7951,3.3686548849420737e-25,110
RUFY3,0.795,3.4588321647922817e-25,110
TACC2,0.795,3.4432170725870866e-25,110
EPPK1,0.7948,3.623019053249167e-25,110
SDK1,0.7947,1.942722685468726e-21,93
RPS6KA5,0.7946,3.802214658026031e-25,110
NRIP2,0.7945,3.874873230590927e-25,110
TMCO4,0.7945,3.873194690339474e-25,110
ADA,0.7944,3.970719330409215e-25,110
SERPINH1,0.7942,4.17042445347076e-25,110
CA4,0.794,4.306570788128732e-25,110
MYO5B,0.7938,4.594771784469237e-25,110
BIN2,0.7937,4.706368911910224e-25,110
TXNRD1,0.7937,4.679781500382508e-25,110
POGLUT2,0.7936,4.811073698103856e-25,110
TPK1,0.7934,5.009988046870018e-25,110
IFIT3,0.7932,5.237326169128976e-25,110
USP10,0.7932,5.237788063667241e-25,110
DPCD,0.793,5.495583553931866e-25,110
MBP,0.7928,5.777608753422839e-25,110
CLIC4,0.7927,5.884143234784598e-25,110
RHOF,0.7925,3.005724078192043e-21,93
HTATIP2,0.7925,6.214909651130063e-25,110
MX2,0.7923,6.424309941792717e-25,110
DPP9,0.7922,6.643599109898553e-25,110
AIF1,0.7921,6.763666612811217e-25,110
CABLES1,0.792,6.859802596918589e-25,110
AP1S3,0.7916,7.642542601445611e-25,110
SOAT1,0.7914,8.006812128518773e-25,110
CLMN,0.7913,8.06613753064819e-25,110
MYO1D,0.7911,8.551249757377007e-25,110
KCTD14,0.791,8.77889255891102e-25,110
PTP4A3,0.7909,0.00015653318745557001,17
KIF21A,0.7907,9.24806300839234e-25,110
WIPF3,0.7906,9.515002257831806e-25,110
ANGPT2,0.7905,9.84692719745139e-25,110
P3H2,0.7905,9.842672396190869e-25,110
GGT5,0.7902,1.0487586565880915e-24,110
ALDH3A2,0.7902,1.0368237838026397e-24,110
ZC3HAV1L,0.7899,1.1175409072457107e-24,110
GPHN,0.7899,1.1071877892034256e-24,110
UBA7,0.7893,1.293649419660611e-24,110
ITPR1,0.7891,1.3258459486520318e-24,110
HLA-DQB2,0.7889,2.6535834090969788e-14,62
RBMS3,0.7886,1.498994589070739e-24,110
ENAH,0.7883,1.5992082236416458e-24,110
PDIA5,0.7878,1.816899197309651e-24,110
SPINT1,0.7878,1.791829756080521e-24,110
PLEK,0.7876,1.871865648668732e-24,110
HSPA4L,0.7876,1.8991461151923434e-24,110
TAOK3,0.7873,1.9957336207127962e-24,110
PHYKPL,0.787,2.1706224118432325e-24,110
SIPA1L1,0.787,2.1342947466182673e-24,110
CTSB,0.787,2.1346156002597954e-24,110
AKT3,0.7869,2.2079248678324237e-24,110
