gene,tumor_r,normal_r,delta_r
RAD54L2,0.3791,0.4503,-0.07119999999999999
TRIM33,0.4916,0.5628,-0.07119999999999999
ZNF579,0.2063,0.2775,-0.07120000000000001
HELZ2,0.7645,0.8357,-0.07120000000000004
PTMA,0.5892,0.6605,-0.07130000000000003
F7,-0.0648,0.0066,-0.07139999999999999
BRCA1,0.7468,0.8182,-0.07140000000000002
SLC25A4,0.4554,0.5268,-0.07140000000000002
ROBO2,0.8748,0.9462,-0.07140000000000002
PRRC2B,0.6272,0.6986,-0.07140000000000002
F13A1,0.8489,0.9204,-0.07150000000000001
MRPL46,0.251,0.3225,-0.07150000000000001
MRPL38,0.2764,0.3479,-0.07150000000000001
VAT1L,0.646,0.7176,-0.0716
CRYZL1,0.3634,0.435,-0.0716
SPC24,0.8389,0.9105,-0.0716
ATP13A2,0.269,0.3406,-0.0716
ACSL5,0.8083,0.8799,-0.0716
ADAP2,0.6482,0.7198,-0.0716
CAV1,0.6453,0.717,-0.07169999999999999
ECHDC2,0.4059,0.4776,-0.07170000000000004
ACSS3,0.8721,0.9439,-0.07179999999999997
SLC25A16,0.504,0.5758,-0.07179999999999997
POLB,0.245,0.3168,-0.07180000000000003
ASNS,0.7588,0.8307,-0.07189999999999996
ZNF827,0.2726,0.3445,-0.07189999999999996
FMNL2,0.6731,0.745,-0.07189999999999996
PRDX3,0.2881,0.3601,-0.07199999999999995
SRPK1,0.675,0.747,-0.07199999999999995
SPATA5L1,0.4329,0.5049,-0.07200000000000001
BICRAL,0.2882,0.3602,-0.07200000000000001
TIMELESS,0.7736,0.8456,-0.07200000000000006
HSH2D,0.7009,0.773,-0.07210000000000005
VDR,0.6157,0.6879,-0.07219999999999993
BAK1,0.2753,0.3475,-0.07219999999999999
GOLGA3,0.4286,0.5009,-0.07230000000000003
AGPAT5,0.3276,0.4,-0.07240000000000002
RELL1,0.5622,0.6346,-0.07240000000000002
HMCES,0.6134,0.6859,-0.07250000000000001
MYL9,0.7263,0.7988,-0.07250000000000001
ATP11B,0.72,0.7925,-0.07250000000000001
TCAF1,0.672,0.7446,-0.0726
CA4,0.5139,0.5866,-0.07269999999999999
MSMO1,0.4551,0.5278,-0.07270000000000004
PPP1CC,0.4464,0.5192,-0.07279999999999998
SPAG5,0.8144,0.8872,-0.07279999999999998
PSMA4,0.0613,0.1341,-0.0728
POP4,0.2043,0.2771,-0.0728
COG2,0.3328,0.4056,-0.07280000000000003
NDUFAF5,0.2407,0.3136,-0.07289999999999999
LRCH4,0.4119,0.4849,-0.07300000000000001
VPS13C,0.6355,0.7085,-0.07300000000000006
ITGA7,0.5699,0.6429,-0.07300000000000006
PPP4R2,0.3112,0.3843,-0.0731
SSB,0.3444,0.4177,-0.07330000000000003
CMIP,0.2886,0.362,-0.07339999999999997
GPD2,0.4186,0.492,-0.07339999999999997
CYP2U1,0.157,0.2304,-0.07339999999999999
MAFB,0.6036,0.677,-0.07340000000000002
AFAP1L1,0.5346,0.608,-0.07340000000000002
SPRR3,0.6187,0.6921,-0.07340000000000002
XPOT,0.5485,0.6219,-0.07340000000000002
JCAD,0.7739,0.8474,-0.07350000000000001
SLC25A23,0.2132,0.2867,-0.07350000000000001
SYNE1,0.8041,0.8776,-0.07350000000000001
LGALS1,0.5277,0.6013,-0.0736
PRKCD,0.7698,0.8434,-0.0736
GPATCH11,0.5354,0.609,-0.0736
CHRAC1,0.3125,0.3861,-0.0736
SHB,0.7028,0.7764,-0.0736
PPP1R13B,0.5697,0.6434,-0.07369999999999999
DHX57,0.6683,0.7422,-0.07389999999999997
URI1,0.313,0.3869,-0.07390000000000002
AP3S2,0.4727,0.5467,-0.07399999999999995
SEPTIN9,0.1321,0.2061,-0.07400000000000001
ERH,-0.0095,0.0646,-0.0741
JAK1,0.6926,0.7667,-0.07410000000000005
RPL22L1,0.7087,0.7828,-0.07410000000000005
CISD1,0.0215,0.0957,-0.07419999999999999
NAP1L1,0.3326,0.4069,-0.07429999999999998
BCL2L13,0.3899,0.4642,-0.07429999999999998
RELA,0.4587,0.533,-0.07430000000000003
TANC2,0.7821,0.8564,-0.07430000000000003
NDUFA3,0.1374,0.2118,-0.0744
SPG21,0.0654,0.1398,-0.07440000000000001
KPNA3,0.5391,0.6135,-0.07440000000000002
PIK3R4,0.3419,0.4165,-0.0746
IGKV3D-20,0.0582,0.1328,-0.0746
TCIM,0.6507,0.7253,-0.0746
DHX16,0.5906,0.6653,-0.07469999999999999
ALCAM,0.8609,0.9356,-0.07469999999999999
COL21A1,0.8232,0.8979,-0.07469999999999999
VTI1B,0.3461,0.4208,-0.07469999999999999
SRA1,0.4392,0.5139,-0.07470000000000004
SAMD9,0.8155,0.8903,-0.07479999999999998
EIF5,0.3067,0.3815,-0.07480000000000003
THBS3,0.5632,0.6381,-0.07489999999999997
GBF1,0.6962,0.7711,-0.07489999999999997
CTTNBP2,0.7635,0.8384,-0.07490000000000008
TCEAL5,0.8811,0.9561,-0.07499999999999996
DNAH9,0.2397,0.3147,-0.07499999999999998
NPRL3,-0.0136,0.0614,-0.075
HPGD,0.8076,0.8826,-0.07500000000000007
MYO1B,0.7201,0.7951,-0.07500000000000007
ZNF24,0.4284,0.5035,-0.07509999999999994
COPS9,-0.083,-0.0079,-0.0751
DNA2,0.5952,0.6703,-0.07510000000000006
METTL5,0.3818,0.457,-0.07520000000000004
TAF8,0.1402,0.2155,-0.0753
ATP2C1,0.3646,0.44,-0.07540000000000002
SOWAHB,0.5255,0.6009,-0.07540000000000002
FAM136A,0.5797,0.6551,-0.07540000000000002
CRABP1,0.6472,0.7227,-0.07550000000000001
VPS13D,0.4273,0.5028,-0.07550000000000001
IFT172,0.6351,0.7107,-0.0756
SNRNP48,0.1673,0.243,-0.07569999999999999
TMCC3,0.6223,0.698,-0.07569999999999999
GTF3C1,0.4777,0.5535,-0.07579999999999998
CXCL14,0.7587,0.8345,-0.07579999999999998
G3BP1,0.5784,0.6542,-0.07579999999999998
PFDN1,0.2148,0.2906,-0.07580000000000003
UBA3,0.2603,0.3361,-0.07580000000000003
OLFML1,0.6606,0.7364,-0.07580000000000009
COX6A1,0.0747,0.1506,-0.07590000000000001
YWHAE,0.3523,0.4282,-0.07590000000000002
TRIM27,0.2485,0.3244,-0.07590000000000002
YY1AP1,0.466,0.542,-0.07600000000000001
LRRTM1,0.5117,0.5879,-0.07619999999999993
ANKRD13C,0.1238,0.2,-0.07620000000000002
FOSL2,0.6411,0.7173,-0.07620000000000005
CDK2AP1,0.113,0.1893,-0.07629999999999999
TARBP2,0.3032,0.3796,-0.07639999999999997
MGRN1,0.046,0.1224,-0.0764
ITGB6,0.7835,0.8599,-0.07640000000000002
IGKV1-5,0.3332,0.4096,-0.07640000000000002
ANP32B,0.3387,0.4152,-0.07650000000000001
TSFM,0.6157,0.6922,-0.07650000000000001
MTF2,0.4256,0.5021,-0.07650000000000001
EEPD1,0.6633,0.7399,-0.0766
ABCA8,0.4498,0.5264,-0.0766
MLYCD,0.4956,0.5723,-0.07670000000000005
SNX21,0.4388,0.5156,-0.07679999999999992
SYBU,0.7056,0.7824,-0.07679999999999998
CYB5B,0.4374,0.5142,-0.07679999999999998
CPS1,0.705,0.7818,-0.07680000000000009
NXT1,0.1051,0.182,-0.0769
VIRMA,0.0929,0.1698,-0.07690000000000001
HMGCL,0.5757,0.6527,-0.07699999999999996
CDK11B,0.3555,0.4325,-0.07700000000000001
CFH,0.0598,0.1368,-0.07700000000000001
BAZ1A,0.6113,0.6884,-0.07710000000000006
IFIH1,0.8022,0.8795,-0.07729999999999992
ATP1B1,0.3743,0.4516,-0.07729999999999998
RAB17,0.4422,0.5195,-0.07729999999999998
SIGIRR,0.5555,0.6328,-0.07730000000000004
C1orf109,-0.0337,0.0437,-0.0774
TIPRL,0.464,0.5416,-0.07759999999999995
ARID4B,0.528,0.6056,-0.0776
VKORC1,0.2464,0.3241,-0.07769999999999999
WBP1L,0.2223,0.3,-0.07769999999999999
ATP6AP2,0.3711,0.4488,-0.07769999999999999
RAVER2,0.5953,0.673,-0.07769999999999999
CALCOCO2,0.5354,0.6132,-0.07779999999999998
MPDU1,0.2162,0.2941,-0.07789999999999997
MCM3,0.8158,0.8937,-0.07790000000000008
FLNC,0.7416,0.8196,-0.07799999999999996
ST3GAL1,0.5666,0.6446,-0.07799999999999996
PNPO,0.3922,0.4702,-0.07800000000000001
ANKIB1,0.1601,0.2381,-0.07800000000000001
OSBPL5,0.584,0.662,-0.07800000000000007
SMARCA4,-0.0164,0.0617,-0.0781
IGHA1,0.4528,0.5309,-0.07810000000000006
FAM234A,0.5491,0.6273,-0.07819999999999994
MICU2,0.0907,0.1689,-0.07819999999999999
SFXN1,0.5235,0.6017,-0.07820000000000005
ADAM28,0.8058,0.884,-0.07820000000000005
DDX20,0.4366,0.5149,-0.07830000000000004
PGPEP1,0.5419,0.6203,-0.07839999999999991
RANBP1,0.4313,0.5097,-0.07840000000000003
VGLL4,0.5357,0.6141,-0.07840000000000003
SFI1,0.13,0.2085,-0.07849999999999999
ARNT2,0.4952,0.5737,-0.07850000000000001
NOA1,0.1056,0.1842,-0.0786
LRP10,0.1971,0.2757,-0.0786
PPIF,0.6816,0.7602,-0.0786
WDR13,0.1537,0.2323,-0.0786
RABGEF1,0.2231,0.3017,-0.07860000000000003
RNPEP,0.4838,0.5625,-0.07869999999999999
MRPL19,0.407,0.4857,-0.07870000000000005
PRUNE2,0.6739,0.7527,-0.07879999999999998
RIPOR2,0.7954,0.8742,-0.07879999999999998
GALNT14,0.7415,0.8204,-0.07889999999999997
PYURF,0.1827,0.2618,-0.07909999999999998
MAPK1,0.1601,0.2392,-0.0791
USP46,0.4984,0.5775,-0.0791
DRG1,0.0502,0.1293,-0.0791
ITGA11,0.7694,0.8485,-0.07910000000000006
U2AF2,0.3074,0.3866,-0.07919999999999999
ACOT8,0.6415,0.7207,-0.07920000000000005
WASHC4,0.3401,0.4194,-0.07929999999999998
DECR2,0.7762,0.8555,-0.07930000000000004
SEPTIN7,0.2665,0.3459,-0.07939999999999997
PPFIBP1,0.1989,0.2784,-0.07949999999999999
SQSTM1,0.6099,0.6894,-0.07950000000000002
LIMS1,0.2052,0.2847,-0.07950000000000002
RMI1,0.3806,0.4601,-0.07950000000000002
ACAT2,0.6277,0.7072,-0.07950000000000002
SBNO2,0.2083,0.2879,-0.07959999999999998
GINS1,0.4357,0.5153,-0.0796
LYSMD1,0.3135,0.3932,-0.0797
NOB1,0.5515,0.6314,-0.07989999999999997
VAMP3,0.2704,0.3503,-0.07990000000000003
HLA-DMB,0.5733,0.6533,-0.07999999999999996
CCDC174,0.4697,0.5497,-0.07999999999999996
TTF1,0.0578,0.138,-0.08020000000000002
WDR43,0.6993,0.7796,-0.08029999999999993
KLHL8,0.4924,0.5727,-0.08029999999999998
CRTAP,0.1694,0.2498,-0.0804
MRPS28,0.3345,0.415,-0.08049999999999996
TMEM97,0.4791,0.5596,-0.08049999999999996
NAE1,0.0577,0.1382,-0.08049999999999999
CLEC11A,0.6019,0.6824,-0.08050000000000002
DNAJC17,0.5687,0.6492,-0.08050000000000002
NPC1,0.4064,0.4869,-0.08050000000000002
IFIT2,0.8034,0.8839,-0.08050000000000002
ZNF622,0.1656,0.2462,-0.0806
PCDH18,0.579,0.6596,-0.0806
ZFP36L2,0.7044,0.7851,-0.0807
APOBEC3F,0.6916,0.7724,-0.08079999999999998
ERAL1,0.6128,0.6938,-0.08099999999999996
PRPS2,0.7308,0.8118,-0.08099999999999996
MIS18BP1,0.5744,0.6554,-0.08099999999999996
UBTF,0.2657,0.3467,-0.08100000000000002
GCN1,0.6978,0.7788,-0.08100000000000007
EXOC2,0.0394,0.1206,-0.0812
BUD13,0.5509,0.6321,-0.08120000000000005
BOP1,0.675,0.7563,-0.08129999999999993
NSUN4,0.3991,0.4804,-0.08129999999999998
SLC2A1,0.7612,0.8425,-0.08130000000000004
BRI3,0.2598,0.3411,-0.08130000000000004
ZFYVE9,0.5903,0.6718,-0.0814999999999999
MESD,0.5121,0.5936,-0.08150000000000002
DSG3,0.567,0.6485,-0.08150000000000002
RMDN2,0.4848,0.5664,-0.0816
TRMT2A,0.4574,0.539,-0.08160000000000006
CPE,0.618,0.6997,-0.0817
EMCN,0.7015,0.7832,-0.0817
SHE,0.6862,0.768,-0.08179999999999998
ALPP,0.7704,0.8523,-0.08189999999999997
CC2D1A,0.4717,0.5536,-0.08189999999999997
UPF1,0.5465,0.6285,-0.08199999999999996
BMP1,0.578,0.66,-0.08200000000000007
SLC6A6,0.717,0.7991,-0.08210000000000006
CERS6,0.6141,0.6962,-0.08210000000000006
ACSS2,0.727,0.8091,-0.08210000000000006
CD82,0.7862,0.8684,-0.08219999999999994
IGLV2-23,0.457,0.5392,-0.0822
CAMSAP3,0.8049,0.8871,-0.08220000000000005
CPD,0.7447,0.827,-0.08229999999999993
EXOSC4,0.1124,0.1947,-0.08230000000000001
CD40,0.6507,0.733,-0.08230000000000004
SYNGR2,0.4685,0.5509,-0.08239999999999992
SHC1,0.4851,0.5675,-0.08240000000000003
SH3GL2,0.593,0.6754,-0.08240000000000003
FRMD6,0.7138,0.7962,-0.08240000000000003
RAP2B,0.4013,0.4837,-0.08240000000000003
PCMTD1,0.6064,0.6889,-0.0824999999999999
UPK1B,0.7588,0.8413,-0.08250000000000002
NAT10,0.6297,0.7123,-0.0826
RNASE4,0.4173,0.4999,-0.0826
DCHS1,0.7716,0.8543,-0.0827
ZNF888,0.5209,0.6036,-0.0827
ARGLU1,0.1653,0.2481,-0.08279999999999998
RSAD1,-0.0137,0.0692,-0.0829
RUVBL1,0.4716,0.5546,-0.08299999999999996
SFXN3,0.6202,0.7032,-0.08300000000000007
NFAT5,0.162,0.2451,-0.08310000000000001
WASL,0.1435,0.2266,-0.08310000000000001
ZMYM1,0.3383,0.4215,-0.0832
FUNDC2,-0.107,-0.0238,-0.0832
GAS6,0.7624,0.8456,-0.08320000000000005
CDH11,0.7326,0.8159,-0.08329999999999993
POLK,0.4232,0.5065,-0.08329999999999993
DNAJC8,0.3526,0.4359,-0.08329999999999999
TMEM181,0.4845,0.5678,-0.08329999999999999
TRAF2,0.5104,0.5937,-0.08330000000000004
SCARB1,0.5627,0.6461,-0.08340000000000003
CILP,0.7404,0.8238,-0.08340000000000003
PIGT,0.5153,0.5988,-0.08350000000000002
PPM1M,0.409,0.4925,-0.08350000000000002
GTF2F2,0.3565,0.44,-0.08350000000000002
HGF,0.5175,0.6011,-0.08360000000000001
PIGH,0.3129,0.3965,-0.08360000000000001
TWISTNB,0.4869,0.5706,-0.0837
CLTC,0.1553,0.239,-0.0837
ACD,0.0876,0.1713,-0.08370000000000001
STX11,0.6883,0.7721,-0.08379999999999999
BICRA,0.1153,0.1992,-0.08389999999999999
REEP6,0.564,0.6479,-0.08390000000000009
CHRD,0.6969,0.7808,-0.08390000000000009
DUSP23,0.7193,0.8033,-0.08399999999999996
TARS1,0.6296,0.7136,-0.08399999999999996
GTF2H5,0.0625,0.1465,-0.08399999999999999
MT-CO2,0.0925,0.1765,-0.08399999999999999
L3HYPDH,0.1078,0.1918,-0.08399999999999999
CDH2,0.8282,0.9123,-0.08409999999999995
PLOD3,0.552,0.6362,-0.08419999999999994
NUP37,0.1652,0.2494,-0.0842
WDR17,-0.1166,-0.0324,-0.0842
EXOC6,0.5913,0.6756,-0.08429999999999993
GLYR1,0.035,0.1193,-0.0843
SMARCA1,0.5043,0.5886,-0.08430000000000004
FHL5,0.6555,0.7398,-0.08430000000000004
EFHD2,0.7372,0.8215,-0.08430000000000004
SYPL1,0.3957,0.4801,-0.08440000000000003
TCEAL4,0.6764,0.7608,-0.08440000000000003
WDR53,0.1967,0.2813,-0.08459999999999998
HSP90AB1,0.5303,0.6149,-0.08460000000000001
MPG,0.2791,0.3637,-0.08460000000000001
UQCRB,0.0736,0.1584,-0.08480000000000001
VDAC2,0.2991,0.384,-0.08490000000000003
TBC1D1,0.7063,0.7913,-0.08499999999999996
BRD2,0.5323,0.6173,-0.08499999999999996
HPR,0.0087,0.0937,-0.085
ASH2L,0.4058,0.4909,-0.08510000000000001
MAT2B,0.3038,0.3889,-0.08510000000000001
RETSAT,0.5961,0.6812,-0.08510000000000006
GLS,0.6651,0.7503,-0.08519999999999994
YIPF4,0.0435,0.1287,-0.08520000000000001
DPP6,0.5868,0.672,-0.08520000000000005
RCN2,0.7284,0.8137,-0.08529999999999993
PLA2G4C,0.7059,0.7912,-0.08530000000000004
DISP1,0.3574,0.4428,-0.08540000000000003
C12orf66,0.0941,0.1796,-0.0855
PAK1,0.7175,0.803,-0.08550000000000002
GAS1,0.4837,0.5692,-0.08550000000000002
MAP1S,0.1403,0.2259,-0.08559999999999998
SLC35B2,0.4208,0.5065,-0.08569999999999994
TBC1D10A,0.2984,0.3841,-0.0857
SORBS3,0.4817,0.5674,-0.0857
GLMP,0.4963,0.5821,-0.08579999999999993
KCNN4,0.5793,0.6651,-0.08579999999999999
ENOPH1,0.3946,0.4804,-0.08579999999999999
AVEN,0.6366,0.7224,-0.08579999999999999
RIOX2,0.5862,0.6721,-0.08589999999999998
DDX5,0.1662,0.2521,-0.0859
MS4A6A,0.4189,0.5048,-0.08590000000000003
GTF2E2,0.5555,0.6415,-0.08599999999999997
BSCL2,0.4847,0.5707,-0.08599999999999997
NDUFB9,-0.0201,0.0659,-0.086
CDK5RAP1,-0.0621,0.0239,-0.08600000000000001
TMEM11,-0.0068,0.0792,-0.08600000000000001
TYSND1,0.3706,0.4566,-0.08600000000000002
ADAM10,0.2869,0.373,-0.08610000000000001
CASP8AP2,0.3343,0.4205,-0.0862
DOLPP1,0.4614,0.5476,-0.0862
IDI1,0.5693,0.6556,-0.08629999999999993
CYBB,0.6312,0.7175,-0.08630000000000004
SLC16A3,0.7778,0.8642,-0.08639999999999992
RAB8A,0.4238,0.5102,-0.08639999999999998
PRKAB1,0.5857,0.6721,-0.08640000000000003
SNRPG,0.1429,0.2294,-0.0865
KCTD9,0.5457,0.6322,-0.08650000000000002
RALB,0.3691,0.4557,-0.08660000000000001
WRNIP1,0.4484,0.535,-0.08660000000000001
NAA35,0.1447,0.2314,-0.0867
SCIN,0.7796,0.8664,-0.08679999999999999
LGALS8,0.6933,0.7802,-0.08689999999999998
EIF5A,0.0949,0.1818,-0.08689999999999999
CDC42BPA,0.526,0.613,-0.08699999999999997
NSUN5,0.5784,0.6654,-0.08699999999999997
IREB2,0.5319,0.619,-0.08709999999999996
MRPS23,0.1314,0.2185,-0.08710000000000001
PCK1,0.7363,0.8235,-0.08720000000000006
KRR1,0.1537,0.241,-0.08729999999999999
SUN1,0.4175,0.5048,-0.08730000000000004
ARHGAP6,0.7526,0.84,-0.08739999999999992
MAP9,0.7024,0.7898,-0.08739999999999992
SLC30A7,0.1253,0.2127,-0.0874
C16orf87,0.4634,0.5509,-0.08749999999999997
PRIM1,0.5733,0.6608,-0.08750000000000002
THOC2,0.3708,0.4584,-0.08759999999999996
OAT,0.6832,0.771,-0.08779999999999999
NEMF,0.3598,0.4476,-0.08779999999999999
SLC1A3,0.8394,0.9273,-0.08789999999999998
MRGBP,0.3099,0.3978,-0.08789999999999998
HNRNPL,-0.0076,0.0803,-0.08789999999999999
DACT2,0.4444,0.5324,-0.08799999999999997
EIF1AX,0.4131,0.5011,-0.08799999999999997
TUBB,0.2132,0.3013,-0.08810000000000001
LRPPRC,0.5094,0.5975,-0.08810000000000007
ITM2C,0.7631,0.8513,-0.08819999999999995
AGRN,0.1664,0.2546,-0.0882
KMO,0.582,0.6702,-0.08820000000000006
PDHB,0.1104,0.1987,-0.08829999999999999
LLPH,0.1791,0.2674,-0.08830000000000002
RARRES2,0.5892,0.6775,-0.08830000000000005
SGPP2,0.5737,0.662,-0.08830000000000005
DSCC1,0.6978,0.7861,-0.08830000000000005
SRFBP1,0.4757,0.5641,-0.08840000000000003
COASY,0.4038,0.4923,-0.08850000000000002
RAB22A,0.2037,0.2922,-0.08850000000000002
ECH1,0.5379,0.6265,-0.0885999999999999
ATP23,0.1424,0.231,-0.08860000000000001
ZKSCAN1,0.7432,0.8319,-0.0887
DNAJB14,0.0795,0.1684,-0.08889999999999999
TYW1,0.1998,0.2887,-0.0889
TREX1,0.337,0.426,-0.08899999999999997
CFAP45,0.5794,0.6684,-0.08899999999999997
HAT1,0.5521,0.6411,-0.08899999999999997
PLCL1,0.6609,0.7499,-0.08899999999999997
DLG4,0.3703,0.4593,-0.08899999999999997
ENO1,0.5538,0.6428,-0.08900000000000008
FBXW11,0.1135,0.2026,-0.0891
PDGFD,0.4641,0.5532,-0.08910000000000001
SALL2,0.5781,0.6672,-0.08910000000000007
TTC27,0.5095,0.5986,-0.08910000000000007
MT3,0.7091,0.7982,-0.08910000000000007
RAP2C,0.3142,0.4034,-0.0892
TMEM230,0.2455,0.3347,-0.0892
TET2,0.2294,0.3187,-0.08929999999999999
NSMAF,0.3938,0.4831,-0.08929999999999999
DCAF12L1,0.3769,0.4662,-0.08929999999999999
DOK1,0.6472,0.7365,-0.08930000000000005
NDUFB1,0.1323,0.2217,-0.08940000000000001
DCLK2,0.7216,0.811,-0.08940000000000003
CASP3,0.5408,0.6303,-0.08950000000000002
RETREG3,0.2665,0.3561,-0.08960000000000001
NDUFAF1,0.3266,0.4162,-0.08960000000000001
NDUFA6,0.0805,0.1702,-0.08969999999999999
RCOR2,0.8329,0.9226,-0.0897
LMO4,0.3911,0.4808,-0.0897
MCAT,0.5716,0.6613,-0.0897
CHKB,0.1694,0.2591,-0.0897
SUPT4H1,-0.1108,-0.0211,-0.0897
GTF2H1,0.2015,0.2912,-0.0897
GCC2,0.5996,0.6894,-0.08979999999999999
PCMTD2,0.4817,0.5715,-0.08979999999999999
RAD18,0.716,0.8059,-0.08989999999999998
HS2ST1,0.3582,0.4481,-0.08989999999999998
ADD2,0.5732,0.6632,-0.08999999999999997
PPM1B,0.5227,0.6127,-0.08999999999999997
DOCK4,0.759,0.849,-0.08999999999999997
TMEM167A,0.2666,0.3566,-0.08999999999999997
RBM34,0.128,0.218,-0.09
RPS6,0.1875,0.2775,-0.09000000000000002
GORAB,0.7132,0.8032,-0.09000000000000008
DCTN1,0.1555,0.2456,-0.09010000000000001
PITPNB,0.4753,0.5655,-0.0902
PAICS,0.69,0.7802,-0.09020000000000006
GALNT16,0.7346,0.8249,-0.09029999999999994
HEATR5A,0.6034,0.6937,-0.09029999999999994
NEK6,0.817,0.9073,-0.09030000000000005
OLFML3,0.6771,0.7675,-0.09039999999999992
TAF5,0.1496,0.24,-0.09039999999999998
MTOR,-0.0619,0.0285,-0.0904
ACADSB,0.5494,0.6399,-0.09050000000000002
UBE2K,0.6058,0.6963,-0.09050000000000002
E2F4,0.0336,0.1242,-0.09060000000000001
TIFA,0.6263,0.7169,-0.09060000000000001
PTPRC,0.7128,0.8034,-0.09060000000000001
MAP3K1,0.4006,0.4912,-0.09060000000000001
RAB29,0.5852,0.6759,-0.09069999999999989
SLC38A1,0.6729,0.7636,-0.09069999999999989
OS9,0.5552,0.6459,-0.0907
CHMP4B,0.514,0.6047,-0.0907
LIMA1,0.6232,0.714,-0.09079999999999999
ALG1,0.3302,0.4211,-0.09089999999999998
CPT2,0.5603,0.6512,-0.09089999999999998
PLEKHG2,0.5633,0.6542,-0.09089999999999998
MRRF,0.526,0.6169,-0.09089999999999998
CCDC47,0.1187,0.2096,-0.09090000000000001
ADSS2,0.684,0.775,-0.09099999999999997
RPL23,-0.0214,0.0697,-0.0911
MAP4K1,0.6839,0.775,-0.09110000000000007
HLA-F,0.8058,0.8969,-0.09110000000000007
ENTPD6,0.5171,0.6083,-0.09119999999999995
SPINT2,0.6425,0.7337,-0.09120000000000006
MLLT3,0.4681,0.5595,-0.09139999999999998
COA6,0.4863,0.5777,-0.09139999999999998
RAB20,0.6481,0.7395,-0.09140000000000004
STT3A,0.149,0.2405,-0.0915
NDUFA9,0.0873,0.1789,-0.0916
ZNF276,0.1419,0.2336,-0.0917
STEAP4,0.731,0.8227,-0.0917
SNCA,0.4991,0.5909,-0.09179999999999999
NAA40,0.7116,0.8034,-0.09179999999999999
TP53,0.1324,0.2242,-0.09180000000000002
SMARCD2,-0.0403,0.0516,-0.09190000000000001
PAPPA,0.6709,0.7629,-0.09199999999999997
GALNT12,0.7371,0.8291,-0.09199999999999997
RTCB,-0.2231,-0.1311,-0.092
MGST2,0.3473,0.4393,-0.09200000000000003
OGA,0.4847,0.5768,-0.09209999999999996
SIPA1L2,0.7833,0.8754,-0.09209999999999996
MARVELD3,0.3464,0.4385,-0.09210000000000002
APMAP,0.5493,0.6415,-0.09219999999999995
NBR1,0.3043,0.3965,-0.0922
GAMT,0.7605,0.8528,-0.09230000000000005
TSPAN13,0.6553,0.7477,-0.09240000000000004
CFL2,0.5972,0.6896,-0.09240000000000004
TSHZ1,0.4809,0.5734,-0.09250000000000003
SEMA4D,0.5564,0.6489,-0.09250000000000003
GLIPR2,0.7888,0.8813,-0.09250000000000003
CIAPIN1,0.5653,0.6578,-0.09250000000000003
OSR2,0.4623,0.5549,-0.09259999999999996
MAPK3,0.5429,0.6356,-0.0927
TMED1,0.3592,0.4519,-0.0927
ZNF467,0.5896,0.6823,-0.0927
GLIPR1,0.3493,0.4421,-0.0928
COPS6,-0.1273,-0.0345,-0.0928
CKAP2L,0.5071,0.6,-0.09289999999999998
CYB561,0.647,0.7399,-0.09289999999999998
PTPN21,0.4265,0.5195,-0.09299999999999997
RBBP8,0.5717,0.6648,-0.09309999999999996
SEC61B,0.0583,0.1514,-0.09310000000000002
ZNF131,0.2328,0.3259,-0.09310000000000002
PPP1R3G,0.505,0.5982,-0.09319999999999995
HSPA1L,0.3317,0.4249,-0.0932
PSD2,-0.1302,-0.0369,-0.09330000000000001
FAM118A,0.2257,0.3191,-0.09339999999999998
CPA3,0.5503,0.6437,-0.09340000000000004
ARHGEF35,0.5577,0.6511,-0.09340000000000004
SERPINA4,0.0589,0.1524,-0.0935
NOC4L,0.5422,0.6357,-0.09350000000000003
SEMA3C,0.6013,0.6948,-0.09350000000000003
MRPS10,0.2251,0.3187,-0.09359999999999999
NFASC,0.6752,0.7688,-0.09360000000000002
MFN1,0.2858,0.3795,-0.0937
SREK1,0.3996,0.4934,-0.0938
GPHN,0.8415,0.9353,-0.0938
CBX3,0.5718,0.6656,-0.0938
C12orf29,0.5248,0.6186,-0.0938
GRAMD4,0.6671,0.7609,-0.0938
DUSP14,0.2521,0.3459,-0.0938
ELOB,0.2108,0.3046,-0.0938
SLC19A1,0.5353,0.6292,-0.09389999999999998
LRRC47,0.0665,0.1604,-0.09389999999999998
RNASE2,0.0242,0.1181,-0.0939
INA,0.3964,0.4903,-0.09390000000000004
TSR1,0.5034,0.5973,-0.0939000000000001
CDC27,0.5096,0.6036,-0.09399999999999997
TNFRSF10C,0.7964,0.8904,-0.09399999999999997
MALT1,0.7518,0.8459,-0.09409999999999996
PLAG1,0.6149,0.7091,-0.09419999999999995
HAGHL,0.4571,0.5515,-0.09439999999999998
CDS1,0.4681,0.5626,-0.09449999999999997
GPC1,0.4321,0.5267,-0.09459999999999996
FAM32A,0.3783,0.4729,-0.09459999999999996
SLC1A5,0.7329,0.8275,-0.09460000000000002
TPCN1,0.3342,0.4289,-0.0947
IGHA2,0.5977,0.6924,-0.0947
CIZ1,0.087,0.1818,-0.0948
PLA2G6,0.1795,0.2743,-0.0948
SESTD1,0.5086,0.6034,-0.0948
SSPN,0.6398,0.7346,-0.0948
SLC43A1,0.7547,0.8496,-0.09489999999999998
RETN,0.3516,0.4465,-0.09489999999999998
DDX17,0.4001,0.495,-0.09489999999999998
NOTCH1,0.5704,0.6653,-0.09489999999999998
TOP1,0.5738,0.6687,-0.09489999999999998
