gene,spearman_r,p_value,n_samples
SLC41A3,0.2514,0.0090015415825479,107
PADI4,0.2513,0.007805714317013873,111
SPIN1,0.2511,0.007846804806361034,111
RCL1,0.2509,0.007893901946261314,111
EIF3H,0.2509,0.007915972516077755,111
PTPN18,0.2508,0.007925268322500208,111
PCDHB2,0.2508,0.3155133959594858,18
KBTBD6,0.2507,0.051306594656777484,61
DPY19L4,0.2507,0.026860096027335866,78
ATG101,0.2506,0.00797106162966772,111
SLA,0.2506,0.029001114192442688,76
TMEM131,0.2505,0.008012368820742514,111
FBXW5,0.2505,0.00799731072181001,111
AL034430.2,0.2504,0.009618928019869685,106
FAM107A,0.2504,0.025048876332895004,80
TMEM11,0.2504,0.008026909747244636,111
LENG9,0.2503,0.008064629270400438,111
TMEM131L,0.2503,0.1013120919828034,44
RNF130,0.2503,0.014949308372445576,94
CBFB,0.2502,0.016134989467955618,92
RPL3L,0.2501,0.3017343392936275,19
MFN1,0.25,0.00814268503214564,111
GNG11,0.25,0.008140665711849819,111
MPP2,0.25,0.03980165895953479,68
PEX5,0.2498,0.11998365760876958,40
POMT1,0.2498,0.018255999910526254,89
SDHAF4,0.2496,0.05239090686564121,61
FABP1,0.2494,0.037325372512589806,70
FGB,0.2493,0.008318969267090779,111
SRRM4,0.2492,0.48741041561534965,10
RPL35A,0.2492,0.008346137680775315,111
SIN3B,0.2491,0.008388903041812508,111
RCCD1,0.2491,0.0083773269875197,111
MFSD5,0.2491,0.026839501174427845,79
TTC3,0.249,0.00841219075454971,111
SLC25A25,0.2489,0.012998694994839107,99
RHPN1,0.2489,0.12146302718722962,40
MON1A,0.2488,0.008454016673749076,111
MRPL47,0.2487,0.00847478514788781,111
TBC1D31,0.2487,0.01624013129397742,93
TAT,0.2485,0.4887763045192432,10
LMO2,0.2484,0.047783055642663635,64
PGLYRP1,0.2484,0.00857810894095646,111
CAPN15,0.2483,0.010275868261168887,106
RPGRIP1L,0.2483,0.010278055245105538,106
CLEC4E,0.2482,0.21183569066495916,27
