gene,tumor_r,normal_r,delta_r
TBC1D15,0.4831,0.4781,0.004999999999999949
IGF2BP3,0.813,0.808,0.004999999999999893
HAUS5,0.325,0.3201,0.0049000000000000155
THEM4,0.7989,0.794,0.0049000000000000155
ARHGEF40,0.8114,0.8065,0.0049000000000000155
CACHD1,0.6661,0.6612,0.0049000000000000155
TCF20,0.5565,0.5516,0.0049000000000000155
PIP4K2B,0.5071,0.5022,0.0049000000000000155
RTF2,0.4922,0.4873,0.0049000000000000155
SPAG1,0.8015,0.7966,0.0049000000000000155
MCU,0.708,0.7031,0.0049000000000000155
MYL3,0.3427,0.3378,0.0049000000000000155
DEGS1,0.3549,0.35,0.0049000000000000155
CMC2,0.3831,0.3782,0.0049000000000000155
ADAR,0.7608,0.7559,0.0049000000000000155
MANF,0.5836,0.5787,0.0049000000000000155
PANK3,0.1041,0.0992,0.004900000000000002
MED17,0.0266,0.0217,0.004899999999999998
C6orf89,0.1662,0.1613,0.004899999999999988
CCDC14,0.2573,0.2524,0.00489999999999996
PPP1R13L,0.6103,0.6054,0.004899999999999904
LSR,0.6173,0.6124,0.004899999999999904
CFAP53,0.5267,0.5218,0.004899999999999904
MTHFD1L,0.6698,0.6649,0.004899999999999904
RALB,0.4661,0.4613,0.0048000000000000265
DYNC1LI1,0.4685,0.4637,0.0048000000000000265
FILIP1L,0.7301,0.7253,0.0048000000000000265
NDRG3,0.5564,0.5516,0.0048000000000000265
SEC14L2,0.7366,0.7318,0.0048000000000000265
SORCS2,0.8045,0.7997,0.0048000000000000265
IGLV5-45,0.6201,0.6153,0.0048000000000000265
ITPKA,0.8268,0.822,0.0048000000000000265
STRIP1,0.0971,0.0923,0.004800000000000013
COMMD8,0.1326,0.1278,0.004799999999999999
CD300LG,0.1756,0.1708,0.004799999999999999
MECP2,0.1613,0.1565,0.004799999999999999
UBE2L6,0.7735,0.7687,0.0047999999999999154
SSBP2,0.7596,0.7549,0.0047000000000000375
HAPLN1,0.551,0.5463,0.0047000000000000375
ERBIN,0.5592,0.5545,0.0047000000000000375
TREM1,0.7003,0.6956,0.0047000000000000375
CEACAM1,0.659,0.6543,0.0047000000000000375
IGLV9-49,0.6147,0.61,0.0047000000000000375
FAAH,0.8217,0.817,0.0047000000000000375
ERLEC1,0.5716,0.5669,0.0047000000000000375
LGALS1,0.7277,0.723,0.0047000000000000375
HNRNPF,0.5077,0.503,0.0047000000000000375
PRKCB,0.749,0.7443,0.0047000000000000375
BLOC1S3,0.095,0.0903,0.004699999999999996
CISD1,0.4387,0.434,0.004699999999999982
SYNC,0.3805,0.3758,0.004699999999999982
ITGAM,0.2834,0.2787,0.004699999999999982
KIAA1211L,0.7251,0.7204,0.0046999999999999265
ATP2A3,0.8461,0.8414,0.0046999999999999265
KLC3,0.7643,0.7596,0.0046999999999999265
YTHDF1,0.6731,0.6685,0.0046000000000000485
HPCAL1,0.6449,0.6403,0.0046000000000000485
MAP9,0.6588,0.6542,0.0046000000000000485
GBP4,0.8181,0.8135,0.0046000000000000485
SHROOM3,0.8064,0.8018,0.0046000000000000485
EIF4G1,0.7455,0.7409,0.0046000000000000485
UBE2S,0.6331,0.6285,0.0046000000000000485
PTP4A2,0.2466,0.242,0.004600000000000021
PRG3,-0.0351,-0.0397,0.0046
ZC3H7B,0.4209,0.4163,0.004599999999999993
SARM1,0.1444,0.1398,0.004599999999999993
SAC3D1,0.4658,0.4612,0.004599999999999993
ADCY7,0.4953,0.4907,0.004599999999999993
RANBP6,0.3603,0.3557,0.004599999999999993
USP15,0.4339,0.4293,0.004599999999999993
MRPL21,0.3326,0.328,0.004599999999999993
COL7A1,0.3769,0.3723,0.004599999999999993
SENP5,0.2645,0.2599,0.004599999999999993
SZT2,0.1494,0.1448,0.004599999999999993
KDM2B,0.2655,0.2609,0.004599999999999993
DEK,0.3076,0.303,0.004599999999999993
UHRF2,0.6052,0.6006,0.0045999999999999375
MAP1A,0.7473,0.7427,0.0045999999999999375
KLHL25,0.5185,0.5139,0.0045999999999999375
LAMB1,0.6685,0.6639,0.0045999999999999375
PDLIM1,0.7553,0.7507,0.0045999999999999375
OPTN,0.6664,0.6618,0.0045999999999999375
STK4,0.6718,0.6672,0.0045999999999999375
TRIM2,0.8368,0.8322,0.0045999999999999375
HNF1B,0.6539,0.6494,0.0045000000000000595
COL3A1,0.787,0.7825,0.0045000000000000595
STAT6,0.6501,0.6456,0.0045000000000000595
MZB1,0.8615,0.857,0.0045000000000000595
TIMP2,0.6521,0.6476,0.0045000000000000595
MFHAS1,0.316,0.3115,0.004500000000000004
AP5S1,-0.0372,-0.0417,0.004500000000000004
TBC1D16,0.4071,0.4026,0.004500000000000004
MAD2L1BP,0.339,0.3345,0.004500000000000004
DEDD,0.4071,0.4026,0.004500000000000004
NABP1,0.4713,0.4668,0.004500000000000004
LHPP,0.4078,0.4033,0.004500000000000004
C1QA,0.3629,0.3584,0.004500000000000004
MFN1,0.25,0.2455,0.004500000000000004
ALDH9A1,0.4403,0.4358,0.004500000000000004
AKR1A1,0.4372,0.4327,0.004500000000000004
NACC1,0.2739,0.2694,0.004500000000000004
MKRN1,0.2907,0.2862,0.004500000000000004
GOT2,0.4318,0.4273,0.004500000000000004
STRA6,0.8147,0.8102,0.0044999999999999485
PTGR1,0.8228,0.8183,0.0044999999999999485
ERAP2,0.8928,0.8884,0.0044000000000000705
ARHGAP30,0.6942,0.6898,0.0044000000000000705
UBN2,0.5976,0.5932,0.0044000000000000705
INPP5B,0.6185,0.6141,0.0044000000000000705
CRLF1,0.7707,0.7663,0.0044000000000000705
FBLN5,0.6459,0.6415,0.0044000000000000705
DLST,0.4889,0.4845,0.004400000000000015
IGFBP1,0.4077,0.4033,0.004400000000000015
RELN,0.16,0.1556,0.004400000000000015
IGHV3-21,0.305,0.3006,0.004400000000000015
REG1A,0.434,0.4296,0.004400000000000015
SLC9A8,0.3365,0.3321,0.004400000000000015
ZYG11B,0.492,0.4876,0.004400000000000015
NUMA1,0.2335,0.2291,0.004400000000000015
FOCAD,0.4625,0.4581,0.004400000000000015
ZNF22,0.3254,0.321,0.004400000000000015
C1orf50,0.4038,0.3994,0.004400000000000015
FARP1,0.4376,0.4332,0.004400000000000015
TMEM223,0.3143,0.3099,0.004400000000000015
BORCS8,0.1078,0.1034,0.004400000000000001
NGEF,0.0485,0.0441,0.004400000000000001
CENPT,-0.1869,-0.1913,0.004399999999999987
KXD1,0.1558,0.1514,0.004399999999999987
FARS2,0.5075,0.5031,0.0043999999999999595
IGSF9,0.6194,0.615,0.0043999999999999595
SLC25A10,0.7071,0.7027,0.0043999999999999595
POLE4,0.3989,0.3945,0.0043999999999999595
KRT8,0.6616,0.6572,0.0043999999999999595
TMEM150C,0.8945,0.8901,0.0043999999999999595
TFCP2L1,0.4871,0.4827,0.0043999999999999595
GALNT12,0.6622,0.6578,0.0043999999999999595
AGTRAP,0.5004,0.496,0.0043999999999999595
USP10,0.6462,0.6418,0.0043999999999999595
TMEM120A,0.4863,0.482,0.004300000000000026
DYNC1H1,0.4575,0.4532,0.004300000000000026
KIN,0.3002,0.2959,0.004300000000000026
FBXW8,0.1426,0.1383,0.004299999999999998
NAIF1,0.0559,0.0516,0.004299999999999998
ANAPC13,0.1948,0.1905,0.004299999999999998
PLAA,0.736,0.7317,0.0042999999999999705
TSTA3,0.6916,0.6873,0.0042999999999999705
HSD11B1,0.7155,0.7112,0.0042999999999999705
PTGFRN,0.3988,0.3945,0.0042999999999999705
STON2,0.6837,0.6794,0.0042999999999999705
CRABP2,0.9269,0.9226,0.0042999999999999705
KLF13,0.3727,0.3684,0.0042999999999999705
NADK2,0.6466,0.6423,0.0042999999999999705
BPTF,0.6228,0.6185,0.0042999999999999705
ATP6V1B2,0.6477,0.6435,0.0042000000000000925
ZBTB16,0.3159,0.3117,0.004200000000000037
NBAS,0.2615,0.2573,0.004200000000000037
NECAB1,0.3295,0.3253,0.004200000000000037
NPHP3,0.1431,0.1389,0.004200000000000009
GPI,0.5412,0.537,0.0041999999999999815
FBXO31,0.2807,0.2765,0.0041999999999999815
FPGT,0.5784,0.5742,0.0041999999999999815
LCP2,0.7283,0.7241,0.0041999999999999815
BTD,0.539,0.5348,0.0041999999999999815
RAB1A,0.4392,0.435,0.0041999999999999815
CNNM4,0.7452,0.741,0.0041999999999999815
HEXIM2,0.3379,0.3337,0.0041999999999999815
ARHGAP26,0.8069,0.8027,0.0041999999999999815
ACTG2,0.7803,0.7761,0.0041999999999999815
EDNRB,0.3258,0.3216,0.0041999999999999815
EIF4B,0.4146,0.4105,0.004100000000000048
CCNDBP1,0.1105,0.1064,0.004100000000000006
SPTA1,-0.0412,-0.0453,0.0040999999999999995
AFM,0.0397,0.0356,0.0040999999999999995
SLC22A18,0.8068,0.8027,0.0040999999999999925
NAPG,0.6957,0.6916,0.0040999999999999925
MAMDC2,0.7089,0.7048,0.0040999999999999925
PCP4L1,0.9263,0.9222,0.0040999999999999925
DLGAP4,0.6805,0.6764,0.0040999999999999925
VPS41,0.108,0.1039,0.0040999999999999925
MMS19,0.6891,0.685,0.0040999999999999925
ZNF462,0.5977,0.5936,0.0040999999999999925
CNOT3,0.3762,0.3721,0.0040999999999999925
MBP,0.5971,0.593,0.0040999999999999925
RPS25,0.1547,0.1506,0.0040999999999999925
F9,0.1147,0.1106,0.0040999999999999925
POMK,0.7138,0.7098,0.0040000000000000036
ZFYVE26,0.5232,0.5192,0.0040000000000000036
ADGRF1,0.8826,0.8786,0.0040000000000000036
CAPZA1,0.3342,0.3302,0.0040000000000000036
PEX3,0.4505,0.4465,0.0040000000000000036
NOS3,0.6407,0.6367,0.0040000000000000036
SCGB1A1,0.555,0.551,0.0040000000000000036
PRRC2A,0.5862,0.5822,0.0040000000000000036
DOK2,0.7324,0.7284,0.0040000000000000036
PDLIM4,0.6001,0.5961,0.0040000000000000036
ZFYVE9,0.6726,0.6686,0.0040000000000000036
MEST,0.5079,0.5039,0.0040000000000000036
WDR77,0.2283,0.2243,0.0040000000000000036
MARK4,0.0771,0.0731,0.0040000000000000036
FIG4,0.2868,0.2828,0.0040000000000000036
REEP4,0.3406,0.3366,0.0040000000000000036
XYLB,0.4653,0.4613,0.0040000000000000036
NDUFS8,0.0605,0.0565,0.003999999999999997
ACCS,0.1314,0.1274,0.003999999999999976
USP33,0.3339,0.3299,0.003999999999999948
TRAT1,0.6522,0.6483,0.0039000000000000146
NELFE,0.3361,0.3322,0.0039000000000000146
GZMA,0.6556,0.6517,0.0039000000000000146
MTPAP,0.6215,0.6176,0.0039000000000000146
CLIC3,0.5869,0.583,0.0039000000000000146
ERCC2,0.3597,0.3558,0.0039000000000000146
GRAMD2A,0.5763,0.5724,0.0039000000000000146
CLPTM1,0.6251,0.6212,0.0039000000000000146
DLG2,0.6297,0.6258,0.0039000000000000146
CHPF,0.4928,0.4889,0.0039000000000000146
IGLV2-11,0.4515,0.4476,0.0039000000000000146
FAM160A1,0.754,0.7501,0.0039000000000000146
TMEM67,0.2837,0.2798,0.0039000000000000146
CDK18,0.4961,0.4922,0.003899999999999959
ZEB2,0.6517,0.6478,0.0038999999999999035
CAMK2G,0.5952,0.5913,0.0038999999999999035
GOLGA2,0.5246,0.5207,0.0038999999999999035
ITGA4,0.7555,0.7516,0.0038999999999999035
AK2,0.5896,0.5858,0.0038000000000000256
SUV39H2,0.532,0.5282,0.0038000000000000256
PLXND1,0.7208,0.717,0.0038000000000000256
UBE2E2,0.7198,0.716,0.0038000000000000256
NEURL1B,0.8141,0.8103,0.0038000000000000256
RNASEL,0.6051,0.6013,0.0038000000000000256
TPPP,0.7438,0.74,0.0038000000000000256
NUFIP2,0.6308,0.627,0.0038000000000000256
SRM,0.5231,0.5193,0.0038000000000000256
CCDC80,0.6366,0.6328,0.0038000000000000256
ELK4,0.2614,0.2576,0.0038000000000000256
HNRNPR,0.2028,0.199,0.003799999999999998
DMD,0.3308,0.327,0.00379999999999997
PCIF1,0.3747,0.3709,0.00379999999999997
AP1M2,0.4322,0.4284,0.00379999999999997
A2M,0.3726,0.3688,0.00379999999999997
BCL9,0.4965,0.4927,0.00379999999999997
ANKZF1,0.3095,0.3057,0.00379999999999997
IL4I1,0.6536,0.6498,0.0037999999999999146
MGLL,0.7686,0.7648,0.0037999999999999146
RPS6KA1,0.6866,0.6829,0.0037000000000000366
FGF2,0.6427,0.639,0.0037000000000000366
NPM1,0.6641,0.6604,0.0037000000000000366
PLEKHA7,0.7318,0.7281,0.0037000000000000366
DCUN1D2,-0.5,-0.5037,0.0037000000000000366
NCAM1,0.6528,0.6491,0.0037000000000000366
TMEM68,0.5686,0.5649,0.0037000000000000366
KANK2,0.7237,0.72,0.0037000000000000366
CPSF7,0.3929,0.3892,0.0037000000000000366
TANC2,0.7637,0.76,0.0037000000000000366
FBXO4,0.7526,0.7489,0.0037000000000000366
CTBP2,0.7728,0.7691,0.0037000000000000366
MCM3,0.6731,0.6694,0.0037000000000000366
NISCH,0.3995,0.3958,0.0037000000000000366
P2RX1,0.6752,0.6715,0.0037000000000000366
DEPTOR,0.8418,0.8381,0.0037000000000000366
PTOV1,0.2285,0.2248,0.003700000000000009
CNOT8,0.0613,0.0576,0.003700000000000002
NOP10,0.079,0.0753,0.003699999999999995
SNRNP48,0.2692,0.2655,0.003699999999999981
FAHD1,0.2312,0.2275,0.003699999999999981
IGKV1D-13,0.3649,0.3612,0.003699999999999981
CDC42,0.2641,0.2604,0.003699999999999981
CRTC3,0.2712,0.2675,0.003699999999999981
WDR4,0.3949,0.3912,0.003699999999999981
NCAPG,0.8027,0.799,0.0036999999999999256
GSDME,0.8753,0.8716,0.0036999999999999256
UBP1,0.4292,0.4256,0.0036000000000000476
CWF19L2,0.4988,0.4952,0.0036000000000000476
LIMA1,0.6732,0.6696,0.0036000000000000476
WDR73,0.3425,0.3389,0.0036000000000000476
ITPR2,0.7196,0.716,0.0036000000000000476
GBP6,0.8465,0.8429,0.0036000000000000476
UNC93B1,0.5048,0.5012,0.0036000000000000476
FXYD1,0.6157,0.6121,0.0036000000000000476
SHMT2,0.7145,0.7109,0.0036000000000000476
C19orf33,0.8192,0.8156,0.0036000000000000476
PPIH,0.3899,0.3863,0.0036000000000000476
STAT2,0.7345,0.7309,0.0036000000000000476
OCIAD1,0.5279,0.5243,0.0036000000000000476
CUL1,0.414,0.4104,0.003599999999999992
TMEM19,0.3414,0.3378,0.003599999999999992
MRPL10,0.4157,0.4121,0.003599999999999992
GPR183,0.4031,0.3995,0.003599999999999992
SIGLEC7,0.4531,0.4495,0.003599999999999992
PRKAB2,0.4344,0.4308,0.003599999999999992
IGHV3-48,0.2882,0.2846,0.003599999999999992
RPA1,0.4416,0.438,0.003599999999999992
SCFD1,0.7029,0.6993,0.0035999999999999366
FOLR1,0.8331,0.8295,0.0035999999999999366
LCP1,0.689,0.6854,0.0035999999999999366
RAP2B,0.6032,0.5996,0.0035999999999999366
GEMIN5,0.7172,0.7136,0.0035999999999999366
SFRP4,0.7454,0.7418,0.0035999999999999366
IL6ST,0.6152,0.6116,0.0035999999999999366
ECM1,0.692,0.6884,0.0035999999999999366
EFNA1,0.679,0.6755,0.0035000000000000586
NLRP1,0.5158,0.5123,0.0035000000000000586
C16orf91,0.5127,0.5092,0.0035000000000000586
S100B,0.9018,0.8983,0.0035000000000000586
RPL27A,0.1596,0.1561,0.003500000000000003
GALK1,0.4977,0.4942,0.003500000000000003
ANG,0.2258,0.2223,0.003500000000000003
CXCL16,0.4679,0.4644,0.003500000000000003
SLC34A3,-0.2985,-0.302,0.003500000000000003
GNB3,-0.0084,-0.0119,0.0035000000000000014
OTUD5,0.0081,0.0046,0.0034999999999999996
UBA6,0.5165,0.513,0.0034999999999999476
NNMT,0.7131,0.7096,0.0034999999999999476
DCAF8,0.6193,0.6158,0.0034999999999999476
ATXN2,0.6785,0.675,0.0034999999999999476
ADSS1,0.8431,0.8396,0.0034999999999999476
STK39,0.8953,0.8918,0.0034999999999999476
DBN1,0.7554,0.7519,0.0034999999999999476
CDC37,0.5518,0.5483,0.0034999999999999476
SERPINB9,0.6364,0.6329,0.0034999999999999476
AKT3,0.6515,0.648,0.0034999999999999476
IFIT3,0.7591,0.7556,0.0034999999999999476
GATAD2B,0.5926,0.5892,0.0034000000000000696
ICA1,0.6891,0.6857,0.0034000000000000696
KCNN4,0.6145,0.6111,0.0034000000000000696
LSM6,0.2147,0.2113,0.003400000000000014
MAN1B1,0.3927,0.3893,0.003400000000000014
RBM33,0.3186,0.3152,0.003400000000000014
CARD19,0.3457,0.3423,0.003400000000000014
NDUFA1,-0.0487,-0.0521,0.0034000000000000002
RBM42,0.018,0.0146,0.0033999999999999985
OSBPL2,0.7362,0.7328,0.0033999999999999586
PPP2R1B,0.4382,0.4348,0.0033999999999999586
KLHL20,0.3238,0.3204,0.0033999999999999586
NUDT8,0.6119,0.6085,0.0033999999999999586
IRF2BPL,0.7525,0.7491,0.0033999999999999586
BLVRB,0.5335,0.5301,0.0033999999999999586
PLA1A,0.4447,0.4413,0.0033999999999999586
CASKIN2,0.4921,0.4887,0.0033999999999999586
GPT2,0.7505,0.7471,0.0033999999999999586
CYP1B1,0.7688,0.7655,0.0033000000000000806
ANTXR1,0.7356,0.7323,0.0033000000000000806
GIT2,0.3392,0.3359,0.003300000000000025
TSPAN18,0.3612,0.3579,0.003300000000000025
VEZT,0.4486,0.4453,0.003300000000000025
SERPINA7,0.0666,0.0633,0.0033000000000000113
FAM184A,0.2319,0.2286,0.0032999999999999974
LOXL3,0.4451,0.4418,0.0032999999999999696
SFXN3,0.7986,0.7953,0.0032999999999999696
ANLN,0.8631,0.8598,0.0032999999999999696
FBLN1,0.6969,0.6936,0.0032999999999999696
FAF1,0.6607,0.6574,0.0032999999999999696
RAB19,0.7237,0.7204,0.0032999999999999696
PIP4P2,0.3455,0.3422,0.0032999999999999696
LMF2,0.4921,0.4888,0.0032999999999999696
PRKDC,0.6552,0.6519,0.0032999999999999696
SLC7A2,0.8503,0.847,0.0032999999999999696
ITGA3,0.6294,0.6261,0.0032999999999999696
TUFM,0.5534,0.5501,0.0032999999999999696
AKAP1,0.7525,0.7492,0.0032999999999999696
SGCE,0.3655,0.3622,0.0032999999999999696
GPHN,0.8559,0.8526,0.0032999999999999696
LXN,0.6481,0.6448,0.0032999999999999696
SLAIN1,0.6206,0.6174,0.0032000000000000917
INPP5J,0.7213,0.7181,0.0032000000000000917
PPP1R16A,0.5187,0.5155,0.0032000000000000917
H2BC1,0.7819,0.7787,0.0032000000000000917
DUSP19,0.5046,0.5014,0.0032000000000000917
COG2,0.3456,0.3424,0.003200000000000036
NUDT18,0.4539,0.4507,0.003200000000000036
GCA,0.3168,0.3136,0.003200000000000036
THAP4,0.3673,0.3641,0.003200000000000036
LRRC23,0.2841,0.2809,0.003200000000000036
DAW1,0.1331,0.1299,0.0032000000000000084
CTSC,0.6845,0.6813,0.0031999999999999806
FGL2,0.4113,0.4081,0.0031999999999999806
KMT2E,0.3379,0.3347,0.0031999999999999806
EXTL2,0.3374,0.3342,0.0031999999999999806
ASAP1,0.5737,0.5705,0.0031999999999999806
EBP,0.2601,0.2569,0.0031999999999999806
LGALS8,0.5788,0.5756,0.0031999999999999806
KIF5C,0.6817,0.6785,0.0031999999999999806
SCUBE2,0.8387,0.8355,0.0031999999999999806
CACNA2D2,0.7519,0.7487,0.0031999999999999806
ITSN2,0.7672,0.764,0.0031999999999999806
OAS2,0.8344,0.8312,0.0031999999999999806
DUSP22,0.2911,0.288,0.003100000000000047
KRT77,-0.0252,-0.0283,0.0030999999999999986
PDCD1LG2,0.5132,0.5101,0.0030999999999999917
RUNX1,0.5539,0.5508,0.0030999999999999917
TM4SF18,0.4873,0.4842,0.0030999999999999917
GATAD2A,0.5583,0.5552,0.0030999999999999917
BMF,0.1191,0.116,0.0030999999999999917
FBXL4,0.261,0.2579,0.0030999999999999917
TRAF2,0.6444,0.6413,0.0030999999999999917
GOLPH3L,0.6912,0.6881,0.0030999999999999917
OTUD3,0.4486,0.4455,0.0030999999999999917
ZNF219,0.4195,0.4164,0.0030999999999999917
NSFL1C,0.626,0.6229,0.0030999999999999917
MAGI3,0.8155,0.8124,0.0030999999999999917
ZNF318,0.7259,0.7228,0.0030999999999999917
RBMS3,0.7331,0.73,0.0030999999999999917
PPP1R18,0.635,0.6319,0.0030999999999999917
PCDH12,0.2112,0.2081,0.0030999999999999917
SCYL3,0.5536,0.5505,0.0030999999999999917
CHCHD7,0.2534,0.2503,0.0030999999999999917
CPXM1,0.7634,0.7603,0.0030999999999999917
DKK2,0.3391,0.336,0.0030999999999999917
TNFRSF11A,0.7764,0.7733,0.0030999999999999917
PLEC,0.5896,0.5865,0.0030999999999999917
CEP164,0.0632,0.0602,0.0030000000000000096
NDUFS1,0.111,0.108,0.0030000000000000027
TNIK,0.8376,0.8346,0.0030000000000000027
ETFA,0.4563,0.4533,0.0030000000000000027
ASB9,0.6183,0.6153,0.0030000000000000027
EMC6,0.2314,0.2284,0.0030000000000000027
NUP88,0.3539,0.3509,0.0030000000000000027
HK3,0.6185,0.6155,0.0030000000000000027
ACBD3,0.5152,0.5122,0.0030000000000000027
RRAGB,0.5457,0.5427,0.0030000000000000027
IGHG3,0.7545,0.7515,0.0030000000000000027
LZTS3,0.6867,0.6837,0.0030000000000000027
WIPI1,0.6784,0.6754,0.0030000000000000027
COL12A1,0.8342,0.8312,0.0030000000000000027
SKAP2,0.2522,0.2492,0.002999999999999975
ME2,0.6358,0.6329,0.0029000000000000137
NGFR,0.849,0.8461,0.0029000000000000137
SH3BP1,0.5994,0.5965,0.0029000000000000137
LIG1,0.7488,0.7459,0.0029000000000000137
KCTD6,0.1864,0.1835,0.0029000000000000137
SPARCL1,0.6228,0.6199,0.0029000000000000137
ZNF414,0.2933,0.2904,0.0029000000000000137
XYLT1,0.3653,0.3624,0.0029000000000000137
CCDC85C,0.531,0.5281,0.0029000000000000137
BCAT2,0.5814,0.5785,0.0029000000000000137
POM121,0.2406,0.2377,0.0029000000000000137
KRT15,0.6772,0.6743,0.0029000000000000137
TPM2,0.4983,0.4954,0.0029000000000000137
PRTFDC1,0.7329,0.73,0.0029000000000000137
ZNRD1,0.1852,0.1823,0.0029000000000000137
CIZ1,0.1073,0.1044,0.0029
RPL22,-0.068,-0.0709,0.0029
KDM6B,0.2196,0.2167,0.002899999999999986
SOCS6,0.359,0.3561,0.002899999999999958
GRAMD4,0.6839,0.681,0.0028999999999999027
PFKFB4,0.568,0.5651,0.0028999999999999027
NR4A1,0.5537,0.5509,0.0028000000000000247
YIPF4,0.2952,0.2924,0.0028000000000000247
ZEB1,0.5963,0.5935,0.0028000000000000247
TNFAIP8L2,0.6351,0.6323,0.0028000000000000247
PLA2G10,0.7365,0.7337,0.0028000000000000247
POLR1B,0.4048,0.402,0.002799999999999969
LRRC8D,0.3888,0.386,0.002799999999999969
RMDN1,0.4765,0.4737,0.002799999999999969
SEC24C,0.6667,0.6639,0.0027999999999999137
IL18,0.7061,0.7033,0.0027999999999999137
CRK,0.567,0.5642,0.0027999999999999137
CLIC6,0.8199,0.8171,0.0027999999999999137
PGM5,0.7041,0.7013,0.0027999999999999137
INF2,0.6267,0.624,0.0027000000000000357
KIFBP,0.5947,0.592,0.0027000000000000357
UBA7,0.7257,0.723,0.0027000000000000357
IFI27,0.5807,0.578,0.0027000000000000357
PRSS2,0.6861,0.6834,0.0027000000000000357
NPL,0.6825,0.6798,0.0027000000000000357
RAB23,0.4963,0.4936,0.0027000000000000357
SLC37A2,0.2456,0.2429,0.002700000000000008
LSM10,-0.1394,-0.1421,0.002700000000000008
ALB,-0.1694,-0.1721,0.002700000000000008
HMG20B,0.0429,0.0402,0.002700000000000001
ALKBH6,0.0337,0.031,0.002700000000000001
ELK1,0.121,0.1183,0.002699999999999994
EIF2B2,0.364,0.3613,0.00269999999999998
AIFM2,0.4733,0.4706,0.00269999999999998
FRMD8,0.2587,0.256,0.00269999999999998
GGNBP2,0.2626,0.2599,0.00269999999999998
NCBP2AS2,0.4668,0.4641,0.00269999999999998
FMR1,0.7575,0.7548,0.0026999999999999247
ITPR3,0.6818,0.6791,0.0026999999999999247
ENOPH1,0.4045,0.4019,0.0026000000000000467
PLCL2,0.6259,0.6233,0.0026000000000000467
POLDIP2,0.5691,0.5665,0.0026000000000000467
FGF1,0.6381,0.6355,0.0026000000000000467
LGALS4,0.6328,0.6302,0.0026000000000000467
DDX39A,0.5221,0.5195,0.0026000000000000467
NIT2,0.5303,0.5277,0.0026000000000000467
SLC2A3,0.6177,0.6151,0.0026000000000000467
TPX2,0.8304,0.8278,0.0026000000000000467
NKX2-1,0.7407,0.7381,0.0026000000000000467
ABRACL,0.4813,0.4787,0.002599999999999991
C4B,0.2542,0.2516,0.002599999999999991
VPS39,0.4623,0.4597,0.002599999999999991
EDF1,0.3724,0.3698,0.002599999999999991
AFTPH,0.4488,0.4462,0.002599999999999991
PLAAT4,0.2687,0.2661,0.002599999999999991
ZDHHC7,0.6132,0.6106,0.0025999999999999357
EPHX1,0.8199,0.8173,0.0025999999999999357
RASAL3,0.7415,0.739,0.0025000000000000577
LRRFIP2,0.8192,0.8167,0.0025000000000000577
METTL18,0.3026,0.3001,0.0025000000000000022
C19orf54,0.393,0.3905,0.0025000000000000022
ANXA10,0.4125,0.41,0.0025000000000000022
ZNF639,0.197,0.1945,0.0025000000000000022
METTL17,0.4096,0.4071,0.0025000000000000022
PSMD9,0.2649,0.2624,0.0025000000000000022
ITGBL1,0.4207,0.4182,0.0025000000000000022
POFUT2,0.4185,0.416,0.0025000000000000022
TCN2,0.4515,0.449,0.0025000000000000022
ARL6IP5,0.4115,0.409,0.0025000000000000022
PYHIN1,0.7008,0.6983,0.0024999999999999467
PKMYT1,0.7422,0.7397,0.0024999999999999467
SPARC,0.7894,0.7869,0.0024999999999999467
TAP2,0.5005,0.498,0.0024999999999999467
ITGA11,0.7826,0.7801,0.0024999999999999467
TPD52L1,0.842,0.8395,0.0024999999999999467
MYO1F,0.6487,0.6463,0.0024000000000000687
ALDH1A1,0.7698,0.7674,0.0024000000000000687
CHMP2B,0.561,0.5586,0.0024000000000000687
CARD10,0.4139,0.4115,0.0024000000000000132
PLXNB3,0.4319,0.4295,0.0024000000000000132
ACTR8,0.2661,0.2637,0.0024000000000000132
TCIM,0.4668,0.4644,0.0024000000000000132
RANBP2,0.2827,0.2803,0.0024000000000000132
UBE2J2,0.4389,0.4365,0.0024000000000000132
HDAC3,0.0072,0.0048,0.0024000000000000002
KANSL2,0.0758,0.0734,0.0023999999999999994
ACTBL2,0.0416,0.0392,0.0023999999999999994
ARMC2,0.2037,0.2013,0.0023999999999999855
MMACHC,0.1271,0.1247,0.0023999999999999855
SPNS2,0.2925,0.2901,0.0023999999999999577
ATG13,0.3198,0.3174,0.0023999999999999577
SLC29A1,0.3333,0.3309,0.0023999999999999577
CCBE1,0.6285,0.6261,0.0023999999999999577
SLAIN2,0.5982,0.5958,0.0023999999999999577
CLCN5,0.7218,0.7194,0.0023999999999999577
MFSD3,0.6421,0.6397,0.0023999999999999577
SIPA1L2,0.8732,0.8708,0.0023999999999999577
MBOAT2,0.7017,0.6993,0.0023999999999999577
NBEA,0.833,0.8306,0.0023999999999999577
PPFIA1,0.6043,0.6019,0.0023999999999999577
ATP2B1,0.5935,0.5912,0.0023000000000000798
NCEH1,0.671,0.6687,0.0023000000000000798
PLSCR4,0.6075,0.6052,0.0023000000000000798
EPC2,0.4348,0.4325,0.0023000000000000242
RBM45,0.2858,0.2835,0.0023000000000000242
ZNF428,0.4474,0.4451,0.0023000000000000242
ATXN7L3B,0.4813,0.479,0.0023000000000000242
DDX6,0.3961,0.3938,0.0023000000000000242
PARP8,0.0786,0.0763,0.0022999999999999965
