gene,spearman_r,p_value,n_samples
PIK3R4,0.6258,1.947050634221641e-10,84
HACE1,0.6257,1.9699367360162625e-10,84
GMPS,0.6257,1.9641790557433622e-10,84
ARHGAP15,0.6256,1.984112145660738e-10,84
VCPIP1,0.6256,1.9848423435198303e-10,84
CPOX,0.6254,2.0210637465847286e-10,84
SPOCK2,0.6252,1.5704449080221516e-09,76
ATP6V1A,0.6251,2.080897859260624e-10,84
ARFGEF1,0.625,2.0905051139311157e-10,84
CYBA,0.625,2.0891479881588342e-10,84
CTSS,0.6249,2.1019763290597557e-10,84
COL4A2,0.6249,2.105508775761775e-10,84
CRIM1,0.6248,2.1277454172490837e-10,84
MTHFD1L,0.6248,0.0010997214964388528,24
CORO1C,0.6248,2.1204999449743702e-10,84
SGPL1,0.6245,2.1809055616099365e-10,84
TMEM87B,0.6245,2.1745438894752568e-10,84
PLAA,0.6244,2.2017616847953888e-10,84
MAL2,0.6244,4.588102102356191e-09,72
PGK1,0.6244,2.2075952406667526e-10,84
HYOU1,0.6242,2.2463482368425172e-10,84
TARS1,0.6242,2.2395786541916235e-10,84
CTDSPL2,0.6241,2.2623060026855524e-10,84
ECI1,0.624,2.2813207105211533e-10,84
CSRP1,0.624,2.2728244882731504e-10,84
FMO1,0.6239,2.2886944729734075e-10,84
ARRB2,0.6239,2.2923026594864424e-10,84
IRF5,0.6237,2.337751240388153e-10,84
FAM98C,0.6236,2.350406652378871e-10,84
RASGRP1,0.6236,0.00013703070089856963,32
ACMSD,0.6236,2.350887036914284e-10,84
ANO6,0.6235,2.378187425993904e-10,84
FNTB,0.6235,6.493392111470639e-10,80
FKBP3,0.6234,2.407088701217416e-10,84
ITSN2,0.6234,2.386981180848501e-10,84
ARL6,0.6232,2.439410034624857e-10,84
MLKL,0.623,2.4841978832170565e-10,84
CYB5R3,0.623,2.4757986743397834e-10,84
GCSH,0.6227,2.5370957651068126e-10,84
NOXA1,0.6227,6.94917017992014e-10,80
MTSS1,0.6226,2.5718371924794596e-10,84
INMT,0.6224,0.030675895061640146,12
GFPT1,0.6224,2.611919849442875e-10,84
ATP6V0D1,0.6224,2.6057463592592843e-10,84
TPGS1,0.6224,0.030675895061640146,12
SMPD1,0.6223,2.632335107387522e-10,84
ITGB8,0.6221,2.666549416925043e-10,84
FAM122A,0.6221,7.30775996813596e-10,80
MAP4K1,0.622,6.565313775075495e-06,44
DHX29,0.622,2.705675213190486e-10,84
GAS8,0.6219,0.0004114984728738034,28
C1orf198,0.6216,2.7881762605963945e-10,84
CAMK1D,0.6214,2.831452994454936e-10,84
SIGLEC1,0.6214,2.833087374772838e-10,84
RRAGD,0.6213,4.3038993815985325e-08,64
SRC,0.6212,2.883685621594689e-10,84
NIPSNAP2,0.6212,2.8780644041400863e-10,84
CAPN5,0.6212,2.888622513039756e-10,84
BST1,0.6211,2.9176396165842847e-10,84
NUPR1,0.6209,2.96916191488809e-10,84
NRDE2,0.6209,2.9652165577626765e-10,84
SMYD2,0.6208,2.999833754004083e-10,84
SCAMP3,0.6206,3.0499623602751824e-10,84
TOMM34,0.6204,3.101714321212645e-10,84
DDR1,0.6203,8.401621599372176e-10,80
LIMD1,0.6203,3.1236829602165334e-10,84
HLTF,0.62,3.1945912305756256e-10,84
PPP1R13L,0.6199,3.2148135007912554e-10,84
HSPA2,0.6199,3.2268237853562135e-10,84
LACC1,0.6198,3.238683917708194e-10,84
STK3,0.6198,3.252608627570565e-10,84
PLBD1,0.6195,3.323953142100188e-10,84
