gene,tumor_r,normal_r,delta_r
FER1L6,0.6893,0.7133,-0.02400000000000002
TMEM11,0.3993,0.4233,-0.02400000000000002
CHD1,0.5326,0.5566,-0.02400000000000002
WDR55,0.5506,0.5746,-0.02400000000000002
CRTC1,0.5159,0.5399,-0.02400000000000002
KRT74,0.162,0.1861,-0.024099999999999983
SEC23B,0.1098,0.1339,-0.024099999999999996
LRP6,0.6324,0.6565,-0.02410000000000001
FAM8A1,0.3734,0.3975,-0.02410000000000001
TXLNA,0.7561,0.7802,-0.02410000000000001
KMT2E,0.4002,0.4243,-0.02410000000000001
YIPF1,0.5841,0.6082,-0.02410000000000001
PSMB1,0.056,0.0802,-0.024199999999999992
PRUNE2,0.5776,0.6018,-0.0242
KRT75,0.8366,0.8608,-0.0242
RPL27,0.1797,0.2039,-0.0242
ARAP1,0.4742,0.4984,-0.0242
MED8,0.0733,0.0975,-0.0242
CDK20,0.0873,0.1115,-0.0242
KIN,0.5908,0.6151,-0.02429999999999999
DMRTA2,0.682,0.7063,-0.02429999999999999
RBM4B,0.2788,0.3031,-0.02429999999999999
CCDC134,0.6841,0.7084,-0.02429999999999999
RXRA,0.7179,0.7422,-0.02429999999999999
HIPK2,0.2055,0.2298,-0.024300000000000016
DNMT3A,0.7726,0.7969,-0.0243000000000001
ISCU,0.3856,0.41,-0.024399999999999977
RFC1,0.5658,0.5902,-0.024399999999999977
TTPAL,0.5859,0.6103,-0.024399999999999977
PTMA,0.5979,0.6223,-0.024399999999999977
MZT2B,0.0956,0.12,-0.02439999999999999
AMIGO2,0.4271,0.4515,-0.024400000000000033
IVD,0.6123,0.6367,-0.02440000000000009
CDKN2AIP,0.5155,0.5399,-0.02440000000000009
DMD,0.4759,0.5004,-0.024499999999999966
MFAP4,0.5637,0.5882,-0.024499999999999966
KLHL36,0.3935,0.418,-0.024499999999999966
TEKT2,0.4116,0.4361,-0.024499999999999966
RPL6,0.186,0.2105,-0.024499999999999994
ASAP3,0.6789,0.7034,-0.024500000000000077
DTNBP1,0.5761,0.6006,-0.024500000000000077
INPP5J,0.4972,0.5217,-0.024500000000000077
RPL5,0.3597,0.3843,-0.024599999999999955
VPS26C,0.0622,0.0868,-0.024600000000000004
FKBP1B,0.2822,0.3068,-0.02460000000000001
RALGAPB,0.0904,0.115,-0.02460000000000001
TPM1,0.3579,0.3825,-0.02460000000000001
UCK2,0.804,0.8287,-0.024699999999999944
DCAF6,0.525,0.5497,-0.024699999999999944
CSTF2T,0.3532,0.3779,-0.0247
MBNL3,0.3274,0.3521,-0.0247
PDK4,0.4035,0.4282,-0.0247
WFDC1,0.4465,0.4712,-0.0247
METRNL,0.2968,0.3215,-0.0247
OGA,0.5373,0.562,-0.024700000000000055
DDO,0.6672,0.692,-0.024799999999999933
IFT27,0.7912,0.816,-0.024799999999999933
B3GNTL1,0.4902,0.515,-0.02479999999999999
ORMDL1,0.1207,0.1455,-0.02479999999999999
RFXANK,0.0215,0.0463,-0.024800000000000003
PCIF1,0.4911,0.5159,-0.024800000000000044
EHHADH,0.6494,0.6742,-0.024800000000000044
CNOT4,0.5621,0.587,-0.024899999999999922
DOCK6,0.5743,0.5992,-0.024899999999999922
RPL19,0.0647,0.0896,-0.024900000000000005
ANKEF1,0.1619,0.1868,-0.024900000000000005
ACOX1,0.5363,0.5612,-0.024900000000000033
ATM,0.6531,0.678,-0.024900000000000033
ZNF629,0.6904,0.7153,-0.024900000000000033
TMEM238,0.4089,0.4338,-0.024900000000000033
ARID3B,0.2457,0.2707,-0.024999999999999994
RPS13,0.153,0.178,-0.024999999999999994
WNT9A,0.8255,0.8505,-0.025000000000000022
TPCN1,0.5557,0.5807,-0.025000000000000022
CRISPLD1,0.5752,0.6003,-0.0250999999999999
VPS45,0.3113,0.3364,-0.025099999999999956
NSMCE3,0.2417,0.2668,-0.025099999999999983
CYS1,0.0693,0.0944,-0.025099999999999997
ATP6V1G2,0.1997,0.2248,-0.02510000000000001
DTWD1,0.4744,0.4995,-0.02510000000000001
SNAP23,0.5264,0.5515,-0.02510000000000001
BMP3,0.6328,0.6579,-0.02510000000000001
STARD3,0.2203,0.2455,-0.0252
FAM133B,0.3635,0.3887,-0.0252
NDUFB5,0.3827,0.4079,-0.0252
ZNF136,0.4868,0.512,-0.0252
DLK2,0.2864,0.3116,-0.0252
XYLB,0.5504,0.5756,-0.0252
RSPH9,0.2758,0.301,-0.0252
SDR39U1,0.3287,0.3539,-0.0252
TPMT,0.5872,0.6124,-0.0252
RPS16,0.248,0.2732,-0.0252
DENND2A,0.5713,0.5965,-0.0252
KLHL21,-0.1895,-0.1642,-0.02529999999999999
PHLDA2,0.7122,0.7375,-0.02529999999999999
PHF20L1,0.4145,0.4398,-0.025300000000000045
PPP2R1A,0.4049,0.4302,-0.025300000000000045
TENT4A,0.3603,0.3857,-0.025399999999999978
BORCS5,0.3214,0.3468,-0.025399999999999978
C1orf174,0.4931,0.5185,-0.025399999999999978
CD226,0.4721,0.4975,-0.025399999999999978
MFSD13A,0.0906,0.116,-0.025400000000000006
ATAD3B,0.0628,0.0882,-0.025400000000000006
GORASP1,0.3576,0.383,-0.025400000000000034
FBXO46,0.2769,0.3023,-0.025400000000000034
EAF2,0.6799,0.7053,-0.02540000000000009
VSIG2,0.5301,0.5556,-0.025499999999999967
ZNF691,0.3537,0.3792,-0.025499999999999967
IGKV1D-8,0.2998,0.3253,-0.025499999999999967
UCKL1,0.444,0.4695,-0.025499999999999967
RPS6KC1,0.4167,0.4422,-0.025499999999999967
SERPIND1,0.2291,0.2546,-0.025499999999999995
UFD1,0.4315,0.457,-0.025500000000000023
CXCL2,0.312,0.3375,-0.025500000000000023
TSC22D4,0.5141,0.5397,-0.025599999999999956
UHRF2,0.6801,0.7057,-0.025599999999999956
ARHGAP27,0.7279,0.7535,-0.025599999999999956
SLC25A15,0.5762,0.6018,-0.025599999999999956
ITIH1,0.0941,0.1197,-0.025599999999999998
PHF20,0.4317,0.4573,-0.02560000000000001
ZER1,0.4705,0.4961,-0.02560000000000001
SNCA,0.5996,0.6253,-0.025699999999999945
TIMM8B,0.3525,0.3782,-0.0257
DGKE,0.3867,0.4124,-0.0257
C6orf47,0.4613,0.487,-0.0257
CA1,0.1696,0.1953,-0.0257
XIRP1,0.5686,0.5943,-0.025700000000000056
ALKBH5,0.5641,0.5899,-0.025799999999999934
SRP72,0.4937,0.5195,-0.025799999999999934
SLC39A6,0.4084,0.4342,-0.02579999999999999
RNF130,0.2434,0.2692,-0.02579999999999999
PLXNA1,0.6829,0.7087,-0.025800000000000045
SLC25A21,0.7012,0.7271,-0.025899999999999923
MYO5A,0.7013,0.7272,-0.025899999999999923
SLC9A6,0.4435,0.4694,-0.02589999999999998
HMGXB3,0.4836,0.5095,-0.02589999999999998
EMC9,-0.0497,-0.0238,-0.0259
NPEPPS,0.5638,0.5897,-0.025900000000000034
TAP2,0.7464,0.7723,-0.025900000000000034
CAAP1,0.6051,0.631,-0.025900000000000034
ZMAT2,0.3855,0.4115,-0.025999999999999968
CCDC121,-0.1173,-0.0913,-0.025999999999999995
ZKSCAN1,0.6764,0.7024,-0.026000000000000023
DIPK2B,0.592,0.618,-0.026000000000000023
IGHV3-38,0.3332,0.3592,-0.026000000000000023
ROGDI,0.0101,0.0362,-0.026100000000000005
FBH1,0.531,0.5571,-0.026100000000000012
GFER,0.2489,0.275,-0.026100000000000012
ANAPC4,0.309,0.3351,-0.026100000000000012
DPEP2,0.4796,0.5057,-0.026100000000000012
ZNF160,0.3186,0.3447,-0.026100000000000012
LIN54,0.4303,0.4565,-0.0262
SRP54,0.3747,0.4009,-0.0262
SPATS2,0.7296,0.7558,-0.0262
SUOX,0.4262,0.4524,-0.0262
C8orf76,0.2687,0.2949,-0.0262
ZNF845,0.4237,0.4499,-0.0262
LCAT,0.1773,0.2036,-0.02629999999999999
ZRANB2,0.447,0.4733,-0.02629999999999999
UBL7,0.1404,0.1667,-0.02629999999999999
ATP5MD,0.3627,0.389,-0.02629999999999999
EXOSC3,0.4469,0.4732,-0.02629999999999999
C17orf49,0.1759,0.2022,-0.02629999999999999
NDUFV2,-0.0598,-0.0335,-0.026299999999999997
TOMM7,-0.0003,0.026,-0.0263
ARCN1,0.4387,0.465,-0.026300000000000046
FBXL18,0.3631,0.3894,-0.026300000000000046
ZC3HAV1,0.4098,0.4362,-0.02639999999999998
ARL2,0.317,0.3434,-0.02639999999999998
CDK5RAP3,0.0245,0.0509,-0.0264
SUFU,0.1619,0.1883,-0.026400000000000007
COMMD4,0.149,0.1754,-0.026400000000000007
ARHGEF2,0.7384,0.7648,-0.02640000000000009
PNMA2,0.5992,0.6256,-0.02640000000000009
SLC30A6,0.0472,0.0737,-0.026500000000000003
FAM47A,-0.1252,-0.0987,-0.02650000000000001
TMEM186,0.3066,0.3331,-0.026500000000000024
SCIMP,0.6444,0.6709,-0.02650000000000008
ATAD2B,0.5849,0.6114,-0.02650000000000008
PUSL1,0.5944,0.621,-0.026599999999999957
SPSB2,0.499,0.5256,-0.026599999999999957
RAB11FIP4,0.1836,0.2102,-0.026599999999999985
GLUD1,0.6948,0.7214,-0.026600000000000068
EZH2,0.8254,0.8521,-0.026699999999999946
NCBP2,0.3299,0.3566,-0.026699999999999946
EIF4EBP3,0.3245,0.3512,-0.0267
RABGEF1,0.2089,0.2356,-0.0267
AK2,0.3269,0.3536,-0.0267
SLC35B2,0.4945,0.5212,-0.0267
UNKL,0.1483,0.175,-0.0267
APOC1,-0.1176,-0.0909,-0.0267
TMX4,0.6324,0.6591,-0.026700000000000057
DUSP12,0.5314,0.5581,-0.026700000000000057
MTURN,0.6625,0.6892,-0.026700000000000057
BNC1,0.675,0.7018,-0.026799999999999935
SLC9A9,0.8727,0.8995,-0.026799999999999935
COX18,0.4826,0.5094,-0.02679999999999999
BAHD1,0.3283,0.3551,-0.026800000000000046
RBKS,0.7017,0.7285,-0.026800000000000046
SYTL3,0.6245,0.6514,-0.026899999999999924
TRAPPC3,0.3345,0.3614,-0.02689999999999998
IDH3B,0.278,0.3049,-0.02689999999999998
MT-ND3,-0.0208,0.0061,-0.0269
ANK1,0.1906,0.2175,-0.026900000000000007
MUCL1,0.7542,0.7811,-0.026900000000000035
UBE3A,0.6601,0.687,-0.026900000000000035
CDC23,0.4418,0.4688,-0.02699999999999997
VPS25,0.1378,0.1648,-0.026999999999999996
CCDC187,0.2562,0.2832,-0.027000000000000024
PIGB,0.3323,0.3593,-0.027000000000000024
NAA35,0.4761,0.5032,-0.027099999999999957
EDRF1,0.5939,0.621,-0.027100000000000013
YJU2,0.7232,0.7503,-0.027100000000000013
RBM42,0.3277,0.3548,-0.027100000000000013
FAM50A,0.5953,0.6225,-0.027200000000000002
PPP6R1,0.4266,0.4538,-0.027200000000000002
SLC47A1,0.8464,0.8736,-0.027200000000000002
FCGR3B,0.696,0.7232,-0.027200000000000002
PIGK,0.334,0.3612,-0.027200000000000002
IGLV5-48,0.1244,0.1516,-0.027200000000000016
ERF,0.5558,0.5831,-0.02729999999999999
PLSCR4,0.6801,0.7074,-0.02729999999999999
RSBN1,0.6453,0.6726,-0.02729999999999999
MFAP3,0.0637,0.091,-0.02729999999999999
UBA5,0.642,0.6693,-0.02729999999999999
FYTTD1,0.4315,0.4588,-0.02729999999999999
UBAC1,0.4979,0.5252,-0.02729999999999999
CISD2,0.3204,0.3478,-0.02739999999999998
MRNIP,0.3653,0.3927,-0.02739999999999998
N4BP2L2,0.3561,0.3835,-0.02739999999999998
RPL36,0.2585,0.2859,-0.02739999999999998
ENDOG,0.5113,0.5387,-0.02739999999999998
SCMH1,0.2969,0.3243,-0.02739999999999998
HMOX2,0.7546,0.782,-0.02739999999999998
RPS15A,-0.0846,-0.0572,-0.027399999999999994
CECR2,0.7423,0.7697,-0.02740000000000009
YBEY,0.5881,0.6155,-0.02740000000000009
NIPBL,0.575,0.6024,-0.02740000000000009
STX19,0.6203,0.6477,-0.02740000000000009
WBP4,0.6874,0.7149,-0.02749999999999997
PSMD9,0.3632,0.3907,-0.02749999999999997
ATG4D,0.7359,0.7634,-0.02749999999999997
NUDT6,0.1335,0.161,-0.027499999999999997
EMC4,-0.1057,-0.0782,-0.027499999999999997
FGG,0.1821,0.2096,-0.027499999999999997
SHISA3,0.4508,0.4783,-0.027500000000000024
POLH,0.4012,0.4287,-0.027500000000000024
STAU1,0.7463,0.7738,-0.02750000000000008
RPS15,0.0373,0.0649,-0.0276
CD300LG,0.0664,0.094,-0.0276
RBM41,0.2739,0.3015,-0.027600000000000013
PPP4R3B,0.3359,0.3635,-0.027600000000000013
PAK1,0.7765,0.8041,-0.02760000000000007
EIF5B,0.6531,0.6808,-0.027699999999999947
JMJD7,0.4281,0.4558,-0.027700000000000002
EXOSC4,0.2721,0.2998,-0.027700000000000002
LRRC49,-0.0119,0.0158,-0.027700000000000002
MRPL33,0.1214,0.1491,-0.027700000000000016
KLHDC4,0.5958,0.6235,-0.027700000000000058
NLRP1,0.6266,0.6544,-0.027799999999999936
MYRF,0.1116,0.1394,-0.02779999999999999
KBTBD8,0.2267,0.2545,-0.02779999999999999
HMGXB4,0.4813,0.5091,-0.02779999999999999
TCEAL7,0.5821,0.6099,-0.027800000000000047
NBAS,0.2016,0.2295,-0.027900000000000008
ATP6V0A1,0.518,0.5459,-0.027900000000000036
NACC2,0.5222,0.5501,-0.027900000000000036
OSGIN1,0.7859,0.8139,-0.027999999999999914
SLC39A10,0.4455,0.4735,-0.02799999999999997
ZNF852,0.3472,0.3752,-0.02799999999999997
SNRPB2,0.1959,0.2239,-0.027999999999999997
PKD1,-0.0547,-0.0267,-0.027999999999999997
ABHD3,0.6647,0.6927,-0.028000000000000025
NOTCH1,0.6795,0.7075,-0.028000000000000025
TUBAL3,0.113,0.1411,-0.0281
COMMD5,0.0979,0.126,-0.0281
PRPH,-0.0678,-0.0397,-0.0281
POMT2,0.144,0.1721,-0.028100000000000014
USP8,0.665,0.6932,-0.028200000000000003
ACTR8,0.4073,0.4355,-0.028200000000000003
MTIF3,0.3242,0.3524,-0.028200000000000003
TOR1AIP2,0.5297,0.5579,-0.028200000000000003
COA6,0.3446,0.3729,-0.028299999999999992
ANKLE2,0.6656,0.6939,-0.028299999999999992
NDUFB1,0.0632,0.0915,-0.028299999999999992
F10,0.2633,0.2916,-0.028300000000000047
RPP25L,0.3188,0.3471,-0.028300000000000047
COG2,0.2774,0.3057,-0.028300000000000047
AGPS,0.4574,0.4857,-0.028300000000000047
ROBO2,0.7355,0.7639,-0.02839999999999998
CNPY3,0.6568,0.6852,-0.02839999999999998
STXBP6,0.8303,0.8587,-0.02839999999999998
ZFYVE28,0.1074,0.1358,-0.02840000000000001
EEF2,0.4772,0.5056,-0.028400000000000036
SLC34A3,-0.2803,-0.2518,-0.02849999999999997
SYAP1,0.5943,0.6228,-0.02849999999999997
ERMAP,-0.0278,0.0007,-0.028499999999999998
ANKRD49,0.2208,0.2493,-0.028499999999999998
CPB2,0.0297,0.0582,-0.0285
USP22,0.5658,0.5943,-0.02850000000000008
DOCK7,0.6042,0.6327,-0.02850000000000008
SRSF5,0.1,0.1286,-0.028599999999999987
PSMD12,0.2152,0.2438,-0.028599999999999987
PCBD2,0.3782,0.4068,-0.028600000000000014
B4GALNT3,0.7015,0.7302,-0.028699999999999948
ACACA,0.768,0.7967,-0.028699999999999948
RABL2B,0.114,0.1427,-0.02869999999999999
CBX3,0.4414,0.4701,-0.028700000000000003
RPS26,0.1489,0.1776,-0.028700000000000003
P2RY2,0.866,0.8947,-0.02870000000000006
ENDOU,0.5692,0.598,-0.028799999999999937
PRAF2,0.4544,0.4832,-0.028799999999999992
RPS12,0.4094,0.4382,-0.028799999999999992
RCBTB1,0.2809,0.3097,-0.028799999999999992
RBL1,0.6755,0.7043,-0.028800000000000048
ZNF385B,0.3888,0.4176,-0.028800000000000048
BAX,0.3692,0.398,-0.028800000000000048
PRPSAP2,0.7749,0.8038,-0.028899999999999926
MRPL20,0.2435,0.2724,-0.02889999999999998
SLC19A1,0.4378,0.4667,-0.02889999999999998
RTKN2,0.4026,0.4315,-0.02889999999999998
UQCC3,0.1177,0.1466,-0.02890000000000001
MAN2C1,0.3353,0.3642,-0.028900000000000037
PUS10,0.3938,0.4227,-0.028900000000000037
EXOSC8,0.3863,0.4152,-0.028900000000000037
PEPD,0.5132,0.5421,-0.028900000000000037
PRKD2,0.6085,0.6375,-0.028999999999999915
RICTOR,0.7305,0.7595,-0.028999999999999915
NDUFA8,0.4091,0.4381,-0.02899999999999997
DPM1,-0.0343,-0.0053,-0.028999999999999998
IGHV1-69D,0.5114,0.5404,-0.029000000000000026
PPP1R10,0.5028,0.5318,-0.029000000000000026
ZNF407,0.4167,0.4458,-0.02909999999999996
ARID4B,0.4761,0.5052,-0.02909999999999996
SKIV2L,0.0791,0.1082,-0.0291
SPTB,-0.0714,-0.0423,-0.029100000000000008
ZNF654,0.5256,0.5547,-0.029100000000000015
TRIM36,0.4817,0.5108,-0.029100000000000015
TNNT3,0.0067,0.0359,-0.0292
NAGA,0.481,0.5102,-0.029200000000000004
TMCC1,0.495,0.5242,-0.029200000000000004
CEP250,0.609,0.6382,-0.029200000000000004
MED27,0.2846,0.3138,-0.029200000000000004
MARVELD2,0.7583,0.7875,-0.029200000000000004
ATF6B,0.2454,0.2746,-0.029200000000000004
RPL24,0.1166,0.1458,-0.029200000000000018
RNF34,0.0963,0.1256,-0.029299999999999993
C22orf39,-0.2511,-0.2217,-0.02939999999999998
PTGES2,0.6181,0.6475,-0.02939999999999998
NIT2,0.7573,0.7867,-0.02939999999999998
TOP1,0.6016,0.631,-0.02939999999999998
DBNDD1,0.5805,0.6099,-0.02939999999999998
SLC35E1,0.3898,0.4192,-0.029400000000000037
CCND1,0.6842,0.7137,-0.02949999999999997
POLR2M,0.3547,0.3842,-0.02949999999999997
HSD17B2,0.7139,0.7434,-0.02949999999999997
PISD,0.6181,0.6476,-0.02949999999999997
STK38,0.6261,0.6556,-0.02949999999999997
RCOR3,0.5794,0.6089,-0.02949999999999997
KIF1A,0.8253,0.8548,-0.02949999999999997
ZNF611,0.4568,0.4863,-0.029500000000000026
SUPT5H,0.4376,0.4671,-0.029500000000000026
MACROD2,0.5527,0.5822,-0.02950000000000008
BAALC,0.8301,0.8596,-0.02950000000000008
PARN,0.6769,0.7064,-0.02950000000000008
PGM5,0.7305,0.7601,-0.02959999999999996
FAM166B,0.453,0.4826,-0.02959999999999996
DNMBP,0.7805,0.8101,-0.02960000000000007
EMSY,0.5445,0.5741,-0.02960000000000007
INTS7,0.5573,0.587,-0.02969999999999995
UBE2A,0.4801,0.5098,-0.029700000000000004
RPL7,0.2258,0.2555,-0.029700000000000004
UCP2,0.7857,0.8154,-0.02970000000000006
BAZ2A,0.4516,0.4814,-0.029799999999999993
PDXP,0.614,0.6438,-0.02980000000000005
SRSF8,0.409,0.4388,-0.02980000000000005
MCM5,0.661,0.6909,-0.029899999999999927
TBCD,0.7205,0.7504,-0.029899999999999927
LLPH,0.4771,0.507,-0.029899999999999982
SMG5,0.6737,0.7036,-0.029900000000000038
STX3,0.5965,0.6265,-0.029999999999999916
COPA,0.1943,0.2243,-0.03
GREM2,0.3337,0.3637,-0.030000000000000027
ZNF280D,0.3842,0.4142,-0.030000000000000027
CCDC120,0.5351,0.5651,-0.030000000000000027
SENP7,0.6291,0.6591,-0.030000000000000027
TMEM9B,0.4588,0.4888,-0.030000000000000027
MUC13,0.676,0.7061,-0.030099999999999905
TRAPPC2L,0.1628,0.1929,-0.030099999999999988
LAMTOR4,-0.0312,-0.0011,-0.0301
PIGT,0.3992,0.4293,-0.030100000000000016
AGER,0.4377,0.4678,-0.030100000000000016
ADAMTSL2,0.494,0.5241,-0.030100000000000016
ENTR1,0.2593,0.2894,-0.030100000000000016
STEAP2,0.5738,0.6039,-0.030100000000000016
PPM1A,0.2959,0.3261,-0.030200000000000005
IGKV3D-15,0.2927,0.3229,-0.030200000000000005
XYLT1,0.4004,0.4306,-0.030200000000000005
ARHGEF25,0.1689,0.1992,-0.030299999999999994
XRCC5,0.474,0.5043,-0.030299999999999994
STARD3NL,0.4363,0.4666,-0.030299999999999994
TSNARE1,0.5034,0.5337,-0.030299999999999994
DNAJA4,0.6826,0.7129,-0.030299999999999994
CD38,0.7875,0.8178,-0.030299999999999994
SF3A1,0.2853,0.3156,-0.030299999999999994
VMA21,0.4677,0.498,-0.030299999999999994
CHTF8,0.1365,0.1669,-0.030399999999999983
ARHGAP17,0.5666,0.597,-0.030399999999999983
ARMCX6,0.3216,0.352,-0.030399999999999983
MAN2A2,0.5259,0.5563,-0.030399999999999983
NDUFA6,0.153,0.1834,-0.03040000000000001
SORT1,0.7494,0.7798,-0.030400000000000094
LARGE1,0.7507,0.7812,-0.03049999999999997
RHEB,0.6209,0.6514,-0.03049999999999997
RGP1,0.1318,0.1623,-0.0305
SREK1IP1,0.3604,0.3909,-0.030500000000000027
NOL8,0.6718,0.7023,-0.030500000000000083
DNAH2,0.4413,0.4719,-0.03059999999999996
SDHA,0.6521,0.6827,-0.03059999999999996
RPS8,0.4198,0.4504,-0.030600000000000016
SUCLG1,0.1291,0.1597,-0.030600000000000016
TUBG1,0.2485,0.2791,-0.030600000000000016
GYPC,0.2197,0.2503,-0.030600000000000016
SLC35B3,0.3797,0.4103,-0.030600000000000016
NUFIP2,0.6554,0.686,-0.03060000000000007
C4B,0.5057,0.5364,-0.03069999999999995
LEPR,0.0196,0.0503,-0.030699999999999998
SNRPD3,0.4712,0.5019,-0.030700000000000005
TFAP2D,0.0885,0.1192,-0.030700000000000005
NENF,0.5298,0.5606,-0.03079999999999994
KCTD17,0.4465,0.4773,-0.030799999999999994
RBM6,0.3851,0.4159,-0.030799999999999994
SDHAF2,0.1748,0.2056,-0.030799999999999994
TNFRSF11A,0.2902,0.3211,-0.030899999999999983
DCTN1,-0.0919,-0.061,-0.030899999999999997
HNRNPA2B1,0.35,0.3809,-0.03090000000000004
MRPL28,0.4402,0.4711,-0.03090000000000004
CHCHD2,0.6492,0.6801,-0.03090000000000004
ZRSR2,0.2503,0.2813,-0.030999999999999972
ZSWIM3,0.277,0.308,-0.030999999999999972
SLTM,0.4582,0.4892,-0.031000000000000028
H2AC21,0.2833,0.3143,-0.031000000000000028
OVOL2,0.7896,0.8206,-0.031000000000000028
DNAAF3,0.6405,0.6715,-0.031000000000000028
LRBA,0.6951,0.7262,-0.031099999999999905
EDNRB,0.2297,0.2608,-0.03109999999999999
ANKRD54,0.614,0.6451,-0.031100000000000017
VWDE,0.3465,0.3776,-0.031100000000000017
HPR,-0.0385,-0.0073,-0.0312
HRCT1,0.3944,0.4256,-0.031200000000000006
JMJD6,0.454,0.4852,-0.031200000000000006
WDR92,0.496,0.5272,-0.031200000000000006
BCKDHB,0.4929,0.5242,-0.031299999999999994
NF1,0.6925,0.7238,-0.031299999999999994
LRMDA,0.7565,0.7878,-0.031299999999999994
RAB11FIP5,0.4666,0.4979,-0.031299999999999994
ANO5,-0.0833,-0.052,-0.0313
ZFR2,-0.1396,-0.1083,-0.03130000000000001
ATXN2L,0.4231,0.4544,-0.03130000000000005
GUCD1,0.4332,0.4645,-0.03130000000000005
ARL8B,0.4251,0.4565,-0.03140000000000004
RNASEH2C,0.2534,0.2849,-0.03149999999999997
PHKG1,0.2047,0.2362,-0.0315
FGL1,0.2601,0.2916,-0.03150000000000003
CD177,0.6132,0.6447,-0.031500000000000083
PLEKHN1,-0.0586,-0.027,-0.0316
B4GALT3,0.4364,0.468,-0.03160000000000002
RBBP6,0.6096,0.6413,-0.03169999999999995
TCEAL4,0.6564,0.6881,-0.03170000000000006
RBL2,0.7209,0.7526,-0.03170000000000006
TERF2,0.5367,0.5684,-0.03170000000000006
TSKU,0.5398,0.5716,-0.03180000000000005
QPCTL,0.5232,0.555,-0.03180000000000005
FAM168A,0.7427,0.7746,-0.03189999999999993
CXCR1,0.7487,0.7806,-0.03189999999999993
RTL5,0.3143,0.3462,-0.031899999999999984
SFXN5,0.3926,0.4245,-0.031899999999999984
ACOT9,0.2298,0.2617,-0.031899999999999984
DGKG,-0.127,-0.0951,-0.0319
RNH1,0.5074,0.5393,-0.03190000000000004
PIK3C2B,0.4729,0.5048,-0.03190000000000004
KLHL24,0.3799,0.4119,-0.03199999999999997
RBIS,0.3845,0.4165,-0.03199999999999997
MFSD11,0.3996,0.4316,-0.03199999999999997
BSDC1,0.5077,0.5398,-0.032099999999999906
MICU3,-0.0733,-0.0412,-0.032100000000000004
CAPZB,0.064,0.0961,-0.032100000000000004
RANBP10,0.6682,0.7003,-0.03210000000000002
SLC49A4,0.476,0.5081,-0.03210000000000002
CFAP45,0.5365,0.5686,-0.03210000000000002
SMURF1,0.5265,0.5586,-0.03210000000000002
SREK1,0.3544,0.3865,-0.03210000000000002
PDS5A,0.4763,0.5085,-0.03219999999999995
SEMA6A,0.5886,0.6208,-0.032200000000000006
ZBTB18,0.1159,0.1481,-0.032200000000000006
KLK12,0.6107,0.6429,-0.032200000000000006
KDM7A,0.4237,0.456,-0.032299999999999995
SLC35A5,0.1441,0.1764,-0.032299999999999995
SEMA3G,0.2208,0.2531,-0.032299999999999995
SRRM1,0.3833,0.4156,-0.03230000000000005
NDUFAF5,0.1824,0.2148,-0.032399999999999984
NOP56,0.6329,0.6653,-0.032399999999999984
SLC15A4,0.3153,0.3477,-0.032399999999999984
VPS26B,0.3793,0.4117,-0.032399999999999984
PRSS57,0.0194,0.0518,-0.0324
TRAPPC9,0.031,0.0634,-0.0324
ARL16,0.0424,0.0748,-0.032400000000000005
LAS1L,0.4332,0.4656,-0.03240000000000004
UBE2B,0.2986,0.331,-0.03240000000000004
HNRNPK,0.4754,0.5078,-0.03240000000000004
NUP42,0.5239,0.5564,-0.03249999999999997
SPAG7,0.6715,0.704,-0.03249999999999997
CREB1,0.152,0.1845,-0.0325
ZSCAN25,0.2618,0.2943,-0.03250000000000003
PIGS,0.4075,0.44,-0.03250000000000003
ANKRD17,0.7006,0.7332,-0.03259999999999996
PPIG,0.4298,0.4624,-0.03259999999999996
SRD5A3,0.6337,0.6663,-0.03259999999999996
PRRT1B,-0.0594,-0.0268,-0.032600000000000004
FCHO1,0.6287,0.6614,-0.03269999999999995
RPL22L1,0.6026,0.6353,-0.03269999999999995
BAZ2B,0.4988,0.5315,-0.03269999999999995
MLIP,0.275,0.3077,-0.03269999999999995
NDUFA5,-0.074,-0.0413,-0.03269999999999999
SEC61G,0.0422,0.0749,-0.03269999999999999
NOP58,0.4754,0.5081,-0.03270000000000001
FAM118A,0.3049,0.3376,-0.03270000000000001
SCFD2,0.3083,0.3411,-0.032799999999999996
ORMDL2,0.32,0.3528,-0.032799999999999996
IGHV3-16,0.1729,0.2057,-0.032799999999999996
TSC22D3,0.4419,0.4747,-0.032799999999999996
MLLT10,0.4897,0.5226,-0.03289999999999993
ZC3H4,0.4224,0.4553,-0.032899999999999985
CRTC3,0.2785,0.3114,-0.032899999999999985
EXOC1,0.1675,0.2004,-0.032899999999999985
DPH3,0.1472,0.1801,-0.03290000000000001
NCOA3,0.6816,0.7145,-0.03290000000000004
NVL,0.6038,0.6367,-0.03290000000000004
NHLRC1,0.2854,0.3183,-0.03290000000000004
DDX42,0.7358,0.7687,-0.03290000000000004
U2SURP,0.5765,0.6094,-0.03290000000000004
WDR33,0.5927,0.6256,-0.03290000000000004
TTF1,0.5853,0.6183,-0.03299999999999992
CDIP1,0.4781,0.5111,-0.032999999999999974
KIFAP3,0.3823,0.4153,-0.03300000000000003
TNXB,0.7316,0.7647,-0.03310000000000002
PHC3,0.6401,0.6732,-0.03310000000000002
PREB,0.4168,0.4499,-0.03310000000000002
SERINC1,0.3326,0.3658,-0.03320000000000001
