gene,spearman_r,p_value,n_samples
SEC23IP,0.6577,5.963196125615188e-14,102
IFITM3,0.6577,5.90762677386267e-14,102
PFKM,0.6576,6.015177218930722e-14,102
DENND4A,0.6576,6.011187770110364e-14,102
TOPBP1,0.6576,6.012122876701665e-14,102
ANXA4,0.6575,6.058684325869266e-14,102
FAF1,0.6574,6.120807380294235e-14,102
MSMB,0.6573,2.4049521867796955e-05,34
KRT8,0.6572,6.254331859303985e-14,102
LDHD,0.6571,6.348781437101291e-14,102
MAP2K3,0.6571,6.384313665679924e-14,102
TRIM21,0.657,6.43091539611077e-14,102
DNAJA4,0.6569,6.522144377149961e-14,102
IPO9,0.6568,6.59256849982715e-14,102
IRS2,0.6567,6.676333689716504e-14,102
KNTC1,0.6566,6.780347095604718e-14,102
PDZD8,0.6566,6.734555239696256e-14,102
CEMIP2,0.6566,6.752049392262356e-14,102
TDRD7,0.6566,6.74925356492053e-14,102
GSTA4,0.6565,6.823680184896746e-14,102
CKAP4,0.6565,6.832771136089008e-14,102
SRXN1,0.6564,6.873238036173848e-14,102
KCNK1,0.6564,6.886135022291704e-13,94
NIPSNAP1,0.6561,7.138473820804221e-14,102
RASGRF2,0.6561,2.253529206115886e-13,98
USP47,0.656,0.004240287981990359,17
NUDCD1,0.656,7.20062762859143e-14,102
YTHDC2,0.656,7.247614185913842e-14,102
NUDT14,0.656,7.23834064980345e-14,102
BTN3A3,0.6559,7.355448841607296e-14,102
ZNF331,0.6559,2.2531527911754103e-11,82
SDC2,0.6559,7.308316216262645e-14,102
SGMS1,0.6558,7.32380412586048e-13,94
GALNT14,0.6558,7.859606425179394e-06,38
GGCX,0.6558,7.389775660171122e-14,102
CERS2,0.6556,7.553248621481595e-14,102
EML2,0.6556,7.537039910247919e-14,102
ABLIM3,0.6554,7.744309465041268e-14,102
TNFAIP8,0.6553,7.826342475885785e-14,102
PA2G4,0.6553,7.839120256096476e-14,102
EHBP1,0.6552,7.895597045887086e-14,102
FOXA2,0.6552,2.4883063423678003e-13,98
FITM2,0.6551,7.774893928183322e-12,86
GSE1,0.6551,8.045649433816384e-14,102
TTC1,0.655,8.157991713024847e-14,102
TAPT1,0.655,8.112925144179607e-14,102
CCR6,0.655,2.4638770657367166e-11,82
HSD11B2,0.6549,8.084049485209314e-13,94
RCN2,0.6549,8.179173876529827e-14,102
THEMIS,0.6548,8.319437422913473e-14,102
SFTA2,0.6548,1.047253226707453e-10,77
IGFLR1,0.6548,2.5368580380680516e-12,90
EPHA2,0.6547,2.6315194724489716e-13,98
