gene,spearman_r,p_value,n_samples
CCS,0.3554,0.00013918207090828378,110
RAB11FIP2,0.3554,0.00013896206563012245,110
OSCAR,0.3554,0.00040812277962478814,95
HPS1,0.3552,0.00020032667197550046,105
GOLT1B,0.3551,0.00014072405308112037,110
HERC1,0.355,0.00014132847880207335,110
POLR2M,0.3547,0.0037441323624269763,65
MEGF6,0.3547,0.003741996125558704,65
SREK1,0.3544,0.00014571524204776235,110
TRIP4,0.3544,0.0001454222854742301,110
PPRC1,0.3544,0.12524092136407838,20
N6AMT1,0.3542,0.00014716881370767176,110
PEX26,0.3541,0.0002104015417827474,105
PABPC1,0.354,0.00014800321732027586,110
ARRDC1,0.354,0.00014822117544759236,110
HEXIM2,0.354,0.0001479813783943658,110
LTF,0.3539,0.0004670084618774077,94
ZNF691,0.3537,0.00015051342886586116,110
ARMCX4,0.3536,0.008097111436176243,55
TNRC18,0.3535,0.0001520170092486945,110
EFHC2,0.3532,0.00044656008293348563,95
CSTF2T,0.3532,0.00015349833108565635,110
ANK3,0.3531,0.011906871276294721,50
PLEKHG5,0.3531,0.0056560897288640295,60
NFIC,0.3528,0.00031806767495139263,100
EXD3,0.3528,0.08363760712330447,25
RBM11,0.3526,0.3176623794209246,10
DMTF1,0.3526,0.3176623794209246,10
TSC22D1,0.3526,0.0003204037571994518,100
SPINK6,0.3526,0.3176623794209246,10
TIMM8B,0.3525,0.00015904098225405565,110
NUP43,0.3525,0.0001588587912099914,110
FAM98B,0.3525,0.00015921375664522454,110
ELP4,0.3524,0.0001595557756869766,110
EIF3L,0.3521,0.00016160450280772632,110
ECHDC1,0.352,0.00016266892942664693,110
RRP7A,0.3519,0.0001631946866062433,110
MRPL40,0.3518,0.00016409879356868098,110
TMEM175,0.3516,0.00016591863822929787,110
ZKSCAN3,0.3514,0.017921731395601503,45
ARL8A,0.3512,0.00016846914650466046,110
MAGIX,0.3509,0.012482597824932969,50
GOSR1,0.3509,0.0001706941092145793,110
RBM4,0.3508,0.00024361029163503321,105
MNS1,0.3506,0.0010039087514547083,85
PRKAG2,0.3506,0.0001733091783314531,110
MLLT1,0.3506,0.00017356185468604525,110
BTD,0.3506,0.00017365546470389493,110
MRPL3,0.3505,0.00017434235654312493,110
ZFP91,0.3505,0.0010054011477827344,85
PGRMC2,0.3504,0.00017512648453182133,110
IMP3,0.3502,0.00017662405817015148,110
ATP13A2,0.35,0.0007216910894021167,90
EPHX3,0.35,0.05796785405675759,30
HNRNPA2B1,0.35,0.00017849657791332111,110
FANCG,0.35,0.03927588604544589,35
RNF13,0.3499,0.00017903677289236693,110
CFAP74,0.3498,0.13062186826035052,20
GAS2L3,0.3497,0.08662495382556906,25
ARHGEF18,0.3497,0.00018068323794757284,110
CDK17,0.3497,0.00018020134895803394,110
TERF2IP,0.3497,0.00018040416586754323,110
ARID5A,0.3497,0.058189658308266515,30
JOSD1,0.3495,0.003023146342857125,70
TTC37,0.3493,0.00018388748762710892,110
ANKRD29,0.3492,0.08706063248527329,25
KIAA1109,0.3492,0.00018471982405024112,110
SERPINB10,0.3491,0.00018554711282061043,110
CLU,0.3491,0.00018592480748427743,110
SIX5,0.349,0.0002637223461354488,105
UQCRH,0.349,0.00018655728936516641,110
KYAT3,0.3489,0.00018687081002728516,110
RAB5C,0.3489,0.00018737770572649216,110
PDE4A,0.3488,0.0002652016410047149,105
GGA3,0.3488,0.0001883297897430328,110
C1QB,0.3487,0.00018876657069779204,110
MGAT3,0.3487,0.04005296407557929,35
SMC1A,0.3484,0.00019154934016585447,110
COX4I2,0.3484,0.009136965320866676,55
SYF2,0.3483,0.00019241280672262397,110
TMCO1,0.348,0.00019524066881031028,110
PHPT1,0.348,0.00019543504140248906,110
PARD3,0.3478,0.04060908784473181,35
CYBC1,0.3478,0.00019654156652442053,110
RBM18,0.3478,0.00039195915859073765,100
MRPL27,0.3477,0.000197643445440257,110
ARHGAP22,0.3474,0.0007929080924540943,90
ZNF852,0.3472,0.013502530552779533,50
AK6,0.3472,0.00020241645842954175,110
BMPER,0.347,0.00020392710383429385,110
CHM,0.3469,0.00020480529100309262,110
PACS2,0.3469,0.00020547066985604517,110
CCT5,0.3469,0.00020493507665641147,110
HMG20B,0.3469,0.0002049461416599133,110
APH1B,0.3467,0.08955907970553935,25
SPCS1,0.3467,0.00020715319587032125,110
FLG,0.3466,0.004682385644415261,65
RGS14,0.3466,0.00020796570316399242,110
VWDE,0.3465,0.01973205764914172,45
TRIM11,0.3464,0.00020986954741653482,110
PSMB5,0.3464,0.0002097778938570099,110
ARMC8,0.3464,0.2058959920935511,15
MARCHF7,0.3463,0.0002101903903900588,110
MTRES1,0.3462,0.0002976273951655153,105
KLHL25,0.3459,0.001671571055481109,80
RCE1,0.3458,0.0016788578587534314,80
HSD17B13,0.3458,0.0005977399204964544,95
PIK3R4,0.3458,0.00021581864023327338,110
ADIPOR1,0.3458,0.0005980384466367599,95
APLN,0.3457,0.020024241460072176,45
IFNAR1,0.3457,0.006816707440427603,60
LSM7,0.3456,0.0002176499655108509,110
KCNJ8,0.3455,0.3282265114713672,10
MEA1,0.3455,0.00030651747588180496,105
RAPGEFL1,0.3455,0.0009111405915317195,89
C10orf99,0.3455,0.3282265114713672,10
E2F6,0.3452,0.061749074220002045,30
R3HDM4,0.345,0.0003132180701821403,105
CYB5D2,0.345,0.20796674471099497,15
SNRPA1,0.345,0.00022333311807014777,110
TIMM23,0.3448,0.00022518875145019154,110
RGL2,0.3446,0.00022776967460392823,110
COA6,0.3446,0.00022691941229562205,110
SAA1,0.3446,0.00022692886615083312,110
ITIH3,0.3443,0.00023079949456705388,110
PSMG2,0.3442,0.00023104574108325665,110
LMAN2,0.3442,0.00023185537238977984,110
SF3B6,0.3441,0.00023275186038375682,110
GRAMD1C,0.3438,0.16239741767599875,18
COPB1,0.3437,0.00023622891408944897,110
C8A,0.3436,0.00023824123615817994,110
IER2,0.3434,0.06319411188045636,30
SRRD,0.3432,0.2104892294857532,15
CYP4F3,0.3431,0.09309238807978626,25
GALNT16,0.3428,0.06367985251490062,30
EDEM2,0.3427,0.00024796207686307917,110
SETDB2,0.3425,0.010485991348111652,55
EID2,0.3424,0.003711518627307575,70
RPUSD4,0.3423,0.0003513066730931242,105
PPIP5K2,0.3422,0.00025323213797529015,110
PSMB7,0.3422,0.0002533471690904294,110
TEDC2,0.342,0.030790102318443497,40
LRRCC1,0.3419,0.000972828306816713,90
SNRNP27,0.3419,0.00025662190966829117,110
STARD4,0.3418,0.0006993730151868082,95
GCAT,0.3417,0.000980135500850048,90
ZNF513,0.3416,0.0038045431131717537,70
MED24,0.3414,0.0002617261783212668,110
PDE1C,0.3414,0.0002622113336594381,110
WDR7,0.3414,0.00026200185913995274,110
SPEF2,0.3413,0.031125377530447713,40
EIPR1,0.3413,0.0002638631874547385,110
IGKV2D-30,0.3413,0.06491471703270738,30
RHOA,0.3412,0.0002642942679326219,110
BMX,0.341,0.0007211793211243343,95
AUH,0.341,0.00026669441032671455,110
UFSP2,0.3409,0.0002684498389963425,110
BMP2,0.3409,0.0010079738705659877,90
PNPLA8,0.3409,0.00026830446834280353,110
TANGO6,0.3408,0.00026933890095391834,110
