gene,tumor_r,normal_r,delta_r
MARCO,0.1877,0.2,-0.012300000000000005
CCDC93,-0.1303,-0.118,-0.012300000000000005
GLDC,0.7564,0.7687,-0.012300000000000089
PLBD1,0.5503,0.5627,-0.012399999999999967
KCMF1,0.5601,0.5725,-0.012399999999999967
CLYBL,0.6845,0.6969,-0.012399999999999967
ERBB2,0.683,0.6954,-0.012399999999999967
LSG1,0.7829,0.7953,-0.012399999999999967
WAPL,0.4146,0.427,-0.012399999999999967
CAV2,0.5178,0.5302,-0.012399999999999967
SH3BP1,0.5801,0.5925,-0.012400000000000078
HEPH,0.5402,0.5527,-0.012499999999999956
REST,0.0256,0.0381,-0.0125
E2F4,0.4602,0.4727,-0.012500000000000011
CASQ2,0.8716,0.8842,-0.012599999999999945
DCAF7,0.34,0.3526,-0.0126
RBKS,0.4099,0.4225,-0.0126
RNFT1,0.0989,0.1115,-0.0126
BPHL,0.62,0.6326,-0.012600000000000056
CDC42BPA,0.6586,0.6712,-0.012600000000000056
ADAT3,0.186,0.1987,-0.012699999999999989
KLF13,0.3986,0.4113,-0.012699999999999989
IGLV7-43,0.2738,0.2865,-0.012699999999999989
ANG,0.2483,0.261,-0.012700000000000017
DPY19L3,0.5739,0.5866,-0.012700000000000045
DCK,0.5745,0.5872,-0.012700000000000045
TPCN2,0.6054,0.6182,-0.012799999999999923
DPYD,0.7254,0.7382,-0.012799999999999923
SMPD2,0.4262,0.439,-0.012799999999999978
MYL6,0.1221,0.1349,-0.012799999999999992
NDEL1,0.7656,0.7784,-0.012800000000000034
GUF1,0.6062,0.619,-0.012800000000000034
CLCA4,0.5447,0.5575,-0.012800000000000034
MUC1,0.791,0.8039,-0.012899999999999912
DENND1C,0.4596,0.4725,-0.012899999999999967
C1orf112,0.4544,0.4673,-0.012899999999999967
STK16,0.4449,0.4578,-0.012899999999999967
CLU,0.4429,0.4558,-0.012899999999999967
IQCE,-0.1726,-0.1597,-0.012899999999999995
ACO1,0.0579,0.0708,-0.012900000000000002
C1QBP,0.3465,0.3594,-0.012900000000000023
PAQR7,0.4553,0.4682,-0.012900000000000023
USP3,0.6032,0.6161,-0.012900000000000023
SP140,0.6336,0.6466,-0.0129999999999999
NDUFS5,-0.3132,-0.3002,-0.012999999999999956
TACC1,0.844,0.857,-0.013000000000000012
ELN,0.3916,0.4046,-0.013000000000000012
DNAJB11,0.2948,0.3078,-0.013000000000000012
AMPD3,0.6259,0.6389,-0.013000000000000012
PEPD,0.5465,0.5595,-0.013000000000000012
C16orf70,0.0823,0.0954,-0.0131
NEDD4,0.8145,0.8276,-0.0131
KLF16,0.3734,0.3865,-0.0131
NPM1,0.5605,0.5736,-0.0131
TICAM1,0.575,0.5881,-0.0131
TBC1D5,0.6495,0.6626,-0.0131
SLC25A5,0.6897,0.7029,-0.01319999999999999
FP565260.1,0.1742,0.1874,-0.013200000000000017
HS1BP3,0.5804,0.5937,-0.013299999999999979
SLC39A9,0.3042,0.3175,-0.013299999999999979
MSI2,0.8021,0.8154,-0.013299999999999979
PACSIN1,0.7924,0.8057,-0.013299999999999979
TRAF3IP1,0.2465,0.2598,-0.013299999999999979
TFRC,0.9164,0.9297,-0.013299999999999979
HLCS,0.6522,0.6655,-0.013299999999999979
P2RX4,0.4237,0.437,-0.013299999999999979
BRK1,0.3843,0.3976,-0.013300000000000034
APLP2,0.7575,0.7708,-0.01330000000000009
FGR,0.5041,0.5175,-0.013399999999999967
CHI3L1,0.7157,0.7292,-0.013499999999999956
JMY,0.3803,0.3938,-0.013499999999999956
PIAS2,0.1645,0.178,-0.013499999999999984
MRPL12,-0.0915,-0.078,-0.013499999999999998
SNX2,0.4268,0.4403,-0.013500000000000012
PPP1R21,0.4213,0.4348,-0.013500000000000012
MXRA7,0.6705,0.684,-0.013500000000000068
IGLV1-40,0.3486,0.3622,-0.013600000000000001
JMJD1C,0.383,0.3966,-0.013600000000000001
KCTD21,0.6415,0.6551,-0.013600000000000056
TP53BP1,0.7523,0.7659,-0.013600000000000056
PSMC5,0.2671,0.2808,-0.01369999999999999
NLRC4,0.348,0.3617,-0.013700000000000045
ZFAND6,0.5516,0.5653,-0.013700000000000045
IGHM,0.2966,0.3103,-0.013700000000000045
ABCG1,0.5277,0.5414,-0.013700000000000045
PCYT1A,0.8206,0.8343,-0.013700000000000045
CORO7,0.346,0.3597,-0.013700000000000045
TGFBR3,0.4415,0.4553,-0.013799999999999979
UBE2Q1,0.2252,0.239,-0.013799999999999979
GORASP2,0.1107,0.1245,-0.013799999999999993
C12orf65,-0.0683,-0.0545,-0.0138
ORM1,0.2099,0.2237,-0.013800000000000007
KLF10,0.1001,0.1139,-0.013800000000000007
NUDT8,0.6364,0.6502,-0.013800000000000034
WARS1,0.887,0.9008,-0.013800000000000034
PDPR,0.3645,0.3783,-0.013800000000000034
GLT8D2,0.6395,0.6533,-0.013800000000000034
ZNF687,0.4945,0.5084,-0.013899999999999968
DDAH2,0.3181,0.332,-0.013900000000000023
PRMT6,0.5005,0.5144,-0.013900000000000023
LSS,0.7191,0.733,-0.013900000000000023
DNAJC13,0.6291,0.6431,-0.014000000000000012
CS,0.3208,0.3348,-0.014000000000000012
GPD2,0.7689,0.7829,-0.014000000000000012
DMKN,0.8952,0.9092,-0.014000000000000012
HVCN1,0.6916,0.7056,-0.014000000000000012
ESS2,0.419,0.433,-0.014000000000000012
TELO2,0.4988,0.5128,-0.014000000000000012
KMT2E,0.4392,0.4533,-0.014100000000000001
GNB1,-0.1041,-0.09,-0.014100000000000001
GPX3,0.2527,0.2668,-0.014100000000000001
ABRAXAS2,0.2292,0.2433,-0.014100000000000001
NRG1,0.3962,0.4103,-0.014100000000000001
LAMA2,0.5922,0.6063,-0.014100000000000001
IFT81,0.303,0.3171,-0.014100000000000001
KLK7,0.9003,0.9144,-0.014100000000000001
NTHL1,0.3743,0.3885,-0.01419999999999999
KDM6A,0.2237,0.2379,-0.01419999999999999
GGNBP2,0.2144,0.2286,-0.01419999999999999
RAB29,0.6272,0.6414,-0.01419999999999999
WWP1,0.1607,0.1749,-0.01419999999999999
UPF3A,0.446,0.4602,-0.01419999999999999
YEATS2,0.1105,0.1247,-0.014200000000000004
ZNF703,0.6688,0.683,-0.014200000000000101
SDHAF1,0.3032,0.3175,-0.01429999999999998
STXBP1,0.7327,0.747,-0.01429999999999998
MCRS1,0.1722,0.1865,-0.014300000000000007
CHST3,0.4532,0.4675,-0.014300000000000035
ME3,0.6486,0.6629,-0.01430000000000009
ASB6,0.4817,0.4961,-0.014399999999999968
GNB1L,0.5993,0.6137,-0.014399999999999968
SEMA3B,0.1356,0.15,-0.014399999999999996
TMA7,-0.1875,-0.1731,-0.014399999999999996
GPR108,0.3737,0.3881,-0.014400000000000024
PPP1R11,0.2512,0.2656,-0.014400000000000024
HJURP,0.1735,0.1879,-0.014400000000000024
KANK1,0.9187,0.9331,-0.01440000000000008
DTX3L,0.8652,0.8796,-0.01440000000000008
IGFBP6,0.7019,0.7163,-0.01440000000000008
HOMER3,0.8587,0.8732,-0.014499999999999957
RILPL1,0.4645,0.479,-0.014499999999999957
LMCD1,0.786,0.8005,-0.014499999999999957
TCL1A,0.6217,0.6362,-0.014499999999999957
ELF4,-0.1676,-0.1531,-0.014499999999999985
RBX1,0.0869,0.1014,-0.014499999999999999
GPT,0.3288,0.3433,-0.014500000000000013
ARHGAP29,0.3893,0.4038,-0.014500000000000013
TNFAIP6,0.5223,0.5368,-0.014500000000000068
DIP2B,0.8681,0.8826,-0.014500000000000068
EIF2B1,0.5629,0.5774,-0.014500000000000068
DHRS11,0.7134,0.728,-0.014599999999999946
PBK,0.7963,0.8109,-0.014599999999999946
MED1,0.3556,0.3702,-0.014599999999999946
MSRB2,0.4409,0.4555,-0.014600000000000002
TRPT1,0.1518,0.1664,-0.014600000000000002
AK3,0.5023,0.5169,-0.014600000000000057
DERL3,0.7559,0.7706,-0.014699999999999935
GATAD2A,0.3639,0.3786,-0.01469999999999999
ATP5PD,0.0621,0.0768,-0.01469999999999999
SIGMAR1,0.3225,0.3372,-0.01469999999999999
FLOT2,0.574,0.5887,-0.014700000000000046
IFI27,0.6789,0.6936,-0.014700000000000046
PHYKPL,0.5218,0.5366,-0.014799999999999924
LILRB2,0.5822,0.597,-0.014799999999999924
PTPN9,0.4516,0.4664,-0.01479999999999998
ARID5B,0.2601,0.2749,-0.01479999999999998
RAD50,0.0089,0.0237,-0.014799999999999999
BRWD3,0.0118,0.0266,-0.014799999999999999
TNK1,0.5664,0.5812,-0.014800000000000035
KIF13B,0.7793,0.7941,-0.014800000000000035
ATPAF1,0.3394,0.3542,-0.014800000000000035
PLA2G2A,0.6673,0.6821,-0.014800000000000035
RHOF,0.7168,0.7316,-0.014800000000000035
CEACAM6,0.5274,0.5422,-0.014800000000000035
PTPN6,0.7395,0.7544,-0.014899999999999913
PCDH1,0.7355,0.7504,-0.014899999999999913
IGHV3-7,0.2983,0.3132,-0.014899999999999969
HLA-DPB1,0.7865,0.8014,-0.014900000000000024
C4orf54,0.6004,0.6154,-0.014999999999999902
RTL10,0.6941,0.7091,-0.014999999999999902
MBD4,0.2922,0.3072,-0.014999999999999958
FKBP14,0.7393,0.7543,-0.015000000000000013
POF1B,0.9434,0.9584,-0.015000000000000013
CPNE1,0.7752,0.7902,-0.015000000000000013
ADGRG1,0.7285,0.7435,-0.015000000000000013
SNRNP70,0.2647,0.2797,-0.015000000000000013
VMP1,0.2613,0.2763,-0.015000000000000013
TRAM2,0.3853,0.4003,-0.015000000000000013
IGHV3-64,0.3021,0.3171,-0.015000000000000013
ABTB2,0.3208,0.3358,-0.015000000000000013
S100A2,0.9134,0.9284,-0.015000000000000013
CEP131,0.3784,0.3935,-0.015100000000000002
RPS4X,0.0768,0.0919,-0.015100000000000002
IGFBP5,0.8508,0.8659,-0.015100000000000002
IKBKG,0.2754,0.2905,-0.015100000000000002
LRRC59,0.4027,0.4178,-0.015100000000000002
HACE1,0.3364,0.3515,-0.015100000000000002
MYOZ2,0.7287,0.7438,-0.015100000000000002
GOLPH3,0.5471,0.5622,-0.015100000000000002
MIER3,0.1909,0.206,-0.015100000000000002
COG5,0.3444,0.3596,-0.015199999999999991
CXXC4,-0.1414,-0.1262,-0.015199999999999991
C1orf210,0.5511,0.5663,-0.015199999999999991
SOX4,0.6821,0.6973,-0.015199999999999991
CBL,0.5992,0.6144,-0.015199999999999991
SPOCK2,0.71,0.7252,-0.015199999999999991
BRIP1,0.0096,0.0248,-0.0152
METTL22,0.1249,0.1401,-0.015200000000000005
CD9,0.7989,0.8142,-0.01529999999999998
SLC39A8,0.4098,0.4251,-0.01529999999999998
WFDC5,0.8211,0.8364,-0.01529999999999998
COA5,0.0548,0.0701,-0.015299999999999994
FBXL12,0.2932,0.3086,-0.01539999999999997
DHX58,0.8356,0.851,-0.01539999999999997
CAMK1D,0.8083,0.8237,-0.01539999999999997
TOE1,0.6181,0.6335,-0.01539999999999997
TMEM115,0.197,0.2124,-0.015399999999999997
MOB4,-0.0592,-0.0438,-0.015400000000000004
SPECC1L,0.4532,0.4686,-0.015400000000000025
CGN,0.8914,0.9068,-0.01540000000000008
PFAS,0.5175,0.5329,-0.01540000000000008
STK17A,0.6759,0.6913,-0.01540000000000008
CPE,0.6112,0.6266,-0.01540000000000008
PLXNA2,0.684,0.6995,-0.015499999999999958
PSAT1,0.8857,0.9012,-0.015499999999999958
EPSTI1,0.7934,0.8089,-0.015499999999999958
SMARCC1,0.5836,0.5991,-0.015499999999999958
RAB1A,0.2757,0.2912,-0.015500000000000014
SCGB1A1,0.3767,0.3922,-0.015500000000000014
MYL1,0.697,0.7125,-0.01550000000000007
MVD,0.8089,0.8244,-0.01550000000000007
INF2,0.6552,0.6708,-0.015599999999999947
CEACAM7,0.56,0.5756,-0.015599999999999947
MT1X,0.7388,0.7544,-0.015599999999999947
GRHPR,0.5237,0.5393,-0.015599999999999947
C7orf25,0.4001,0.4157,-0.015600000000000003
MRPL21,0.1615,0.1771,-0.015600000000000003
DUSP7,0.4797,0.4953,-0.015600000000000003
FAM160A2,0.4416,0.4572,-0.015600000000000003
PPIG,0.1848,0.2004,-0.015600000000000003
CASP3,0.5307,0.5463,-0.015600000000000058
DOCK4,0.7579,0.7736,-0.015699999999999936
GLA,0.3224,0.3381,-0.015699999999999992
SNED1,0.4565,0.4722,-0.015699999999999992
TJAP1,0.5698,0.5855,-0.015700000000000047
IGFBP3,0.7774,0.7931,-0.015700000000000047
PCGF5,0.5223,0.538,-0.015700000000000047
FZD1,0.8443,0.8601,-0.015799999999999925
LPL,0.5047,0.5205,-0.015799999999999925
PCID2,0.5481,0.5639,-0.015799999999999925
BAG6,0.1501,0.1659,-0.01579999999999998
CCDC50,0.3774,0.3932,-0.01579999999999998
SENP8,0.1958,0.2116,-0.01580000000000001
NPC1,0.6484,0.6642,-0.015800000000000036
BLNK,0.7756,0.7914,-0.015800000000000036
FAM174A,0.5564,0.5722,-0.015800000000000036
HPCAL1,0.358,0.3738,-0.015800000000000036
HAUS6,0.6351,0.6509,-0.015800000000000036
HMCN1,0.7722,0.788,-0.015800000000000036
BARX2,0.4145,0.4303,-0.015800000000000036
ALCAM,0.862,0.8778,-0.015800000000000036
PAAF1,0.7462,0.762,-0.015800000000000036
MT-ND2,-0.1707,-0.1548,-0.015899999999999997
ZNRD1,0.027,0.0429,-0.0159
GALNT7,0.8025,0.8184,-0.015900000000000025
CIC,0.2287,0.2446,-0.015900000000000025
STX18,0.4226,0.4385,-0.015900000000000025
RRAGB,0.6733,0.6892,-0.015900000000000025
ADAMTS12,0.6279,0.6438,-0.015900000000000025
RFT1,0.3329,0.3489,-0.016000000000000014
OXCT1,0.5547,0.5707,-0.016000000000000014
LARS2,0.5141,0.5301,-0.016000000000000014
OAT,0.5321,0.5481,-0.016000000000000014
ITPKC,0.8066,0.8226,-0.016000000000000014
EMC9,-0.0339,-0.0178,-0.0161
UNG,0.5602,0.5763,-0.016100000000000003
SENP6,0.4134,0.4295,-0.016100000000000003
PSME4,0.71,0.7261,-0.016100000000000003
PKD2,0.5442,0.5603,-0.016100000000000003
ZNF226,0.0786,0.0947,-0.016100000000000003
TXN2,0.2918,0.3079,-0.016100000000000003
FAM185A,0.3075,0.3236,-0.016100000000000003
DHODH,0.4189,0.435,-0.016100000000000003
HIVEP2,0.2808,0.297,-0.016199999999999992
CHKB,0.4671,0.4833,-0.016199999999999992
FLRT3,0.8405,0.8567,-0.016199999999999992
CDC16,0.5864,0.6026,-0.016199999999999992
DENND2B,0.602,0.6182,-0.016199999999999992
CARD8,0.6205,0.6367,-0.016199999999999992
TSPAN15,0.7797,0.7959,-0.016200000000000103
ANO6,0.6814,0.6977,-0.01629999999999998
LILRB5,0.7567,0.773,-0.01629999999999998
DARS2,0.6118,0.6281,-0.01629999999999998
NT5C2,0.8435,0.8598,-0.01629999999999998
ZNF688,0.0875,0.1038,-0.01630000000000001
GSTM3,0.9069,0.9233,-0.01639999999999997
RDH11,0.485,0.5014,-0.01639999999999997
CYSRT1,0.7235,0.7399,-0.01639999999999997
ECD,0.3394,0.3558,-0.016400000000000026
MIER1,0.4599,0.4763,-0.016400000000000026
APOL1,0.5649,0.5813,-0.01640000000000008
COMMD3,0.2891,0.3056,-0.01649999999999996
SRPK1,0.772,0.7885,-0.01649999999999996
NAA15,0.8041,0.8206,-0.01649999999999996
TRMT44,-0.0217,-0.0052,-0.0165
KRT78,0.6606,0.6771,-0.01650000000000007
DDHD1,0.7182,0.7347,-0.01650000000000007
BST2,0.8755,0.892,-0.01650000000000007
C2orf49,0.5766,0.5932,-0.016599999999999948
PPP2R1B,0.5884,0.605,-0.016599999999999948
COQ7,-0.1824,-0.1658,-0.016600000000000004
EYA3,0.3782,0.3948,-0.016600000000000004
EBP,0.4657,0.4823,-0.016600000000000004
SCD,0.8583,0.8749,-0.01660000000000006
ADAR,0.487,0.5036,-0.01660000000000006
OVCA2,0.494,0.5106,-0.01660000000000006
RFC3,0.5783,0.595,-0.016699999999999937
SERPINB3,0.9279,0.9446,-0.016700000000000048
CDCP1,0.8489,0.8656,-0.016700000000000048
USP28,0.6259,0.6427,-0.016800000000000037
ARAP3,0.5888,0.6056,-0.016800000000000037
CEBPD,0.6003,0.6171,-0.016800000000000037
RPS9,0.3899,0.4068,-0.01689999999999997
RBM17,0.3024,0.3193,-0.01689999999999997
GTF3C6,-0.0057,0.0112,-0.0169
PPP1R14C,0.8886,0.9055,-0.016900000000000026
ATP6V0A2,0.3977,0.4146,-0.016900000000000026
MITD1,0.3934,0.4104,-0.01699999999999996
C6orf136,0.2717,0.2887,-0.017000000000000015
SAP30,0.5054,0.5224,-0.017000000000000015
KRT16,0.9264,0.9434,-0.017000000000000015
ATP5F1C,-0.0235,-0.0064,-0.0171
MRPL43,-0.0021,0.015,-0.0171
PINK1,0.2738,0.2909,-0.017100000000000004
PTN,0.7418,0.7589,-0.017100000000000004
PIGO,0.4511,0.4682,-0.017100000000000004
GCDH,0.287,0.3041,-0.017100000000000004
CLN8,0.3613,0.3784,-0.017100000000000004
NIPAL3,0.2633,0.2804,-0.017100000000000004
CSRP1,0.4288,0.4459,-0.017100000000000004
HLA-DQB2,0.7037,0.7208,-0.017100000000000004
CEP41,0.7018,0.719,-0.017199999999999993
HROB,0.1738,0.191,-0.017199999999999993
CNN2,0.3417,0.3589,-0.017199999999999993
COL1A2,0.8475,0.8647,-0.017199999999999993
ATP6AP2,0.4221,0.4393,-0.01720000000000005
SIVA1,0.5469,0.5642,-0.017299999999999982
IGHV2-5,0.5953,0.6126,-0.017299999999999982
TENM2,0.8901,0.9074,-0.017299999999999982
ASH2L,0.5369,0.5542,-0.017299999999999982
SMURF2,0.4111,0.4284,-0.017299999999999982
PLD3,0.7231,0.7404,-0.017299999999999982
PCBD1,0.2343,0.2517,-0.01739999999999997
DDX17,0.1917,0.2091,-0.0174
CNNM3,0.6072,0.6246,-0.017400000000000082
MOXD1,0.8749,0.8924,-0.01749999999999996
THUMPD3,0.5708,0.5883,-0.01750000000000007
TMUB2,0.3052,0.3228,-0.01759999999999995
ALDH3A2,0.7337,0.7513,-0.01759999999999995
CNRIP1,0.5914,0.609,-0.01759999999999995
UBE2B,0.1934,0.211,-0.017600000000000005
TMEM263,0.4609,0.4785,-0.017600000000000005
AL034430.2,0.4309,0.4485,-0.017600000000000005
MMS22L,0.5599,0.5775,-0.01760000000000006
EFEMP2,0.6004,0.6181,-0.017699999999999938
AASS,0.8177,0.8354,-0.01770000000000005
MORF4L2,0.2875,0.3052,-0.01770000000000005
PCDH7,0.7808,0.7986,-0.017799999999999927
PLCL2,0.6841,0.7019,-0.017799999999999927
MATN3,0.3523,0.3701,-0.017799999999999983
IGLV8-61,0.4273,0.4451,-0.017799999999999983
KAT2A,0.3916,0.4094,-0.017799999999999983
DNLZ,0.1302,0.148,-0.017799999999999983
PHF6,0.632,0.6498,-0.017800000000000038
ZFYVE21,0.5013,0.5191,-0.017800000000000038
DEPDC5,0.2469,0.2648,-0.01789999999999997
BYSL,0.4035,0.4214,-0.01789999999999997
TRIM3,0.403,0.4209,-0.01789999999999997
KDM5C,0.2816,0.2995,-0.01789999999999997
SLC22A3,0.5634,0.5813,-0.017900000000000027
USP11,0.6546,0.6725,-0.017900000000000027
ENO2,0.6779,0.6958,-0.017900000000000027
FAM168A,0.5519,0.5698,-0.017900000000000027
MFHAS1,0.3378,0.3557,-0.017900000000000027
LDLR,0.6622,0.6801,-0.017900000000000027
CXCL14,0.7904,0.8083,-0.017900000000000027
BCR,0.6831,0.7011,-0.017999999999999905
KIF3B,0.4854,0.5034,-0.01799999999999996
ZBTB43,0.4885,0.5065,-0.01799999999999996
MOB2,0.6181,0.6361,-0.018000000000000016
CXCL17,0.597,0.615,-0.018000000000000016
CD7,0.6894,0.7074,-0.018000000000000016
GNE,0.7927,0.8107,-0.018000000000000016
CLDND1,0.6531,0.6711,-0.018000000000000016
XYLT2,0.7221,0.7401,-0.018000000000000016
NIPAL2,0.4244,0.4424,-0.018000000000000016
RETSAT,0.7914,0.8094,-0.018000000000000016
USP18,0.8729,0.8909,-0.018000000000000016
ARAP1,0.7324,0.7505,-0.018099999999999894
RPL23A,0.1021,0.1202,-0.018100000000000005
SLC44A1,0.6136,0.6317,-0.018100000000000005
DDX60L,0.6469,0.665,-0.018100000000000005
LACC1,0.4882,0.5064,-0.01819999999999994
MYO9B,0.4972,0.5154,-0.018199999999999994
MRPS14,0.0558,0.074,-0.018199999999999994
KLHL7,0.3527,0.3709,-0.018199999999999994
ABCC1,0.8403,0.8585,-0.018199999999999994
ITGB6,0.9055,0.9237,-0.018199999999999994
ANXA4,0.5146,0.5328,-0.018200000000000105
C1orf226,0.6267,0.645,-0.018299999999999983
MMP13,0.8914,0.9097,-0.018299999999999983
PDHB,0.2043,0.2226,-0.018299999999999983
NACA,-0.2034,-0.1851,-0.01830000000000001
KRT6B,0.9147,0.933,-0.018300000000000094
PPP6R3,0.6605,0.6789,-0.018399999999999972
CRTC2,0.263,0.2814,-0.018399999999999972
CXCL10,0.789,0.8074,-0.018399999999999972
DTL,0.6839,0.7023,-0.018400000000000083
IGSF6,0.4968,0.5153,-0.01849999999999996
WRNIP1,0.5077,0.5262,-0.01849999999999996
RNF7,0.0395,0.058,-0.018500000000000003
TMEM59,0.3796,0.3982,-0.018600000000000005
TOR1B,0.6143,0.6329,-0.01860000000000006
PTK2,0.742,0.7606,-0.01860000000000006
CA12,0.9069,0.9256,-0.01869999999999994
MYH11,0.773,0.7917,-0.01869999999999994
SIPA1L3,0.4748,0.4935,-0.018699999999999994
CYP2C18,0.3502,0.3689,-0.018699999999999994
R3HCC1,0.1104,0.1291,-0.018699999999999994
DES,0.8772,0.8959,-0.01870000000000005
SPRR1B,0.8461,0.8648,-0.01870000000000005
ARL3,0.5763,0.5951,-0.018799999999999928
SLC22A18,0.6016,0.6204,-0.018799999999999928
TMEM38A,0.6913,0.7101,-0.018799999999999928
LRCH4,0.5431,0.5619,-0.018799999999999928
ZNF771,0.2721,0.2909,-0.018799999999999983
ENTR1,0.3608,0.3796,-0.018799999999999983
IQSEC2,0.3469,0.3657,-0.01880000000000004
CCL18,0.6347,0.6536,-0.018899999999999917
TUT7,0.8112,0.8301,-0.018899999999999917
PRRC2B,0.3718,0.3907,-0.018899999999999972
HEATR5B,0.46,0.4789,-0.018899999999999972
MEGF8,0.1829,0.2018,-0.0189
SNX5,-0.0569,-0.038,-0.0189
UBXN2B,0.4821,0.501,-0.018900000000000028
TMEM238,0.42,0.4389,-0.018900000000000028
HSD11B1,0.6763,0.6952,-0.018900000000000028
ZMPSTE24,0.5813,0.6003,-0.018999999999999906
PRKRA,0.3815,0.4005,-0.019000000000000017
CUEDC1,0.5512,0.5702,-0.019000000000000017
DUSP16,0.1462,0.1652,-0.019000000000000017
CILP,0.7732,0.7922,-0.019000000000000017
MYC,0.385,0.404,-0.019000000000000017
PLAU,0.8073,0.8263,-0.019000000000000017
FCGBP,0.6133,0.6323,-0.019000000000000017
PNPLA4,0.3821,0.4011,-0.019000000000000017
PNMA8B,0.6356,0.6547,-0.019099999999999895
YWHAB,0.3506,0.3697,-0.01909999999999995
BCL2L11,0.3798,0.3989,-0.01909999999999995
SMYD3,0.4737,0.4928,-0.019100000000000006
CORO1C,0.5775,0.5966,-0.019100000000000006
YBEY,0.5726,0.5917,-0.019100000000000006
SLC2A9,0.5907,0.6098,-0.019100000000000006
ARG1,0.4525,0.4716,-0.019100000000000006
SNX18,0.4205,0.4396,-0.019100000000000006
SCYL3,0.3184,0.3375,-0.019100000000000006
ZBTB33,0.5585,0.5777,-0.019199999999999995
EXOSC4,0.1912,0.2104,-0.019199999999999995
PALM2AKAP2,0.6679,0.6871,-0.019199999999999995
FANCA,0.261,0.2802,-0.019199999999999995
RBM47,0.7825,0.8017,-0.019199999999999995
GPR180,0.439,0.4583,-0.019299999999999984
FAM110C,0.7056,0.7249,-0.019299999999999984
NOSIP,0.43,0.4493,-0.019299999999999984
EEF2,0.438,0.4573,-0.019299999999999984
FAM20C,0.5977,0.6171,-0.019399999999999973
BTBD1,0.2808,0.3002,-0.01940000000000003
AP1S3,0.7157,0.7352,-0.019499999999999962
MANBA,0.6195,0.639,-0.019499999999999962
MCM7,0.6831,0.7026,-0.019499999999999962
ZMIZ2,0.2111,0.2306,-0.01949999999999999
LETMD1,0.2722,0.2917,-0.019500000000000017
KDM2A,0.2823,0.3018,-0.019500000000000017
FANCI,0.7675,0.787,-0.019500000000000073
CPTP,0.7256,0.7452,-0.01959999999999995
HID1,0.8095,0.8291,-0.01959999999999995
HEATR6,0.5641,0.5837,-0.01959999999999995
CUL5,0.6097,0.6293,-0.01959999999999995
TDRD3,0.6277,0.6473,-0.01959999999999995
MEN1,0.1239,0.1435,-0.019599999999999992
GNAI3,0.7505,0.7701,-0.019600000000000062
TTC28,0.3669,0.3866,-0.019699999999999995
TAF11,0.1238,0.1435,-0.019699999999999995
MRPL37,0.2005,0.2202,-0.019699999999999995
FABP5,0.938,0.9577,-0.01970000000000005
TWF2,0.492,0.5117,-0.01970000000000005
SEPTIN11,0.6199,0.6397,-0.01980000000000004
UBR2,0.6917,0.7115,-0.01980000000000004
WDR47,0.8344,0.8543,-0.019899999999999918
KDELR1,0.4022,0.4221,-0.019899999999999973
PHPT1,0.2442,0.2641,-0.0199
SMUG1,0.2167,0.2366,-0.0199
MINDY1,0.5044,0.5243,-0.01990000000000003
PHGDH,0.8785,0.8984,-0.01990000000000003
SPC25,0.6975,0.7174,-0.01990000000000003
TTC17,0.1129,0.1329,-0.01999999999999999
WDR45,0.5243,0.5443,-0.020000000000000018
COL6A3,0.4872,0.5073,-0.02009999999999995
KLHL20,0.2159,0.236,-0.02009999999999998
PPP1R12C,0.0631,0.0832,-0.020099999999999993
GSTZ1,0.6179,0.638,-0.020100000000000007
XRN1,0.6089,0.629,-0.020100000000000007
SH3YL1,0.6091,0.6292,-0.020100000000000007
KIAA2013,0.3579,0.378,-0.020100000000000007
CSDE1,0.0315,0.0517,-0.020200000000000003
LY96,0.4827,0.503,-0.020299999999999985
AKT3,0.7802,0.8005,-0.020299999999999985
NFS1,0.2692,0.2895,-0.020299999999999985
RBM4B,0.188,0.2083,-0.020300000000000012
ME2,0.509,0.5294,-0.020399999999999974
MPV17,0.2545,0.2749,-0.020399999999999974
DYNLL1,0.7603,0.7807,-0.020399999999999974
RND3,0.7677,0.7881,-0.020399999999999974
LRRK1,-0.2165,-0.1961,-0.0204
ELOVL1,0.6916,0.7121,-0.020499999999999963
ABCG2,0.3057,0.3262,-0.020499999999999963
CPT1B,0.1886,0.2091,-0.020500000000000018
ACAP2,0.8038,0.8243,-0.020500000000000074
CBX8,0.6315,0.652,-0.020500000000000074
ELOVL4,0.8186,0.8392,-0.02059999999999995
SPRR4,0.922,0.9426,-0.02059999999999995
NDUFC2,0.2315,0.2521,-0.02059999999999998
CLTA,0.1165,0.1371,-0.020599999999999993
IQCB1,0.0985,0.1191,-0.020599999999999993
ARHGAP32,0.8106,0.8312,-0.020600000000000063
FAM184B,-0.2186,-0.1979,-0.020699999999999996
B9D1,-0.0011,0.0196,-0.0207
IGHA1,0.6028,0.6235,-0.02070000000000005
RNF145,0.5262,0.5469,-0.02070000000000005
TCEAL5,0.5663,0.5871,-0.02079999999999993
RECK,0.5955,0.6163,-0.02079999999999993
CCNB1,0.6962,0.717,-0.02079999999999993
LGMN,0.3724,0.3932,-0.020799999999999985
ZER1,0.4712,0.492,-0.020799999999999985
CRADD,0.5052,0.526,-0.02080000000000004
PITPNC1,0.6637,0.6845,-0.02080000000000004
ANPEP,0.7333,0.7541,-0.02080000000000004
RAD18,0.4462,0.467,-0.02080000000000004
