gene,spearman_r,p_value,n_samples
PSMC2,0.3745,0.0016553968827961603,68
UBLCP1,0.3744,0.0016599979826366926,68
APPBP2,0.3742,0.03486093655513629,32
NEK1,0.3741,0.0016739247954827576,68
FASTKD1,0.3741,0.005790623423385781,53
TRAF3,0.374,0.04993089031911165,28
TUBA8,0.3738,0.0016890175158430657,68
HPCAL1,0.3738,0.0016878335561427732,68
ZDHHC18,0.3737,0.02083079289505961,38
EXTL2,0.3736,0.0016982065307910741,68
ZXDC,0.3735,0.0027890996614660856,62
POLR3C,0.3734,0.0017133737098985278,68
C1orf131,0.3732,0.05047591945185819,28
NUDT16L1,0.3728,0.0017410514211772727,68
DENND1A,0.3727,0.001747213616896578,68
SPSB2,0.3727,0.2589258736842221,11
MED9,0.3727,0.0017504237612685964,68
TMEM101,0.3727,0.01383635715595174,43
HGS,0.3727,0.0017491502580586243,68
ELMOD2,0.3726,0.0017531326037983177,68
SEC14L1,0.3726,0.0017523637369730104,68
CLINT1,0.3725,0.001756776485207784,68
RNF216,0.3724,0.02320214705632842,37
CANX,0.3723,0.001770751418970148,68
SLC20A1,0.3723,0.06683818554298163,25
MTM1,0.3723,0.001767171949800181,68
MBD1,0.3722,0.001776813329891284,68
ENOSF1,0.3721,0.0017781249395901844,68
PAPSS1,0.3721,0.0017823331243665595,68
RCOR1,0.372,0.001785038628540672,68
TMEM208,0.3718,0.011916005034778096,45
YWHAH,0.3717,0.001804076548478798,68
MBD3,0.3715,0.001815830753565673,68
DUS1L,0.3715,0.0018147661963955658,68
RNF139,0.3714,0.011038547832044807,46
SPA17,0.3714,0.17284974708034007,15
USP54,0.3714,0.0018181595467776975,68
GXYLT1,0.3712,0.0025305767071800585,64
CA5B,0.3712,0.0018326507608457192,68
IFI27L2,0.371,0.0032447380860923004,61
KLHL7,0.3709,0.007379172430532408,51
COQ10A,0.3707,0.0018585517657357363,68
ATG4C,0.3707,0.010309389018137247,47
KRT3,0.3706,0.00186647582657654,68
CWC27,0.3706,0.0018667841992037412,68
DHX16,0.3705,0.0018719662717613006,68
B4GALT5,0.3705,0.13016560662863327,18
PRH2,0.3704,0.02615657698468857,36
ISCU,0.3703,0.0018820015169279621,68
DEFA3,0.3702,0.0018902754811929783,68
MED1,0.3702,0.0018860372904423797,68
MATN3,0.3701,0.0986265069357616,21
THOC6,0.37,0.0019006138716976878,68
NPTN,0.3699,0.0019075700074707644,68
MFSD10,0.3697,0.001919557039840347,68
FAT4,0.3697,0.02054621938977751,39
YWHAB,0.3697,0.0019195195757647592,68
GAS2,0.3697,0.29305007529282234,10
RUNX3,0.3696,0.001924538606905712,68
XRCC1,0.3696,0.0019201113726496348,68
SYVN1,0.3696,0.0019198487313127717,68
RCC1L,0.3695,0.001926698188747591,68
TYW3,0.3695,0.0033807643849828235,61
ACTBL2,0.3694,0.001934365263027912,68
SMARCAD1,0.3694,0.0019340349343932978,68
BUD31,0.3693,0.0019392951535060936,68
ACVR2A,0.3693,0.048654902609953345,29
ZNF267,0.3692,0.014839846455184349,43
HNRNPUL1,0.369,0.0019595126050322652,68
CYP2C18,0.3689,0.019161765068930723,40
CHMP6,0.3688,0.001969853940355039,68
CSNK1D,0.3683,0.0020010364969465393,68
UBQLN1,0.3683,0.006146991683204486,54
SPRYD4,0.368,0.002021493830793132,68
SMARCA4,0.3678,0.002031570851310939,68
ANKRD26,0.3678,0.13322679039315174,18
RESF1,0.3678,0.13322679039315174,18
NHSL2,0.3678,0.002029649606584398,68
MRPS35,0.3675,0.0020512426012002146,68
TRAF7,0.3674,0.0020584779947085984,68
SPPL2A,0.3674,0.002054005947601872,68
EIF3E,0.3673,0.0020603515526300274,68
FBXO44,0.367,0.035644622126876586,33
WDR35,0.367,0.0026359153922753398,65
ENDOG,0.367,0.002082678937220758,68
CASP9,0.3669,0.0036314275933670057,61
S100A4,0.3669,0.002090014701037703,68
CENPH,0.3668,0.003644329763775525,61
HDGFL2,0.3668,0.002092975708807294,68
IGKV3D-15,0.3667,0.002663475945805484,65
RNF135,0.3665,0.0021148486804096673,68
PIGA,0.3665,0.009585720256321307,49
PCDH19,0.3665,0.09345377564913727,22
DNAJB5,0.3664,0.0029040596960933397,64
PHF10,0.3663,0.0021225122865850586,68
PSMC3,0.3662,0.0021307729504745814,68
PDIA3,0.3661,0.002137030409244792,68
IGLL5,0.3661,0.002138957263023151,68
SIRT7,0.366,0.005991643799770335,55
CWF19L1,0.366,0.0021445573767805265,68
RAD23B,0.3659,0.0021484953367912427,68
SEPTIN9,0.3659,0.002151410823323671,68
C6orf120,0.3659,0.012395518029877971,46
PPIH,0.3657,0.0021635208871951606,68
IQSEC2,0.3657,0.006040723418962667,55
CDCA7L,0.3655,0.03649043819947381,33
PIAS4,0.3655,0.0037753640482979358,61
WNT10B,0.3652,0.199106457610141,14
GGPS1,0.3651,0.002201396912360096,68
LEMD3,0.3651,0.002201396912360096,68
CALCOCO1,0.365,0.0022116638958239662,68
ASAP1,0.3649,0.002219189030752424,68
NFKBIE,0.3649,0.0022180354669141884,68
DNAJC11,0.3646,0.0022347661222724123,68
ELP4,0.3644,0.002252081891792251,68
RPP40,0.3644,0.0022485656664597412,68
ACTR10,0.3643,0.002255729195685411,68
UBE2V1,0.3643,0.003084544636747594,64
GHITM,0.3641,0.002864760825504878,65
TIRAP,0.364,0.1145786618124979,20
SPIRE1,0.3639,0.01644216400921387,43
C18orf32,0.3638,0.0022935148580532725,68
UTP11,0.3636,0.0023047580101238354,68
TESK2,0.3636,0.27163754099382253,11
MYL6B,0.3635,0.0023124407574257925,68
HSPA8,0.3633,0.00232594195775005,68
MYH7B,0.3633,0.003168121229625649,64
SLIT2,0.3633,0.007491357689656206,53
FLT1,0.3632,0.002333685461852387,68
PTER,0.3632,0.002331868575965041,68
COPS7B,0.363,0.00234669342975389,68
SPG7,0.3627,0.002366131239990333,68
BBS9,0.3626,0.02328388299514513,39
BRAP,0.3626,0.0023752327741597304,68
RTF2,0.3626,0.00237288950713914,68
PCDHGC3,0.3626,0.005158194818733208,58
CLPP,0.3626,0.0023756117453717727,68
LIMS1,0.3625,0.002383611359953522,68
FNTA,0.3625,0.0023816334605413743,68
TUSC3,0.3625,0.025296021234461934,38
PET100,0.3624,0.003010999835883039,65
PTPRU,0.3623,0.10649069901450199,21
ATR,0.3623,0.0023945038022236097,68
NEK8,0.3622,0.06903255658785197,26
IGLV1-40,0.3622,0.0024019483886553515,68
SUOX,0.3621,0.0024144420809879582,68
PLA2R1,0.3621,0.01572654910083085,44
NR2C2,0.3621,0.003041106748564544,65
DAPK1,0.3619,0.004498415475859095,60
MCUR1,0.3619,0.0024230714323892817,68
RBL1,0.3619,0.00525143233189333,58
UBAP2L,0.3619,0.004158597642198044,61
HEBP2,0.3618,0.0024308577276845995,68
PRDM10,0.3618,0.004172852918992045,61
ING4,0.3618,0.0024310946935976532,68
NLRC4,0.3617,0.0106490164172026,49
WWC3,0.3617,0.0024373984776861913,68
IGHV5-51,0.3616,0.0024474742933125577,68
MED25,0.3616,0.0024458767031582283,68
ZNF133,0.3616,0.049601847612803465,30
CHD2,0.3614,0.0024603095194422418,68
LEPR,0.3614,0.02798025077890253,37
GDPD1,0.3613,0.0045626309757482615,60
TMEM39A,0.3613,0.058852135881423566,28
VCPKMT,0.3613,0.023834836834577728,39
FBL,0.3613,0.0024671556430149793,68
