gene,spearman_r,p_value,n_samples
SPATA6L,0.0776,0.6295287588942469,41
THUMPD2,0.0775,0.5738341895865537,55
DEAF1,0.0773,0.6094131601917949,46
RPS15A,0.0771,0.5082175439824572,76
PEX12,0.0771,0.6406312855601702,39
STOML1,0.0769,0.7147630179938114,25
TTLL5,0.0769,0.8121826980280591,12
PEX2,0.0769,0.5731522362612689,56
TMEM260,0.0766,0.5508069440286443,63
DYNC1I1,0.0765,0.528794347278582,70
RPL37A,0.0763,0.5123948493282201,76
STRADA,0.0762,0.5130923758609108,76
FDX2,0.0762,0.5370448879131792,68
AHSP,0.0761,0.5134535360063626,76
BTC,0.0761,0.5466176059567813,65
RPS11,0.0759,0.5145260015645499,76
NSUN3,0.0757,0.7073626497202635,27
PTRH2,0.0757,0.5155716188809467,76
NDUFB5,0.0755,0.5166782499915025,76
PAQR7,0.0751,0.6043395183665822,50
TANGO2,0.0745,0.5225621591233541,76
C6orf89,0.0744,0.5655878533659573,62
BOK,0.0744,0.5231437815231373,76
MED22,0.0743,0.5233052301611114,76
BICRA,0.0741,0.5247847019737438,76
CSNK2B,0.0737,0.5269520944399297,76
ZFP90,0.0737,0.5271945005759984,76
RPL5,0.0736,0.5273709810765586,76
PSMC1,0.0736,0.527493197667813,76
DCTN5,0.0734,0.5287189087018133,76
TOPORS,0.0733,0.653201387219799,40
RNF13,0.0731,0.5507328770071566,69
MRPS33,0.073,0.5311059494922108,76
BTBD10,0.0728,0.5582569035002353,67
FRMD8,0.0727,0.5325817833108484,76
AKR1A1,0.0724,0.5341313720419092,76
RBAK,0.0724,0.6987159286636624,31
CILK1,0.0722,0.6454714942309557,43
SIKE1,0.0722,0.5356579981532591,76
FRS2,0.072,0.5946432522160529,57
LSM6,0.072,0.5364445270478416,76
NSA2,0.0719,0.5373231459258325,76
ZNF768,0.0718,0.5375444353143553,76
BCL2L12,0.0717,0.68221591007276,35
APOC1,0.0717,0.5382689039177238,76
SEC62,0.0715,0.5392486753229239,76
SMIM13,0.0715,0.7645754034661095,20
FKBP1B,0.0715,0.5655418910292278,67
TUBB1,0.0714,0.539807019028602,76
PPIL1,0.0713,0.540749292883837,76
NEB,0.0712,0.6799094030622994,36
THAP3,0.0711,0.5735387277548115,65
DNAJC24,0.0708,0.6325521548033899,48
ZNF250,0.0707,0.6115304240552807,54
MARCHF7,0.0706,0.7010438065579653,32
C15orf41,0.0704,0.6460006469794555,45
PHOSPHO2,0.0704,0.8109711668007065,14
SEC63,0.0704,0.5454566857238241,76
COA5,0.0702,0.5465423135642825,76
BHLHA15,0.0702,0.7752817747006227,19
SPTBN1,0.0702,0.5467415872039855,76
MAMLD1,0.0701,0.7231459604683703,28
RAB44,0.0699,0.5597248192030017,72
PEMT,0.0699,0.7896800581976334,17
MNAT1,0.0699,0.5484031998575475,76
H3-2,0.0698,0.7349076333567478,26
ACTR1B,0.0697,0.5496144615533742,76
RNF115,0.0697,0.5812532250900653,65
COPS8,0.0696,0.5504808936237937,76
BAD,0.0694,0.5514997406704094,76
KBTBD3,0.0691,0.5533528902931952,76
AC118549.1,0.0689,0.5543687745214205,76
ATP23,0.0686,0.5557719260803755,76
STYX,0.0685,0.6624448076613269,43
A2M,0.0685,0.5562779284006654,76
SNX19,0.0684,0.6873690326184239,37
OSTC,0.0684,0.5624686116578489,74
CTNNB1,0.0681,0.5587876861027516,76
FBF1,0.0681,0.6683933992994918,42
SMUG1,0.0681,0.5587849916267403,76
TNNC2,0.068,0.676660980881456,40
CTDNEP1,0.0678,0.6164077056395291,57
MICU2,0.0676,0.5615436048237479,76
PEX10,0.0676,0.6553331355588463,46
EPN1,0.0676,0.5616968434405565,76
ZDHHC17,0.0675,0.5621931722321103,76
RNF214,0.0673,0.5633447357073017,76
INTS11,0.0673,0.5637419044190511,76
C12orf4,0.0672,0.5640757589785625,76
FOPNL,0.0672,0.5977416248910588,64
RPP38,0.0672,0.564226691511798,76
DCAF15,0.0671,0.5779799791161316,71
TMTC3,0.0671,0.5645713269831382,76
C6orf136,0.0669,0.8543750609172778,10
MFSD5,0.0667,0.682517876172095,40
UBE2B,0.0666,0.5923094014301756,67
DIS3L,0.0664,0.5851921819088932,70
IP6K2,0.0664,0.5936073225131783,67
IFIT1B,0.0663,0.6436764036631365,51
SPSB2,0.0662,0.8006542166422368,17
DUSP6,0.0661,0.7286658674295455,30
MARK4,0.066,0.6319536256980863,55
TP53RK,0.0655,0.5740421409989838,76
PHF5A,0.0649,0.5772772266255496,76
RPP21,0.0646,0.6459940248025774,53
DCTN4,0.0646,0.5791779013265071,76
AP2A1,0.0645,0.5797645660471705,76
MED4,0.0645,0.580003447707661,76
NAA38,0.0642,0.5975830204236695,70
SPG21,0.0642,0.5816640344806016,76
FP565260.1,0.0639,0.788865522640364,20
GPATCH2L,0.0636,0.8525390725425217,11
RPS21,0.0635,0.585502151862964,76
INTS10,0.0635,0.585651011440089,76
OLR1,0.0635,0.7681442650629638,24
APOA4,0.0633,0.5871411868323357,76
PIAS1,0.0632,0.5876612469458262,76
HEXD,0.063,0.6155711196474037,66
PIGM,0.0629,0.7601085229787572,26
FUNDC1,0.0629,0.5971234617332692,73
BIRC2,0.0627,0.5903289110198806,76
RPF2,0.0626,0.5913437763323487,76
ZNF319,0.0624,0.799698814817859,19
MED16,0.0621,0.5943468531835214,76
RPL23,0.062,0.5944333004573564,76
RBM34,0.0617,0.5966238706116191,76
FGB,0.0617,0.5966743985082231,76
GOLGA7,0.0616,0.5967733212912918,76
JMJD8,0.0616,0.7854947635197778,22
INTS14,0.0616,0.5969414501779836,76
MED7,0.0614,0.5984768653103671,76
SEL1L,0.0609,0.6013352232525179,76
UBXN6,0.0609,0.6014120687726339,76
CGRRF1,0.0608,0.6948835544232557,44
KIAA1549,0.0608,0.6751498064283942,50
TBKBP1,0.0608,0.8296619908680618,15
ADAM22,0.0605,0.7222295722411494,37
EEF1D,0.0602,0.6052012663490212,76
VPS51,0.0601,0.6061369102813753,76
ORC3,0.0599,0.7533126089580678,30
