gene,spearman_r,p_value,n_samples
DPH7,0.6084,0.0009745120804437158,26
ZDHHC3,0.6082,0.00028386149764357245,31
AGR3,0.6081,0.0002844623131622222,31
FBXW4,0.6079,0.06225488170893077,10
NEFM,0.6077,0.00028776274216771644,31
ANO6,0.6076,0.0002889507574094825,31
POLB,0.6073,0.0002911874785627507,31
LILRB3,0.6073,0.0058229885131923865,19
PON2,0.6071,0.0002930676026448851,31
SLC44A1,0.6071,0.0002930676026448851,31
RIC8A,0.607,0.000294120712471263,31
ARHGAP31,0.607,0.00029359381883333965,31
NAB1,0.607,0.000294120712471263,31
SUN1,0.6069,0.0002946482840262113,31
MMS19,0.6069,0.00029443047072735926,31
STK24,0.6066,0.0002976127232044254,31
TESC,0.6065,0.0006237693870484863,28
SIGIRR,0.6065,0.0010221165437916755,26
SH3TC1,0.6064,0.00029953155283204963,31
FCGBP,0.606,0.00030221809767602947,31
PDS5B,0.606,0.00030291962367210465,31
RHOB,0.6059,0.0003036226573238207,31
PDLIM4,0.6058,0.0003047071257045179,31
AP1AR,0.6058,0.00280639604612892,22
ZNRD2,0.6057,0.0003052503986659163,31
NFATC4,0.6056,0.0003057943647692866,31
IPO11,0.6054,0.00030792774270527726,31
COIL,0.6054,0.0003077622881483588,31
ABHD4,0.6051,0.0003108451213687082,31
ITPR1,0.6051,0.0003108451213687082,31
NSD2,0.605,0.0008281739568292116,27
ENO1,0.6049,0.00031250488372898974,31
INPP5F,0.6047,0.00031395584768461086,31
CD2AP,0.6047,0.0003145130902180693,31
TNS1,0.6046,0.00031562969583690014,31
ADH1B,0.6044,0.00031674913202130964,31
IGHG4,0.6044,0.00031674913202130964,31
GLUD1,0.6044,0.00031748344627389373,31
FLNA,0.6042,0.00031934683131934103,31
FNDC3A,0.6042,0.00031878272839761586,31
UBR2,0.6041,0.00031991164692079946,31
EMB,0.6041,0.0005201524575199533,29
FCGR1A,0.604,0.000408815659489755,30
XXYLT1,0.6038,0.000323102677831955,31
TRAF7,0.6035,0.0003251743605715139,31
THSD4,0.6034,0.00032632245276780256,31
DDX10,0.6034,0.0003265024815674723,31
FHL5,0.6032,0.00032805000988901195,31
TP53BP1,0.6032,0.00032819648607941814,31
ABCF3,0.6032,0.0003284134169407174,31
DOCK11,0.6031,0.00032938842943686173,31
SNAP29,0.6031,0.00032938842943686173,31
CHAF1A,0.6031,0.0003289919458750114,31
UTP4,0.603,0.0003301511837309824,31
SIAE,0.6029,0.0003313133314296983,31
CNN1,0.6028,0.0003318954976669355,31
ARFIP1,0.6026,0.0003342057667858472,31
CACNA1S,0.6025,0.0030037925524424476,22
SLC25A20,0.6024,0.00033596885414568655,31
LRRC8C,0.6023,0.0003371479207708629,31
ZMYM2,0.6022,0.00033792814126116366,31
B4GALT1,0.6021,0.00033852014805627257,31
ZNF703,0.602,0.0008921264891106464,27
EMC10,0.602,0.00033989753452533765,31
TRIM72,0.6019,0.0003410879944438081,31
FAM174A,0.6019,0.003041686205095693,22
STK26,0.6019,0.0003404923940734829,31
TONSL,0.6019,0.0003412800979312128,31
TIMELESS,0.6017,0.0008989589307315427,27
NUDT15,0.6017,0.00034307326975818,31
ACSF2,0.6017,0.00034247480255961805,31
LTBR,0.6016,0.00034346032967672333,31
PUS7,0.6015,0.0003444674185529939,31
BSG,0.6015,0.0003444674185529939,31
CSRP2,0.6012,0.0003476795072766061,31
AKAP10,0.6011,0.0003484834540329941,31
NAA50,0.6011,0.0003484834540329941,31
TARS3,0.6009,0.000350506964415819,31
C5orf51,0.6008,0.0003519286456961166,31
DDHD2,0.6008,0.0003517278189336192,31
FLG2,0.6008,0.0007231258736707967,28
TPP2,0.6008,0.00035131718328987993,31
SMARCC1,0.6006,0.0003541721891611182,31
SMPDL3B,0.6004,0.00035581778130168944,31
SERPINA5,0.6004,0.00035581778130168944,31
PDZRN3,0.6003,0.001928284215491029,24
GPSM1,0.6003,0.00035725887458868847,31
VSIG8,0.6002,0.003143930353586021,22
PALM,0.6001,0.0003593271780058083,31
NR3C1,0.6,0.00036015725114570195,31
SLC27A6,0.6,0.006612317304156058,19
FMO5,0.6,0.05100326070695074,11
METTL25,0.6,0.06668799999999998,10
ALKBH6,0.6,0.06668799999999998,10
