gene,spearman_r,p_value,n_samples
MPZL2,0.7205,1.650209119667006e-08,46
CRAMP1,0.7203,0.008239768712338435,12
DUSP9,0.7203,2.285904588082846e-06,33
CD247,0.7202,4.934966300002815e-06,31
LTN1,0.7201,1.6939537119618283e-08,46
TGFBI,0.7201,1.695082410241724e-08,46
IPPK,0.7201,1.556471768268004e-05,28
ANXA3,0.72,1.7077537418145342e-08,46
RASAL2,0.72,1.706622025781482e-08,46
ADAM12,0.7198,0.005536115775787644,13
ETS2,0.7198,0.005536115775787644,13
GRHL1,0.7197,1.742836097434495e-08,46
GALK2,0.7197,1.7365140094694593e-08,46
PRKCI,0.7197,1.7422621905354992e-08,46
HLCS,0.7197,1.735078883925197e-08,46
RIC8A,0.7196,1.745428562420376e-08,46
SOD3,0.7195,1.7630940692255383e-08,46
LRP8,0.7194,5.242020256366996e-07,37
CHAF1B,0.7193,1.788601717338863e-08,46
EEF1AKNMT,0.7193,1.7865333932052362e-08,46
IPO7,0.7189,1.8333743321455507e-08,46
TACSTD2,0.7188,1.8491264467088836e-08,46
CAMSAP3,0.7187,1.8600943025136246e-08,46
CRACR2A,0.7187,8.319207848164036e-08,42
ECHDC3,0.7187,1.8628451296898595e-08,46
KLRG2,0.7186,7.994563567164916e-07,36
PLEKHF2,0.7185,1.8875388770458985e-08,46
CMSS1,0.7185,1.884753832993065e-08,46
DDX3X,0.7183,1.9125443843086554e-08,46
NFASC,0.7182,0.012799598068858454,11
NUDCD3,0.7181,1.933391135372917e-08,46
FCGR1A,0.7181,5.9331092477194824e-08,43
TRIM55,0.7181,0.0011670424443282882,17
SOX15,0.7179,1.9620731189823208e-08,46
NKX2-5,0.7178,0.01939928907360013,10
SLC25A15,0.7178,1.2124378281035187e-06,35
RBP7,0.7178,1.978219006248998e-08,46
SHC1,0.7177,1.9863385087600003e-08,46
ZFYVE26,0.7176,2.004359910311188e-08,46
ARHGEF1,0.7176,1.9932386339451395e-08,46
TPBG,0.7175,2.0102563905905795e-08,46
CEBPD,0.7175,1.297971293085897e-07,41
CPE,0.7175,2.0102563905905795e-08,46
CARMIL1,0.7174,2.0308298018765447e-08,46
BTN3A3,0.7173,2.96472451340346e-08,45
TTC5,0.717,2.0740548680456995e-08,46
POGLUT3,0.717,2.077094628007513e-08,46
SGMS1,0.7168,8.110592723249867e-05,24
HEATR5A,0.7168,2.109989771960075e-08,46
MAP3K2,0.7168,2.1130786320280866e-08,46
CTSH,0.7167,2.1254735692822922e-08,46
PLEK,0.7165,2.1522842986879165e-08,46
RIOX1,0.7165,2.1547716417584733e-08,46
GTF3C2,0.7164,2.1610708746557545e-08,46
CNP,0.7163,2.1729205423786205e-08,46
TRAFD1,0.7163,2.1755696432331534e-08,46
LAMB3,0.7161,2.2022987430771407e-08,46
ARFGEF3,0.7161,2.9633920509188004e-07,39
VCP,0.716,2.222182804106591e-08,46
CD9,0.7157,2.2658666080478454e-08,46
SERINC5,0.7157,6.876489675074719e-08,43
FAM89A,0.7157,1.4478234272398934e-07,41
KCTD14,0.7156,2.2817064225036774e-08,46
RPS2,0.7155,2.2996173290081324e-08,46
ACTN4,0.7155,2.290303974335903e-08,46
SAAL1,0.7154,2.3089661166007315e-08,46
ITGB1BP2,0.7153,1.997768861354923e-06,34
VLDLR,0.7151,2.3535286330009734e-08,46
TMPRSS4,0.715,2.3761082368356715e-08,46
ERICH1,0.715,7.16930880550969e-08,43
SPOCK2,0.7149,8.642439393298034e-05,24
GOLGA5,0.7147,2.4239613528924794e-08,46
CUL4A,0.7147,2.420460370028322e-08,46
DENND3,0.7146,2.4316513923021496e-08,46
PLOD1,0.7145,2.45353605872616e-08,46
C6orf141,0.7143,0.006088305245824156,13
SLC7A2,0.7143,0.004104409161880231,14
TGM2,0.7143,2.4870321223601203e-08,46
FAM114A1,0.7141,2.510081891583725e-08,46
SPAG1,0.7141,2.510081891583725e-08,46
NDEL1,0.7139,7.685790117302187e-08,43
SH3YL1,0.7139,3.674788570256991e-08,45
PPARD,0.7138,0.00280289245473262,15
GGH,0.7136,2.5923429189580784e-08,46
ZNHIT2,0.7135,2.6132987159831662e-08,46
OGFR,0.7134,2.634412928992592e-08,46
ING2,0.7133,0.009201779777634764,12
SORT1,0.7131,2.687898849482177e-08,46
PPM1K,0.713,8.132228798951996e-08,43
ILVBL,0.7129,2.7204762976401042e-08,46
NCAPG,0.7127,2.7534228611625786e-08,46
IRAK4,0.7125,2.801929414074395e-08,46
PI16,0.7124,2.817966788659051e-08,46
LRRC8E,0.7124,2.8139499710184605e-08,46
FBXO7,0.7124,2.8076144163188874e-08,46
IKZF3,0.7123,1.7547834582684642e-07,41
RUFY1,0.7123,2.835017976920274e-08,46
DDX19A,0.7121,2.8692621598518377e-08,46
VSIG10L,0.7121,2.870829431995695e-08,46
TAOK1,0.712,2.8874020960256712e-08,46
CPT1A,0.7119,2.9046827980011207e-08,46
ATP6V1C2,0.7118,1.490664177970978e-05,29
TSPAN14,0.7118,2.9230363529620464e-08,46
TNS3,0.7118,2.9196738720262832e-08,46
TCIRG1,0.7116,2.9666929903403735e-08,46
ACAT2,0.7115,2.98359187677487e-08,46
BAZ1A,0.7113,3.0264630879423396e-08,46
CWH43,0.7113,1.0514903951525965e-05,30
ECE1,0.7112,3.03075753413938e-08,46
GIMAP6,0.7111,3.051497781725696e-08,46
TFAP2A,0.711,3.075904765659364e-08,46
LSR,0.7109,3.0917314513209863e-08,46
RMND1,0.7108,3.119202299697034e-08,46
RPRD2,0.7108,3.1120355284038e-08,46
DMXL1,0.7108,3.1236178954930604e-08,46
ANP32B,0.7107,3.131638327158353e-08,46
COCH,0.7107,0.002978994886802742,15
CAV3,0.7106,3.15249035977974e-08,46
NAPG,0.7106,3.166414535755197e-08,46
SIPA1,0.7104,3.208909889334739e-08,46
NAMPT,0.7102,3.243624160443487e-08,46
DTX2,0.7102,3.246512818855034e-08,46
RARG,0.7101,3.685971446500341e-06,33
CHMP1A,0.71,3.2778383755127805e-08,46
NAGK,0.71,3.27699100487725e-08,46
ASH2L,0.7099,3.309829258087698e-08,46
TMSB10,0.7097,3.3481452008592076e-08,46
DHRS7C,0.7095,5.443569005289107e-06,32
NSD2,0.7094,2.0788849150978307e-07,41
PURB,0.7092,3.4540623952302646e-08,46
OLFML2A,0.7092,3.450969103898317e-08,46
RAP1GDS1,0.7092,3.4540623952302646e-08,46
SDK1,0.7092,1.4604979831530425e-07,42
YKT6,0.7091,3.472605398680804e-08,46
IL1F10,0.7091,0.02166592336753244,10
IPO11,0.7091,3.47659685297905e-08,46
GLDC,0.7089,3.5296696522949404e-08,46
PLEKHG5,0.7089,2.7025893363784577e-06,34
GTF3C4,0.7088,3.538673466050769e-08,46
LRPPRC,0.7088,3.555858472842801e-08,46
USP14,0.7087,3.5749080192852174e-08,46
FSTL3,0.7086,0.00022310384900430644,22
THOC1,0.7085,3.623392488590198e-08,46
EVL,0.7085,3.60824752081522e-08,46
CD7,0.7084,1.1849508667560829e-05,30
C5AR1,0.7084,1.0714962381669943e-07,43
CLIC5,0.7083,3.6664597081286686e-08,46
FAM210B,0.7082,3.673983651047067e-08,46
PLPBP,0.708,3.727994102159341e-08,46
NRDC,0.7078,3.7840060791258375e-08,46
SLC2A4,0.7078,5.238764777192398e-05,26
ENTPD3,0.7076,5.461492455795037e-08,45
ITGB2,0.7075,3.84797492569784e-08,46
TTC9,0.7074,3.869400905467192e-08,46
