gene,spearman_r,p_value,n_samples
LEMD3,0.7091,0.00031913646252374,21
CLDN12,0.7091,0.014552051953727713,11
TMEM79,0.709,0.0009869258677951257,18
TTC5,0.7089,0.000321223993404997,21
RGS10,0.7089,0.000321223993404997,21
UBE2Q1,0.7083,0.0003271698568334146,21
EXOSC2,0.7083,0.0003267886125427823,21
GLRX3,0.7083,0.0003271698568334146,21
MMS22L,0.7082,0.0006908800170929871,19
RSPRY1,0.708,0.0003292982814221303,21
AMOTL1,0.708,0.0003292982814221303,21
SAAL1,0.708,0.0003292982814221303,21
USP18,0.7079,0.002154298056031537,16
D2HGDH,0.7078,0.00033143647034757746,21
ELAVL1,0.7078,0.00033143647034757746,21
PCDH1,0.7078,0.00033143647034757746,21
SECTM1,0.7078,0.0004808187858210064,20
NAP1L4,0.7078,0.00033143647034757746,21
PCYT2,0.7078,0.00033143647034757746,21
MPP7,0.7078,0.00033143647034757746,21
ZNHIT3,0.7074,0.00033536984080154863,21
PGC,0.7074,0.00033536984080154863,21
SLC7A6,0.7073,0.00048709466999188926,20
KDF1,0.7072,0.00033716292608690097,21
GOLIM4,0.707,0.0003393450259724486,21
SPAST,0.707,0.0003393450259724486,21
C10orf88,0.7069,0.001036757704756385,18
MELK,0.7069,0.001036757704756385,18
SUCO,0.7068,0.0004940441153149171,20
CLPTM1L,0.7067,0.0003415370694721599,21
MAPK8,0.7065,0.0003437390796187934,21
MAZ,0.7065,0.0003437390796187934,21
SPPL2A,0.7065,0.0003437390796187934,21
CCDC47,0.7065,0.0003437390796187934,21
PLA2G7,0.7065,0.0003437390796187934,21
IGHV5-10-1,0.7065,0.0003437390796187934,21
IGKV1D-13,0.7065,0.0003437390796187934,21
SECISBP2L,0.7065,0.0003437390796187934,21
CLASP2,0.7065,0.0003437390796187934,21
HILPDA,0.7063,0.010245193941127849,12
DSN1,0.7063,0.0003455767892859521,21
BOLA1,0.7063,0.00034519562240182183,21
SWAP70,0.7063,0.0003455767892859521,21
PA2G4,0.7063,0.0003455767892859521,21
MAPK13,0.7061,0.00034780120540248713,21
CD99,0.7061,0.00034780120540248713,21
LILRB2,0.7061,0.00034780120540248713,21
DSE,0.7059,0.0015433531085605288,17
PDPK1,0.7057,0.0003519063304589944,21
SART3,0.7057,0.0003519063304589944,21
ARL13B,0.7054,0.00035416349877952235,21
PDSS2,0.7052,0.0003560548571109462,21
B3GLCT,0.7052,0.0003564308384906877,21
PHYKPL,0.7052,0.0003564308384906877,21
ELN,0.7052,0.0003564308384906877,21
PLCL2,0.7052,0.0003564308384906877,21
FXR1,0.7052,0.0003564308384906877,21
SEMA3F,0.705,0.0003583349088497417,21
WWOX,0.705,0.0003583349088497417,21
CDCA8,0.7049,0.0010886663167765575,18
SCARB1,0.7048,0.00036062521208484274,21
ACLY,0.7048,0.00036062521208484274,21
MDC1,0.7048,0.00036062521208484274,21
WDR12,0.7046,0.0003625503275197738,21
STK24,0.7044,0.0003648637961762537,21
SH2D4A,0.7044,0.0003648637961762537,21
MAN2A1,0.7041,0.0003671876201707458,21
HACD2,0.7041,0.0003671876201707458,21
TAF2,0.7041,0.0003671876201707458,21
CDC5L,0.7039,0.00036952182272340854,21
SUN1,0.7039,0.00036952182272340854,21
RAB25,0.7039,0.00036952182272340854,21
GPX8,0.7039,0.00036952182272340854,21
COL16A1,0.7039,0.00036952182272340854,21
MAML2,0.7039,0.00036952182272340854,21
CDK19,0.7038,0.0005349352863012419,20
NIBAN1,0.7037,0.0003714942765927885,21
NAT10,0.7037,0.0003714942765927885,21
RNF220,0.7037,0.0003714942765927885,21
USP8,0.7035,0.00037347524665946055,21
CPEB4,0.7035,0.0003738520103364404,21
TMEM33,0.7035,0.0003738520103364404,21
PLA2G6,0.7035,0.0003738520103364404,21
PKP4,0.7035,0.0003738520103364404,21
LACC1,0.7035,0.0003738520103364404,21
ARG2,0.7035,0.002361630913925198,16
CRYM,0.7035,0.00037347524665946055,21
SUGT1,0.7033,0.00037584617596291583,21
APEX1,0.7033,0.0003754647555379344,21
AP1M1,0.7031,0.0003782276467661307,21
