gene,spearman_r,p_value,n_samples
EEF1A1,0.0463,0.7252568609254837,60
SERPINA1,0.0462,0.7258901874673768,60
WDR13,0.0462,0.7260448905377159,60
SDK2,0.046,0.7811838404507325,39
PRPF8,0.0457,0.7287351623001861,60
SNAP47,0.0457,0.7503570096752292,51
PSMC6,0.0455,0.7299968078705003,60
FIG4,0.0455,0.7298273229677988,60
TAOK2,0.0454,0.7307866335482148,60
SLITRK3,0.0452,0.8729874641588219,15
GEMIN7,0.0451,0.7585302036092552,49
COPS6,0.0449,0.733493538381458,60
REST,0.0449,0.7616168150669139,48
RPS4X,0.0447,0.7346167738446242,60
RHOBTB3,0.0446,0.8183564205313127,29
ERCC6L,0.0446,0.776657077087052,43
SUPT7L,0.0441,0.7422757624663103,58
EMC3,0.044,0.7384352979890505,60
HBP1,0.0438,0.7750353377885218,45
FAM241B,0.0437,0.7559930326241674,53
CRTAP,0.043,0.7442967377404275,60
NDP,0.0429,0.8794603130258999,15
CINP,0.0429,0.7537861538432269,56
RBM14,0.0426,0.7467200400763802,60
FGB,0.0426,0.7466773384427363,60
UBE2Q1,0.0425,0.7470294725095221,60
SLC1A1,0.0425,0.7669319863426729,51
UBA3,0.0423,0.7479954147132429,60
RPL22,0.0423,0.747998800662852,60
COL9A3,0.042,0.8969858708195542,12
SLC2A6,0.042,0.8969858708195542,12
LRRC8B,0.0417,0.8464521133997218,24
SLC35C2,0.0417,0.8737667413771639,17
CCNB2,0.0416,0.858047776266044,21
VKORC1L1,0.0415,0.8508265353093876,23
FOSL2,0.0413,0.7540887033896192,60
RAPH1,0.0412,0.7547133972894594,60
PAGR1,0.041,0.9047248643018936,11
ABRAXAS1,0.0409,0.7564875007835492,60
MRPS18C,0.0408,0.7566446664618643,60
BLOC1S3,0.0407,0.7572832796094836,60
GTF2H5,0.0405,0.7584232557182293,60
TPGS1,0.0403,0.8737559121939631,18
NUAK2,0.0403,0.8294464770517798,31
ESD,0.0402,0.7603474035567143,60
SPRYD3,0.0401,0.7611315920584175,60
ANKRD13D,0.04,0.8065361393276794,40
ANO10,0.0397,0.7630452069067355,60
AHSG,0.0397,0.7630449264048391,60
KAT7,0.0395,0.7643579306194679,60
ZKSCAN8,0.0395,0.7945132498166232,46
PSMB3,0.0394,0.7649953991806285,60
CNOT8,0.0393,0.7822019672107706,52
ALB,0.0386,0.7945106695052006,48
ANKRD46,0.0381,0.810738824563712,42
ITIH2,0.038,0.7731738131732828,60
CRADD,0.0374,0.776778692537443,60
ZNF22,0.0373,0.777275828537953,60
TTC33,0.037,0.7790490827872879,60
EIF2AK3,0.0369,0.7874416469955785,56
POLR3C,0.0369,0.7795315521075518,60
LDLR,0.0366,0.8560619644374672,27
AKAP7,0.0365,0.8301026127261419,37
PRKAG2,0.0364,0.8540269289815331,28
RNASEK,0.0361,0.7957163889069488,54
