gene,spearman_r,p_value,n_samples
ADGRG3,0.7582,0.0026660786121372876,13
SLC1A1,0.7582,0.0026660786121372876,13
RASSF5,0.758,6.120500055148656e-09,42
SPTBN2,0.758,2.5484190920550654e-09,44
ADAM9,0.7579,2.5725400618901256e-09,44
PCM1,0.7579,2.572097997929756e-09,44
NUF2,0.7579,0.00017042611955963186,19
ALPL,0.7576,2.6335513050118074e-09,44
RESF1,0.7576,0.011143446799694208,10
HLA-F,0.7576,2.6228989149344736e-09,44
DDX3Y,0.7574,2.6741838249836743e-09,44
NFIB,0.7574,2.6668319677516804e-09,44
TIMP2,0.7573,2.6919978309954948e-09,44
PBLD,0.7572,2.7193523686409105e-09,44
SRC,0.757,2.7501039461125045e-09,44
RAB34,0.757,2.7465426177575526e-09,44
GSTM5,0.7567,2.8114081968404118e-09,44
ARHGAP44,0.7565,3.1968190661336283e-06,28
CEMIP,0.7561,2.949271182090215e-09,44
HLA-DQB2,0.7554,7.507857343803545e-05,21
VCAM1,0.7553,3.1366838245304178e-09,44
SP110,0.7552,3.1470277898447067e-09,44
TNFRSF10C,0.7549,0.00011960282700609442,20
CTNND2,0.7549,9.24439846509689e-07,31
USB1,0.7545,0.007282041008429154,11
SCUBE2,0.7544,2.9181477315939397e-08,39
XPOT,0.7542,3.4082815947261556e-09,44
SLC16A3,0.754,3.4378185073368087e-09,44
LIMCH1,0.7537,3.522376070156264e-09,44
SERPINB5,0.7535,3.56660426430165e-09,44
SULT2B1,0.7531,4.898888912797464e-08,38
DPEP1,0.7529,3.746201813965238e-09,44
REG3G,0.7529,3.735210174093836e-09,44
UCN3,0.7528,8.890076424428538e-09,42
PLEKHA2,0.7528,3.76075361500493e-09,44
KLC4,0.7525,3.8553474832342694e-09,44
CXCL1,0.7522,0.000130680094582708,20
CARMIL1,0.7521,3.970151310432369e-09,44
GPC6,0.752,4.001396765390574e-09,44
BPIFB1,0.7518,6.241634909547351e-09,43
BZW1,0.7517,4.098884723411881e-09,44
IFRD1,0.7517,9.55516854000135e-06,26
VGF,0.7517,4.0935945190797885e-09,44
WNT11,0.7516,1.270279191695285e-07,36
TNFRSF21,0.7513,1.2924936308664294e-07,36
SORBS2,0.7511,4.2783410177183144e-09,44
AGR3,0.751,4.3118041721545575e-09,44
SPON1,0.7509,4.3256886760627804e-09,44
ITGA11,0.7509,4.3229497243048144e-09,44
FAP,0.7509,4.331373818853e-09,44
SGSM3,0.7508,4.376498351309308e-09,44
FAM83E,0.7505,4.230096691222471e-06,28
GFRA1,0.7503,5.842396350349125e-08,38
AURKB,0.75,0.0012808984509355362,15
SORCS2,0.7495,2.629159280845498e-08,40
MISP,0.7495,4.812179832173908e-09,44
IGHG4,0.7494,4.830783971192416e-09,44
ASPA,0.7493,4.893358160941079e-09,44
MYO1E,0.7492,4.905988982880054e-09,44
SEC14L2,0.7491,4.9312850481199445e-09,44
CLDN10,0.749,1.1598222788604527e-08,42
FMO5,0.7488,5.059495836013788e-09,44
COL5A1,0.7485,5.171025595763654e-09,44
FAM180B,0.7483,0.005124081698753054,12
ANLN,0.7475,1.9707783991943685e-08,41
MAP2,0.7474,5.6117589064438504e-09,44
PLK1,0.7473,0.0033267413834299855,13
RBM47,0.7471,5.731159012579894e-09,44
MXRA5,0.747,5.7456062195233145e-09,44
CNNM4,0.7467,5.871288780223395e-09,44
KIAA1324,0.7464,6.006863367788064e-09,44
S100A4,0.7462,6.10685118335652e-09,44
PCGF6,0.7455,0.013330146315440054,10
MELK,0.7455,0.013330146315440054,10
SYT8,0.7455,0.013330146315440054,10
S100P,0.7453,6.505375841937403e-09,44
PSCA,0.7452,1.505603836753847e-08,42
LTBP2,0.745,6.655131706011571e-09,44
SMPD3,0.7449,6.722580590541071e-09,44
NGFR,0.7448,1.555360404913634e-08,42
PALLD,0.7447,6.812167765224914e-09,44
HCK,0.7443,6.976769723954927e-09,44
DGKA,0.7441,7.1142633483658506e-09,44
ABI3BP,0.7439,7.212942335919193e-09,44
PALM3,0.7439,7.194431443114392e-09,44
PLEKHA6,0.7438,7.239912004614859e-09,44
SLC12A2,0.7438,7.235705152367329e-09,44
BLVRA,0.7438,7.249218857557031e-09,44
GGT5,0.7437,7.281436004030727e-09,44
HMGA2,0.7436,8.855918292140278e-08,38
SDC1,0.7436,7.349628877552731e-09,44
PHYHIPL,0.7436,7.363334614509347e-09,44
CCN2,0.7435,7.396039131727931e-09,44
