gene,spearman_r,p_value,n_samples
TIMMDC1,0.4065,0.04372489077056799,25
MLLT11,0.4062,0.11849441790069552,16
NAA50,0.4062,0.04390290904341247,25
SCGB3A1,0.4062,0.043947438292277624,25
FBLN7,0.4062,0.06066686408700771,22
AC004706.3,0.4061,0.24428229408662647,10
ORMDL1,0.4061,0.24428229408662647,10
IGKV6-21,0.406,0.06082654541559631,22
FAM185A,0.406,0.06082654541559631,22
JADE2,0.4059,0.11879168453237472,16
EIF3I,0.4059,0.04407785204000137,25
GMPR2,0.4058,0.04412250435512475,25
ADCK1,0.4057,0.06803043282198129,21
TNFAIP8L3,0.4056,0.19083587400450036,12
ITGB3,0.4056,0.19083587400450036,12
USP12,0.4056,0.19083587400450036,12
DHTKD1,0.4056,0.04425340235369875,25
TMEM159,0.4056,0.04425340235369875,25
TOR3A,0.4055,0.04429817794437543,25
RAB4A,0.4054,0.04438775841520087,25
HMCN2,0.4053,0.085190442983714,19
LPP,0.4052,0.04451936961196164,25
NTPCR,0.4052,0.04447446080142658,25
EARS2,0.4052,0.04447446080142658,25
MYDGF,0.4048,0.04474142929381024,25
CPNE1,0.4045,0.04487119906947755,25
RUVBL1,0.4044,0.04496435924196007,25
CDC42SE2,0.4043,0.05572547817213075,23
ZMPSTE24,0.4043,0.045009544470291124,25
IGLV2-8,0.4043,0.045009544470291124,25
