gene,spearman_r,p_value,n_samples
MALT1,0.2843,0.26873189936784375,17
TBC1D24,0.2843,0.26873189936784375,17
SDCCAG8,0.2842,0.28599661152922223,16
SYTL5,0.2837,0.37150966693927856,12
WDR60,0.2837,0.34747777476484626,13
CXXC5,0.2835,0.32596594744177293,14
YIPF1,0.2835,0.32596594744177293,14
IFITM2,0.2835,0.32596594744177293,14
ADGRF5,0.2835,0.32596594744177293,14
TLR7,0.2835,0.32596594744177293,14
CHMP3,0.2834,0.27027728900185555,17
PMS1,0.2834,0.34817162559163006,13
SIRT5,0.2834,0.27027728900185555,17
VPS45,0.2834,0.27027728900185555,17
EIF2B3,0.2833,0.27058411674804556,17
PRKCSH,0.2833,0.27058411674804556,17
MGST1,0.2833,0.27058411674804556,17
C11orf98,0.2826,0.2889797173809446,16
FBXW11,0.2826,0.2889797173809446,16
BBX,0.2824,0.27213889627948107,17
FGD2,0.2824,0.2893498290632738,16
NTPCR,0.2822,0.272446250254229,17
ARHGEF18,0.2821,0.30828445682005545,15
PIP4K2A,0.282,0.27275325043488874,17
CRYZL1,0.282,0.27275325043488874,17
GTF2F1,0.282,0.27275325043488874,17
NUP133,0.2819,0.2730598973799546,17
TRAFD1,0.2819,0.2730598973799546,17
OASL,0.2819,0.2730598973799546,17
PTGES3,0.2819,0.2730598973799546,17
SH3BP4,0.2819,0.2730598973799546,17
SYNCRIP,0.2819,0.2730598973799546,17
FPGS,0.2816,0.32933749626272624,14
RC3H1,0.2813,0.29123576010417734,16
WDSUB1,0.2811,0.291606476021242,16
CNST,0.281,0.35238105236003725,13
SPRYD7,0.2808,0.2749330051686985,17
SMPD1,0.2808,0.2749330051686985,17
JMY,0.2806,0.3110366245016064,15
CILP2,0.2806,0.3110366245016064,15
PTPRM,0.2806,0.3110366245016064,15
C1orf52,0.2802,0.37769815607666757,12
ESPN,0.2802,0.35376363563367896,13
RP9,0.2797,0.37856866966230307,12
GRAP,0.2797,0.37856866966230307,12
DCAF8,0.2796,0.2771233784559174,17
ZFYVE19,0.2796,0.2771233784559174,17
NSFL1C,0.2796,0.2771233784559174,17
IRS2,0.2796,0.2771233784559174,17
ATP2A2,0.2796,0.2771233784559174,17
RAB2B,0.2796,0.2771233784559174,17
SAT2,0.2796,0.2771233784559174,17
PRRC1,0.2794,0.27743032579122134,17
HECTD1,0.2794,0.27743032579122134,17
MMGT1,0.2794,0.27743032579122134,17
PEF1,0.2794,0.27743032579122134,17
SPTLC1,0.2794,0.27743032579122134,17
ACTR3B,0.2794,0.27743032579122134,17
NRBF2,0.2794,0.27743032579122134,17
AP2M1,0.2794,0.27743032579122134,17
YBX1,0.2794,0.27743032579122134,17
PRKG1,0.2794,0.27743032579122134,17
AIP,0.2794,0.27743032579122134,17
NLRX1,0.2794,0.27743032579122134,17
EEF1AKNMT,0.2794,0.27743032579122134,17
SCUBE2,0.2791,0.3338450771945543,14
BCLAF3,0.2791,0.3338450771945543,14
SNRNP200,0.2787,0.27870913297291644,17
SPI1,0.2786,0.35662868051528995,13
AKAP9,0.2785,0.27901693031201474,17
CDC26,0.2784,0.2793243673778815,17
