gene,spearman_r,p_value,n_samples
TALDO1,0.3818,0.028350857304322342,33
CCL14,0.3815,0.028454660324448745,33
EIF3H,0.3814,0.02851559629006038,33
MTA3,0.3812,0.028623395976753972,33
C12orf29,0.3811,0.028673745472338405,33
GDI2,0.3811,0.028666662299024634,33
ADCY6,0.3811,0.04138929899154266,29
COMMD8,0.381,0.028713544279688114,33
WDR61,0.3809,0.02872799124723303,33
RASA2,0.3809,0.02872799124723303,33
TRAF4,0.3809,0.02875689214855653,33
ENDOG,0.3808,0.0287894365895472,33
GPCPD1,0.3806,0.0288944887683965,33
C1orf109,0.3806,0.050188251524228726,27
TRAPPC2L,0.3806,0.028879989698124383,33
SLC7A9,0.3805,0.060633604415332,25
SLC4A1AP,0.3805,0.028941713607162974,33
PURB,0.3803,0.028999814205972904,33
KDM8,0.3803,0.03179744319732267,32
CDIPT,0.3802,0.029065512633534973,33
LIG4,0.38,0.029152949104876966,33
ADGRE2,0.38,0.11986378792056582,18
TMTC3,0.3796,0.029354586070854474,33
HACL1,0.3795,0.029402502431893206,33
TPRG1L,0.3794,0.02941717410933222,33
IGHV3-20,0.3794,0.07416027339782397,23
EIF5A2,0.3794,0.038662610411659575,30
MIDEAS,0.3793,0.029479880459944718,33
UBE2A,0.3791,0.03235831204765108,32
ATP5PF,0.3791,0.02958687085895574,33
MYO3B,0.3791,0.2014060899610435,13
EIF6,0.379,0.029635135897115587,33
SSNA1,0.379,0.029609673411908594,33
C7,0.3787,0.029757337025681653,33
RARS2,0.3786,0.029820655732223214,33
DDB1,0.3785,0.02986927140011301,33
SDF2L1,0.3784,0.029884093849017534,33
ACTN4,0.3784,0.02992215360857722,33
GIGYF1,0.378,0.03007512656964313,33
DHCR7,0.378,0.03007512656964313,33
IGLV4-60,0.3777,0.030242704726505025,33
PDE9A,0.3775,0.13527263903447564,17
VPS37A,0.3774,0.030376483997886918,33
CNOT7,0.3773,0.030421468289736707,33
NFIX,0.3773,0.030401986196510453,33
ALG14,0.3773,0.033251353833783456,32
PCNA,0.3771,0.030516054130702196,33
TUFT1,0.377,0.04380975188058332,29
CRB2,0.377,0.04001612147384524,30
COPE,0.377,0.03058076040301827,33
KHDRBS1,0.377,0.030561141742883664,33
CMA1,0.3769,0.030595810439190976,33
IPO9,0.3767,0.030724304468160688,33
GPD2,0.3766,0.03074537696744506,33
OVCA2,0.3766,0.030755833447374537,33
JMJD1C,0.3764,0.030855945359981596,33
NKAPD1,0.3763,0.03377499657172227,32
ARHGEF1,0.3762,0.030951623018327913,33
NCL,0.3762,0.030951623018327913,33
SECISBP2,0.3762,0.044295585176151994,29
TIE1,0.3762,0.18488750098668494,14
ANAPC16,0.3761,0.030981970660628258,33
CEP104,0.3761,0.0485334181971487,28
ADIPOR1,0.3761,0.10220959510762265,20
BIN3,0.376,0.031047525212941417,33
TTC33,0.3759,0.031082761907729916,33
TMPRSS2,0.3758,0.18541002869712306,14
ALS2CL,0.3758,0.12427663197710505,18
VPS13D,0.3757,0.031194249948019462,33
SELENOS,0.3756,0.03125526048419341,33
DCK,0.3756,0.031224750716980082,33
TOR3A,0.3756,0.040832030502744324,30
PIK3R1,0.3755,0.031270518739077394,33
NFYC,0.3755,0.03130602129579817,33
IGF2BP2,0.3754,0.03135186598637652,33
ADH1C,0.3753,0.031387026998249426,33
SPATA6,0.3753,0.16802196080006804,15
IPO8,0.3752,0.03142310183707677,33
IPO7,0.3751,0.031504813485331365,33
RPS26,0.3751,0.03148441037000187,33
VPS25,0.375,0.031535514519240006,33
SIRT6,0.3749,0.031555638796196495,33
MAPK7,0.3748,0.03161745057670519,33
ZSCAN21,0.3747,0.1035597877080491,20
RNF41,0.3747,0.03165335791283896,33
STARD3NL,0.3746,0.06503395442530736,25
COQ7,0.3746,0.031745782312823996,33
STAM2,0.3746,0.03173037265974145,33
PSMB2,0.3746,0.031745782312823996,33
FXYD4,0.3746,0.07133794630465314,24
TEAD3,0.3746,0.0782218181670838,23
PLD4,0.3744,0.05949693277339007,26
RAVER1,0.3742,0.031926139992174064,33
BICD2,0.3741,0.03196241394310373,33
SIKE1,0.3741,0.03196241394310373,33
LARS1,0.3741,0.03196772751528395,33
DIP2A,0.3741,0.03195750228131104,33
UBXN1,0.374,0.03200887419780655,33
RFC3,0.374,0.032045245485884166,33
GTF2H5,0.3739,0.08648870763543362,22
WFDC2,0.3739,0.03207626824811682,33
PHACTR2,0.3739,0.0320917829615507,33
C5orf24,0.3738,0.032128251790539256,33
CD99L2,0.3737,0.032195873523473195,33
FCHSD2,0.3736,0.032201310592632,33
RANGRF,0.3735,0.054985571153617026,27
TRIM4,0.3735,0.03229478974518974,33
PRAG1,0.3735,0.038461516969576164,31
EIF2B5,0.3733,0.03237832192544961,33
PTPN9,0.3733,0.03234710167633124,33
CYBC1,0.3733,0.03234710167633124,33
THOC2,0.3732,0.032430757982607146,33
MORC3,0.3732,0.03240955102599488,33
FAM50B,0.3731,0.055240361097718724,27
CWH43,0.373,0.2093389369861251,13
ANKRD50,0.3729,0.10534772296212676,20
BABAM1,0.3729,0.032551552372135674,33
EPC1,0.3728,0.07281211279500575,24
INO80E,0.3728,0.14057297583431247,17
ZFP36,0.3727,0.2589258736842221,11
MGAM,0.3727,0.032677054183220894,33
PRDM11,0.3727,0.2589258736842221,11
RTL8C,0.3725,0.08774814949208604,22
GRK6,0.3724,0.032814368341758035,33
ZNF652,0.3723,0.04276309870452282,30
FAM210B,0.3723,0.03916559094757551,31
CNKSR3,0.3722,0.0733081094311025,24
PDCD4,0.3719,0.033084575005909694,33
IGLV4-3,0.3719,0.2898886711708534,10
RBBP8,0.3718,0.1724358725426281,15
FASTKD5,0.3717,0.03317575258262055,33
CUX1,0.3716,0.03325510558328023,33
ACTR8,0.3716,0.03323923061312017,33
ATP2B2,0.3714,0.10687070696592824,20
CTSH,0.3713,0.033362655046434514,33
REEP6,0.3713,0.0333724470847554,33
FAM160B1,0.3713,0.033362655046434514,33
ABCD3,0.3712,0.033442279507031915,33
ASS1,0.3712,0.033442279507031915,33
WDR92,0.3711,0.03347666062990747,33
CDC26,0.371,0.03660167418462347,32
PRRC2B,0.3707,0.033690854582465776,33
AFF1,0.3706,0.03680215259198342,32
EXT2,0.3704,0.07476791686884629,24
NME3,0.3702,0.03392830641133902,33
VBP1,0.3701,0.033983037364602585,33
SLC27A4,0.3701,0.0339991430923605,33
EMC9,0.3701,0.10826649766894877,20
MAPK8IP3,0.3701,0.0685658100990303,25
MFSD3,0.37,0.09013712015291282,22
SYMPK,0.3699,0.03408624235414541,33
MTOR,0.3699,0.03412187383210871,33
RUBCN,0.3698,0.06299688513270363,26
RRP12,0.3698,0.03417352277916975,33
CHAF1A,0.3697,0.29305007529282234,10
VMA21,0.3697,0.29305007529282234,10
MTFP1,0.3697,0.05282212047399871,28
COLEC12,0.3697,0.29305007529282234,10
DIPK1A,0.3697,0.29305007529282234,10
PURA,0.3697,0.03418968312499238,33
ADRA2A,0.3697,0.29305007529282234,10
KCTD7,0.3694,0.06918796434370832,25
FAM241B,0.3694,0.0343486281937867,33
HLA-C,0.3694,0.0343810561043522,33
ANAPC13,0.3692,0.04093762425919121,31
CYC1,0.369,0.034563789096388034,33
RAP2C,0.3689,0.03461265176180578,33
SLC25A3,0.3689,0.03462894359390362,33
POLR2H,0.3689,0.03462894359390362,33
B9D2,0.3688,0.0833608315663482,23
NRM,0.3688,0.04117571615237391,31
EIF4A1,0.3688,0.034701024813740954,33
GOSR1,0.3686,0.034812857808663056,33
ATP6AP1,0.3682,0.03500004018789409,33
FAM151A,0.3682,0.03500004018789409,33
GPBP1,0.3681,0.07672229618413497,24
FKBP1B,0.3681,0.21585718064938147,13
ARL8B,0.3676,0.035324776612524665,33
SNAP47,0.3676,0.05426577351784453,28
SLC25A19,0.3673,0.035504651801291406,33
GHITM,0.3672,0.03553776637950628,33
BCCIP,0.3672,0.035552469859674925,33
PCBP1,0.3672,0.035554326824705204,33
FN3K,0.367,0.035661211209035135,33
TCOF1,0.3669,0.1115351994023919,20
COG5,0.3669,0.035709333638612624,33
ARMCX2,0.3667,0.035825770423864325,33
FGL1,0.3666,0.035863389549110815,33
HPD,0.3666,0.03584241263124166,33
FAM50A,0.3666,0.035849969676112495,33
MAIP1,0.3665,0.03592421840160662,33
SEC63,0.3665,0.035899957252455796,33
TM9SF2,0.3664,0.03597427956461685,33
HMGB2,0.3664,0.03599097079807549,33
ILK,0.3663,0.036048737567731345,33
