gene,spearman_r,p_value,n_samples
CABYR,0.7378,5.8644813941353644e-05,23
DOCK4,0.7377,3.748533031288524e-08,41
DES,0.7377,3.732036263026174e-08,41
STK26,0.7377,3.735289645787418e-08,41
SFRP2,0.7377,3.745267576218914e-08,41
LIMK2,0.7375,3.785228795689979e-08,41
SELP,0.7375,3.800904125074614e-08,41
TNFRSF10A,0.7375,2.5959008191587287e-05,25
IGLV3-21,0.7375,3.80316706743898e-08,41
EEF1AKNMT,0.7374,3.8064953139013114e-08,41
MITF,0.7373,3.8516479081582484e-08,41
ATPAF1,0.7373,3.8391393687666946e-08,41
CPQ,0.7373,3.83014955169769e-08,41
CCM2,0.7373,3.8437087366109993e-08,41
MEX3A,0.7372,1.493393843478452e-06,32
CADM1,0.7371,3.903016507040255e-08,41
CPEB4,0.7371,3.898401786241997e-08,41
SLC6A6,0.737,4.43981047981944e-07,35
DNAJC1,0.737,3.9225788050074155e-08,41
MAPKBP1,0.7369,3.950361048358612e-08,41
EPB41L1,0.7368,3.966658215715277e-08,41
TNS2,0.7368,3.966658215715277e-08,41
S1PR2,0.7368,3.966658215715277e-08,41
IGSF9,0.7367,1.018267357945795e-06,33
CEP78,0.7366,4.0194518342470696e-08,41
ANXA1,0.7366,4.0194518342470696e-08,41
GTF3C4,0.7366,4.013550257335505e-08,41
CNTN4,0.7364,0.009759535959916904,11
APOBR,0.7362,4.1330569210185654e-08,41
LY6E,0.7362,7.993496458791038e-06,28
WIPF3,0.7362,4.6343972562174165e-07,35
M6PR,0.736,4.1769068072782686e-08,41
DCAKD,0.7359,4.2002139270673034e-08,41
SLC2A13,0.7359,4.1940512213550474e-08,41
HSPB7,0.7358,4.217445254445442e-08,41
TMEM245,0.7358,4.240960619696976e-08,41
ALKBH2,0.7356,1.6149996991226687e-06,32
PANX1,0.7355,4.304798038806596e-08,41
MEPCE,0.7354,4.345106515253942e-08,41
CTPS2,0.7354,4.3426164736797056e-08,41
FAM171A2,0.7353,0.00022055698212103088,20
EIF5,0.7353,4.369282090882583e-08,41
LPGAT1,0.7353,4.362872481088749e-08,41
SLC15A2,0.7353,4.369282090882583e-08,41
ZNF521,0.7352,9.829054870488763e-08,39
CTSC,0.7351,4.4270193651948346e-08,41
SULT1E1,0.735,9.911597059927514e-08,39
ACOT7,0.735,4.4581555005780486e-08,41
DROSHA,0.735,4.4581555005780486e-08,41
TLR8,0.7349,4.4672409970625833e-08,41
CERCAM,0.7349,4.476342521683071e-08,41
SYNPO,0.7349,4.464702081360584e-08,41
PSME4,0.7349,4.492047878528703e-08,41
MYH2,0.7348,0.00180676763599208,15
KCNMA1,0.7348,5.013240018986558e-07,35
NAPA,0.7348,4.5210514733461086e-08,41
FASTK,0.7348,9.822306602983505e-05,22
RALB,0.7348,4.5078054483590855e-08,41
PLCB3,0.7345,4.592562245125426e-08,41
PTPRS,0.7345,4.606055715331034e-08,41
CCR1,0.7344,1.1434897923748502e-06,33
CAV2,0.7344,4.6154170989512954e-08,41
