gene,spearman_r,p_value,n_samples
HEMK1,0.235,0.2031769247972803,31
SNX4,0.2349,0.0556466287108199,67
PACS2,0.2349,0.05572466940275045,67
ATG14,0.2347,0.11642822236024467,46
POLR1C,0.2347,0.05591257157507423,67
CDYL2,0.2345,0.18892183135579627,33
PXMP2,0.2343,0.2492757915589909,26
WBP11,0.2342,0.0564386746372292,67
CROCC,0.2341,0.056599039702636904,67
SRGAP1,0.234,0.0649542857212182,63
SAMM50,0.234,0.05666918745268282,67
NBR1,0.234,0.13575540491042504,42
ZNRD2,0.2338,0.056922446575971376,67
PSMA3,0.2338,0.05685573137783848,67
FBXW5,0.2337,0.08299100549334733,56
ANAPC2,0.2337,0.067482821498266,62
TUT7,0.2337,0.056963473470712234,67
FILIP1,0.2337,0.06305308669232614,64
CDK11A,0.2336,0.0700398751902934,61
PDCL,0.2334,0.06790274687767897,62
HMGN5,0.2332,0.05752323677691535,67
AP2A1,0.2332,0.05756609421397599,67
VPS13C,0.2331,0.057620721044198416,67
TRIM27,0.2331,0.06820828220691437,62
SIGMAR1,0.233,0.17806755948022962,35
SRSF11,0.2329,0.05788372125162475,67
ACTR2,0.2329,0.05783550161623145,67
GBA,0.2328,0.05793818915824398,67
HBZ,0.2328,0.12839795013645217,44
HDDC2,0.2328,0.057968010717185034,67
ITGA1,0.2328,0.057994210829638564,67
PSMD10,0.2327,0.05804828605050266,67
SNU13,0.2326,0.05819456588147429,67
RPGRIP1L,0.2326,0.33801076125877944,19
MOCOS,0.2326,0.25293090414767005,26
ARFGEF2,0.2325,0.05830190964397434,67
MASP2,0.2323,0.09418736832660853,53
CRACR2B,0.2322,0.07938479751525915,58
ADH7,0.2322,0.07179154219534176,61
IFI35,0.2321,0.05874270917505221,67
STT3A,0.2321,0.05880617597295362,67
KIF2C,0.2321,0.11637766950151765,47
TMBIM1,0.232,0.05892587151545857,67
DIDO1,0.232,0.05884213351858129,67
NEK1,0.232,0.05888850721555929,67
NUP98,0.2319,0.0589979564509116,67
PRDM16,0.2319,0.15539467078497093,39
AGO3,0.2319,0.05897974797933186,67
PRKD1,0.2319,0.06516815554070383,64
