gene,spearman_r,p_value,n_samples
BAG4,0.6962,9.258178495823221e-10,59
SLC9A9,0.6961,9.329413250122176e-10,59
UTRN,0.696,9.421747873654886e-10,59
PALLD,0.6959,9.494174131838604e-10,59
IKBIP,0.6958,9.530106375774177e-10,59
GK,0.6956,9.670340426137432e-10,59
EXOC6,0.6956,9.704976615350698e-10,59
IL4I1,0.6956,9.716545744781754e-10,59
BSPRY,0.6955,9.766845425183947e-10,59
CD274,0.6953,9.923165142277605e-10,59
CHMP1B,0.6953,9.901522678940936e-10,59
CERS2,0.6953,9.879925842745199e-10,59
SEMA4C,0.6952,1.000520278493437e-09,59
CCDC91,0.6951,1.0089860539896793e-09,59
AIF1,0.6951,1.010586179067136e-09,59
FRZB,0.695,1.0150057851971328e-09,59
CST6,0.695,1.017617830222967e-09,59
TLR3,0.6949,1.021357338517172e-09,59
FAP,0.6948,1.0269324562394098e-09,59
SH3PXD2B,0.6947,1.0363278916113797e-09,59
HDHD5,0.6947,1.0360289373658057e-09,59
ATL1,0.6946,1.0441530293650152e-09,59
GINS3,0.6946,4.043791605644773e-09,55
RFLNA,0.6946,3.094009362280136e-08,49
FPGS,0.6945,1.05120373870736e-09,59
NOP2,0.6945,1.0593376503282237e-09,59
TCEAL8,0.6945,5.852684799831703e-05,27
KCTD3,0.6944,1.1363804101622689e-08,52
ZNF629,0.6944,1.0624866623321383e-09,59
RASA2,0.6944,1.0655435829676013e-09,59
MYOF,0.6944,1.0624866623321383e-09,59
UBE2M,0.6943,1.0753762699985992e-09,59
CA9,0.6942,2.254155050260886e-08,50
CDKAL1,0.6942,1.0775169847656605e-09,59
MAP4K4,0.6941,1.0892729768325992e-09,59
GMFG,0.694,1.0994141267591256e-09,59
ANKLE2,0.6939,1.1093341940992428e-09,59
TACO1,0.6938,1.1167010894626949e-09,59
GOT1,0.6938,1.1127285939374726e-09,59
BICC1,0.6938,1.113604479086381e-09,59
GLI3,0.6937,1.932376827798666e-06,37
UBE2E2,0.6937,1.1202206805588947e-09,59
RASA3,0.6936,1.1327803478976258e-09,59
EPHX3,0.6936,1.3785362256042498e-06,38
DHX36,0.6936,1.1343537366544319e-09,59
BPHL,0.6935,1.1365555486143417e-09,59
NCOA2,0.6934,1.151789990468678e-09,59
EPN2,0.6934,1.1450995648534198e-09,59
GOLPH3L,0.6932,1.1703946232553687e-09,59
SASH1,0.6932,1.1693715476666014e-09,59
RBM47,0.6932,1.1694772107132755e-09,59
DNM2,0.693,1.187603193736245e-09,59
PAX9,0.6929,0.004190232960298139,15
MDC1,0.6928,1.2080228173889954e-09,59
ARNT,0.6928,1.2024710306171193e-09,59
HSPA5,0.6927,1.209161414945182e-09,59
TBX2,0.6925,1.2338864901209092e-09,59
TNS3,0.6925,1.2345260955900481e-09,59
MYO18A,0.6925,1.2288595549881875e-09,59
SPOCK2,0.6924,1.2432338092879123e-09,59
WDR12,0.6922,1.2562364270135995e-09,59
UBASH3B,0.6921,1.2724511024359448e-09,59
GFOD2,0.6921,1.2749905549226134e-09,59
TGFB3,0.6921,6.768342295307929e-09,54
STAT2,0.6921,1.269039597963967e-09,59
FAM110C,0.692,0.0020835678419916168,17
MTMR9,0.6919,1.287529003457036e-09,59
TAGLN,0.6919,1.287749638013266e-09,59
LARS1,0.6919,1.2905409792403047e-09,59
ADNP,0.6918,1.3020985246993228e-09,59
PDE5A,0.6918,1.3014177874083628e-09,59
MAP2K6,0.6918,1.295574902811643e-09,59
SLAIN1,0.6917,7.294791841808364e-08,47
CHAF1B,0.6917,2.5521926313269147e-09,57
RBMXL1,0.6916,1.3227586197588462e-09,59
SNX25,0.6915,1.3259587448933468e-09,59
TPMT,0.6915,1.3312583594987961e-09,59
LZTS3,0.6914,3.643444062939492e-09,56
ICA1,0.6914,1.3458177761103286e-09,59
BCL2,0.6913,7.486125474876043e-08,47
PLA2G2D,0.6913,3.812516805294158e-08,49
CPT1A,0.6912,1.362067528227365e-09,59
APBB2,0.6912,1.365127864994297e-09,59
WWP2,0.6912,1.3652409030242885e-09,59
PLEKHA7,0.6911,1.368194718945612e-09,59
SMURF2,0.6911,1.3743480308124264e-09,59
LDHD,0.6911,1.375753551085999e-09,59
ABCA8,0.691,1.3837408789022739e-09,59
S100A4,0.691,1.382669035633857e-09,59
CRYZ,0.691,1.381824901424008e-09,59
ICOS,0.6909,0.01856503338159501,11
CYP3A5,0.6909,0.01856503338159501,11
LPXN,0.6909,1.3971734167344839e-09,59
AHSA1,0.6909,1.3940450657549584e-09,59
EVI5L,0.6909,1.3940450657549584e-09,59
PEX14,0.6908,1.402249560945523e-09,59
RPS6KA5,0.6907,1.41400888461624e-09,59
AKAP12,0.6906,1.4207010935585132e-09,59
DDX58,0.6906,1.4311511023550294e-09,59
MME,0.6906,1.4237710346626014e-09,59
LCP2,0.6905,1.4405615397073583e-09,59
PARD3B,0.6905,1.4364614548039745e-09,59
TAP1,0.6905,1.4355820176760332e-09,59
NR3C2,0.6904,2.2600932058983326e-06,37
CRELD2,0.6904,1.4455572607539922e-09,59
SKP2,0.6902,0.0007563948378339712,20
LYPLA1,0.6902,1.4709892021418269e-09,59
LCOR,0.6902,8.33032954809278e-07,40
WBP4,0.6902,1.4687208707960255e-09,59
STIM1,0.6901,1.4775797359721582e-09,59
DLGAP4,0.6901,1.486488641909152e-09,59
BCR,0.69,1.4954478515532675e-09,59
VEGFC,0.69,2.964594754406696e-08,50
ITGA6,0.69,1.4966005764912472e-09,59
FCGR3B,0.69,4.1604835181202064e-08,49
VRK1,0.6899,1.5042228012402683e-09,59
IGLV3-19,0.6899,1.501219396474922e-09,59
PRKCH,0.6898,1.5120004920283226e-09,59
GDAP1,0.6898,1.5156149929954836e-09,59
CHAF1A,0.6897,4.121083528928827e-09,56
VASP,0.6897,1.5246213352234456e-09,59
UBXN10,0.6895,1.1617065837942009e-07,46
DHX32,0.6895,1.5469438975047409e-09,59
NCEH1,0.6894,1.5590000893524353e-09,59
BIRC5,0.6894,0.0003860500017516573,22
SEC23IP,0.6894,1.5618805117122062e-09,59
AKR1C2,0.6893,1.57307557968627e-09,59
SESTD1,0.6892,1.585813408032993e-09,59
HEPH,0.6892,1.5836206105517561e-09,59
TRIM14,0.6892,1.5883686464442582e-09,59
RPS6KA1,0.689,1.6149336615763214e-09,59
DPYSL3,0.689,1.6167771270753225e-09,59
CTDSPL,0.6888,8.954902658041541e-07,40
SQLE,0.6887,1.6470504656740235e-09,59
NECAP2,0.6887,1.654142413846481e-09,59
SINHCAF,0.6886,1.6616301899331725e-09,59
MGST1,0.6885,1.677859557502211e-09,59
MACROD1,0.6885,1.6750523020880607e-09,59
COCH,0.6885,8.696375953918342e-09,54
CD82,0.6884,1.6925761015973595e-09,59
DNAJC10,0.6884,1.6920837314054641e-09,59
PLCD1,0.6883,1.6977547947488986e-09,59
DHX29,0.6882,1.7075402217826344e-09,59
WRNIP1,0.6882,1.7126385949513968e-09,59
IGKV1-27,0.6881,1.7295845318359514e-09,59
SCAMP3,0.6881,1.7227545654873467e-09,59
CST1,0.6881,3.5263362408512594e-06,36
BAG1,0.688,1.737020246236286e-09,59
IDH2,0.6879,1.7551545537805172e-09,59
PAK1,0.6879,1.7524822011457756e-09,59
EFCAB10,0.6879,0.0065400424918419155,14
PRKAA2,0.6878,1.7696697119528567e-09,59
SYNE3,0.6876,1.795802846816062e-09,59
BCAR3,0.6875,1.8037643953571435e-09,59
HLA-DPB1,0.6875,1.8011484882492185e-09,59
POSTN,0.6873,1.8292390562809152e-09,59
USP32,0.6872,1.8517347690125287e-09,59
SELENBP1,0.6872,1.8415302040609438e-09,59
PSMB8,0.6872,1.8454766735174499e-09,59
FCHSD2,0.6871,1.8614713371459125e-09,59
GSTK1,0.6871,1.8574917936897614e-09,59
YWHAE,0.6871,1.8589017450046404e-09,59
DHRS11,0.6871,1.8587751862560043e-09,59
C12orf73,0.687,3.6225216640621204e-07,43
TYK2,0.687,1.874881181303383e-09,59
CLPTM1,0.687,1.8750086477389395e-09,59
SMS,0.6868,1.9102288725336704e-09,59
HOMER2,0.6868,1.906275499458851e-09,59
GAB1,0.6868,1.908399600976121e-09,59
DOCK7,0.6868,1.9069544516626286e-09,59
KRT18,0.6867,1.9145727588433854e-09,59
DAB2IP,0.6866,1.9299387195946254e-09,59
ESM1,0.6866,1.9967764180743133e-05,31
ARSA,0.6865,1.9540126317749946e-09,59
ECT2L,0.6865,0.006699995189704236,14
TXNDC5,0.6865,1.946766400510182e-09,59
VANGL2,0.6863,1.4062747292505797e-07,46
IL16,0.6863,1.9832487343978258e-09,59
PKP1,0.6861,1.0292995614959378e-08,54
RAPH1,0.686,2.0199785318607227e-09,59
ZKSCAN1,0.6859,2.0375565069647436e-09,59
CCM2,0.6859,2.0433182949064553e-09,59
PDK1,0.6857,2.070948973845999e-09,59
GABARAPL1,0.6857,0.000845615608485296,20
PPP1R16B,0.6857,0.000600843264112635,21
PFKM,0.6857,2.0736785132215608e-09,59
EIF4G2,0.6857,2.0751096717811683e-09,59
CYB5R3,0.6856,2.086070811023061e-09,59
RABIF,0.6854,2.115040772189929e-09,59
LILRB1,0.6853,2.132333685811133e-09,59
TRMT61B,0.6852,2.1461382649606223e-09,59
DESI1,0.6852,2.1540789110241534e-09,59
MIA2,0.6851,2.170042090422029e-09,59
IGHV1-69-2,0.6851,2.1170483276035e-05,31
TRIM72,0.685,0.009776745899452028,13
PRDM16,0.685,2.9557924350882136e-08,51
PIN4,0.6849,2.1953110550825388e-09,59
NRGN,0.6849,2.19886879455147e-09,59
LIMCH1,0.6849,2.197089539135687e-09,59
FBLN1,0.6849,2.200385651672603e-09,59
ACE,0.6849,2.1891323565581644e-09,59
PIP4K2C,0.6848,2.206462921478841e-09,59
EPS8,0.6848,2.211296751912249e-09,59
GSTT2B,0.6848,5.874559915045046e-09,56
PLCE1,0.6848,2.164287122121865e-08,52
TRAF1,0.6847,2.2261235169521307e-09,59
FYCO1,0.6847,2.2358820139859575e-09,59
HTATSF1,0.6846,2.2452824494078953e-09,59
TTLL12,0.6846,2.2407764457599837e-09,59
NBEAL2,0.6845,2.2620146494878924e-09,59
PURA,0.6844,2.283710689257536e-09,59
LPCAT2,0.6844,2.2852854058809934e-09,59
TFF3,0.6843,3.085225815916705e-08,51
TP53I11,0.6842,2.3151548356992203e-09,59
ADGRG6,0.6842,2.310639225466092e-09,59
CDKN2A,0.6842,1.625573213372837e-08,53
TMEM181,0.6841,4.335161156833514e-08,50
SERPINE1,0.684,2.3476854634832727e-09,59
LZIC,0.684,2.3483618317959568e-09,59
CHEK1,0.6839,1.659624149220156e-08,53
CD27,0.6839,4.379597044154801e-08,50
TOMM34,0.6838,2.3799710585227284e-09,59
RGN,0.6837,2.410034325275885e-09,59
SERPINH1,0.6836,2.42389153484959e-09,59
IGHV2-26,0.6836,2.417087394100373e-09,59
STN1,0.6835,2.4396399477613763e-09,59
STAT6,0.6835,2.4462346969495597e-09,59
ATXN1,0.6835,2.431982845215856e-09,59
MSRB3,0.6835,2.441320894620365e-09,59
CPNE8,0.6834,2.464632690245147e-09,59
PHYH,0.6832,2.5005813086575983e-09,59
ARHGAP30,0.6832,2.498589475265825e-09,59
XPO4,0.6831,2.5201370745565425e-09,59
CILK1,0.6831,0.0004592408693110763,22
EIF4E3,0.6831,2.509612100780246e-09,59
KDM3B,0.6829,2.558618790027496e-09,59
RAB30,0.6829,2.5444308719112715e-09,59
IFT27,0.6828,2.5700279615938047e-09,59
CUL4B,0.6828,2.5648614116047838e-09,59
ABO,0.6827,2.3979595846294026e-07,45
TMEM132A,0.6827,1.2976271895289281e-08,54
STAP1,0.6827,8.677051924513847e-06,34
PLPP2,0.6826,4.612594990701143e-07,43
NCOR1,0.6826,2.598206361116504e-09,59
PRKD1,0.6825,2.6326474398887882e-09,59
SELP,0.6825,2.6211205837656883e-09,59
YTHDC2,0.6825,2.6301559652468746e-09,59
ME2,0.6824,2.636001672576772e-09,59
XPC,0.6823,2.660512364274153e-09,59
TPD52L2,0.6822,2.6938793589446613e-09,59
DPYD,0.6822,2.676568571852048e-09,59
HARS2,0.6821,2.6971773444597427e-09,59
JADE2,0.682,2.7175821127738486e-09,59
RPRD2,0.682,2.7348721457347035e-09,59
MTIF2,0.682,2.725071432762422e-09,59
MMP7,0.6819,2.741341378254339e-09,59
ALDH1A1,0.6819,2.74120546335008e-09,59
METTL2A,0.6819,3.360097114274428e-06,37
CD48,0.6818,2.7589142246206612e-09,59
GALNT14,0.6818,0.0006639110602392585,21
NEURL1B,0.6818,0.020842853610945084,11
PUS1,0.6817,2.786846383165617e-09,59
SLC12A4,0.6817,2.7883524887449337e-09,59
AIFM1,0.6817,2.7904083311732075e-09,59
ISLR,0.6817,2.79314901811678e-09,59
PMM2,0.6816,2.8110408672480555e-09,59
SH3BGRL2,0.6816,2.805110117085446e-09,59
ADCY9,0.6816,1.0119145932976602e-08,55
EIF6,0.6815,2.8373848186194897e-09,59
SNX21,0.6815,2.8333482116680887e-09,59
GFRA3,0.6814,2.576110558824271e-07,45
RAP1GAP2,0.6814,2.851625130069211e-09,59
TAPT1,0.6813,2.880722357354502e-09,59
ESRP1,0.6813,2.88058559212788e-09,59
COLEC12,0.6813,2.8681793702806187e-09,59
ZWILCH,0.6812,2.8931793995729138e-09,59
CACYBP,0.6812,2.8848234917848068e-09,59
HSD11B1,0.681,2.9268300056783227e-09,59
USP8,0.681,2.934105338410022e-09,59
GLYATL2,0.681,0.00518948487352744,15
PA2G4,0.6809,2.96641115187942e-09,59
JCAD,0.6808,2.9797688415798547e-09,59
ATP8A1,0.6807,2.9990813179901654e-09,59
ANXA11,0.6805,3.0510258563345097e-09,59
RUSC1,0.6805,7.954808425625178e-09,56
ECPAS,0.6805,3.0441951949318814e-09,59
PRKG1,0.6805,3.0359751511269304e-09,59
CS,0.6804,3.0705022628257075e-09,59
SRGAP1,0.6804,3.0577324224872092e-09,59
KRT4,0.6803,3.0953071566425172e-09,59
MAPRE3,0.6802,3.1197474732398115e-09,59
WIPF2,0.6802,3.1059590723722598e-09,59
LPIN2,0.6802,3.110777029188663e-09,59
CA12,0.6802,1.5353671408166282e-08,54
MSH3,0.6798,3.202548553625602e-09,59
FYB1,0.6796,3.2631468250079944e-09,59
SHISA2,0.6796,3.2449972875469847e-09,59
UNC5B,0.6796,8.469002545996824e-09,56
ATP6V1B1,0.6796,1.1595354719905902e-08,55
STS,0.6795,1.4294732494520902e-06,40
CTNND1,0.6795,3.267767877892715e-09,59
SPATA18,0.6795,3.2823495830144212e-09,59
HERPUD1,0.6794,3.305646533370355e-09,59
LARP4,0.6793,3.336374620909242e-09,59
PTPN14,0.6792,3.360175669651626e-09,59
ARAP3,0.6792,3.360175669651626e-09,59
UBE4A,0.679,3.395771652588702e-09,59
IGHV2-70D,0.6789,1.0677466973346255e-06,41
GRK5,0.6789,3.4257653368809312e-09,59
RHOF,0.6789,3.423144721089606e-09,59
IGLV4-60,0.6789,1.217977330229562e-08,55
HMOX1,0.6788,3.437812521496879e-09,59
SLC39A8,0.6788,3.437677133148492e-09,59
METAP1,0.6788,3.4525398138657495e-09,59
RAB29,0.6788,3.4399011950976765e-09,59
SH3BP5,0.6788,3.4478040009266686e-09,59
TIMP2,0.6787,3.4625709453437555e-09,59
GPX2,0.6786,3.5097737172749275e-09,59
MAP2K3,0.6785,3.5319198530465603e-09,59
IFIT5,0.6784,3.564238161376441e-09,59
GLUD2,0.6784,3.267376656352428e-08,52
RENBP,0.6781,3.634257932565297e-09,59
STK26,0.6781,3.6420107989802205e-09,59
HSPD1,0.678,3.665230585876771e-09,59
TBC1D22A,0.678,3.6520168870985486e-09,59
PNKP,0.6779,3.69125586065928e-09,59
TUBB2A,0.6779,3.6913887132769747e-09,59
SFXN1,0.6779,3.6859301993076775e-09,59
OTUB1,0.6778,3.709684658880243e-09,59
FOLR2,0.6778,3.7174573935937836e-09,59
TOM1,0.6777,3.743836319464826e-09,59
MSRA,0.6776,3.75220842342278e-09,59
ZCCHC24,0.6776,3.7600673689548365e-09,59
CCL21,0.6775,3.795056622699768e-09,59
LEFTY2,0.6775,0.0007404500733035407,21
RASSF8,0.6774,3.811095846655792e-09,59
NKX2-1,0.6773,3.849168609335955e-09,59
SRPX2,0.6772,3.868208263954251e-09,59
ACSS1,0.6771,3.898403213357989e-09,59
PPP1R18,0.677,3.934471519711522e-09,59
IGLV1-40,0.6769,3.9624402906458304e-09,59
RBBP9,0.6769,3.970594972707814e-09,59
CLDN23,0.6768,1.6309673906292117e-06,40
MANBA,0.6768,3.976430169368175e-09,59
FERMT3,0.6766,4.0415474791531465e-09,59
B4GALT7,0.6765,1.307224011399624e-07,48
MAP7D3,0.6765,4.0923410434267835e-09,59
WDFY3,0.6763,4.136422471743599e-09,59
ASB9,0.6762,4.177815427669574e-09,59
CD44,0.6762,4.157199218932148e-09,59
RAB2A,0.6762,4.174828107948111e-09,59
P3H1,0.6761,4.20978926190229e-09,59
CLCN5,0.6761,3.789317669698357e-08,52
TRMT5,0.6761,4.20428246365647e-09,59
SLC25A37,0.676,0.0020739524486674096,18
TTK,0.6758,7.927700217368115e-05,28
KIAA1211L,0.6757,1.518575156088416e-08,55
OAS1,0.6756,4.348720380291136e-09,59
CTSC,0.6755,4.376592979507376e-09,59
IPO7,0.6754,4.42615294311085e-09,59
ENPP2,0.6754,4.429183595040939e-09,59
TXNL1,0.6754,4.4042591908915205e-09,59
GOLM1,0.6753,4.448024464807254e-09,59
TSFM,0.6753,4.460341120916499e-09,59
ITGAX,0.6751,4.523648677268654e-09,59
CARMIL2,0.675,2.176585449022547e-08,54
PLAU,0.675,4.558794929570106e-09,59
CKAP5,0.6749,4.5617953247665095e-09,59
CYLD,0.6749,4.590696865386336e-09,59
ERICH3,0.6748,4.616730910821083e-09,59
GAS7,0.6748,4.603637400916313e-09,59
ADRA2A,0.6747,0.008117706397553255,14
IL2RG,0.6747,5.962736113661823e-05,29
RUNX3,0.6745,1.6462319693282443e-08,55
MRTFB,0.6744,4.751036435722557e-09,59
SLC7A1,0.6744,7.879772843381103e-08,50
UBA5,0.6743,4.77359512063666e-09,59
NCCRP1,0.6743,2.035785892060181e-07,47
TST,0.6743,4.791239790426488e-09,59
CLC,0.6742,4.8183330548814e-09,59
IRF2BP2,0.6741,4.85174048909448e-09,59
KATNAL1,0.6741,4.858724768064384e-09,59
CDYL,0.6741,4.841452178430348e-09,59
WIPF1,0.674,4.882607989482663e-09,59
SUGT1,0.674,4.868930644735669e-09,59
DNAAF5,0.6738,4.961700925373944e-09,59
CCDC17,0.6737,0.0015654497616056648,19
MAPK13,0.6737,4.992882592090745e-09,59
FAM169A,0.6737,1.734578718331115e-08,55
ABCG1,0.6737,5.000047793061419e-09,59
CENPL,0.6736,8.530829223622674e-05,28
LUZP1,0.6736,5.04178559939128e-09,59
CALHM6,0.6736,6.057499175790412e-08,51
TMEM35A,0.6735,1.1389240238674118e-07,49
FAM83A,0.6735,3.975589731780874e-07,45
WWOX,0.6733,5.137568404683508e-09,59
IVD,0.6733,5.127156521923966e-09,59
SWAP70,0.6733,5.152282759518266e-09,59
PAM,0.6732,5.17013183420007e-09,59
C1orf21,0.673,5.261238445569931e-09,59
FZD1,0.673,5.253949623790436e-09,59
VSNL1,0.6727,5.3460214416302885e-09,59
AREG,0.6727,0.023313039833185983,11
MICAL2,0.6727,5.357193484411978e-09,59
ARFGAP1,0.6726,5.387059660148527e-09,59
ST3GAL5,0.6725,1.6538513226033547e-07,48
MBD4,0.6725,5.428295441724269e-09,59
XRCC4,0.6725,5.447064818568022e-09,59
CCDC88B,0.6724,5.462569899611577e-09,59
ATP6V0D2,0.6721,5.577802546854446e-09,59
BCCIP,0.6721,5.584936950853274e-09,59
CCBE1,0.6721,1.0408864070275333e-08,57
AFAP1L1,0.6721,5.589335468934858e-09,59
AATK,0.672,6.696956660116701e-08,51
RCC2,0.6719,5.690676454180664e-09,59
REPS1,0.6717,5.770299357266201e-09,59
TAGLN2,0.6716,5.782582501177526e-09,59
TUSC3,0.6716,0.00017240922505937331,26
MIS18A,0.6715,2.1052976818576517e-06,40
PLEKHG2,0.6715,5.8510508633896655e-09,59
NECAP1,0.6715,5.8184808508009315e-09,59
STAT5A,0.6714,5.859130353295474e-09,59
SEMA3E,0.6713,0.016831456186893416,12
TRAF2,0.6713,5.936553788670494e-09,59
MMS19,0.6712,5.948716016237579e-09,59
CHRDL1,0.6712,5.98213307114823e-09,59
MRVI1,0.6711,6.023588468924393e-09,59
KIAA0513,0.671,6.052753568585737e-09,59
NUFIP2,0.6708,6.157502023515549e-09,59
EFNB1,0.6708,6.136874780063387e-09,59
CHD7,0.6706,1.6102879195013033e-06,41
DHRS1,0.6706,6.205162004930158e-09,59
KRT19,0.6706,6.218102492353669e-09,59
SHFL,0.6705,6.2826450334354345e-09,59
NAPA,0.6705,6.248086498000855e-09,59
DNM1,0.6704,3.9803901520099844e-08,53
SLC27A3,0.6704,6.317607917177199e-09,59
TREM1,0.6703,6.339402380326558e-09,59
RAD1,0.6703,6.347754793929323e-09,59
MYO5C,0.6703,6.352455269798567e-09,59
EML1,0.6703,6.378784425245005e-09,59
SETD3,0.6701,6.436138577609852e-09,59
CLYBL,0.6701,6.4539916937764784e-09,59
KPNA6,0.67,6.471682449105325e-09,59
SLC16A3,0.6699,6.5433981914438785e-09,59
TALDO1,0.6699,6.516425882552848e-09,59
PSME2,0.6699,6.556857130197597e-09,59
ARHGEF37,0.6698,6.5660652053840805e-09,59
APOBR,0.6698,6.606787892336084e-09,59
FBXO3,0.6696,6.661482268123777e-09,59
GDF15,0.6695,6.721369665284375e-09,59
HCK,0.6695,6.707401361606558e-09,59
QSOX1,0.6695,6.716791473644232e-09,59
RAD9A,0.6694,6.753622187431435e-09,59
HGH1,0.6694,6.7676786727857785e-09,59
TOM1L1,0.6693,6.800205729485633e-09,59
GCSH,0.6693,6.81429182140083e-09,59
LGALS9,0.6693,6.837825856125683e-09,59
BLNK,0.6692,6.8612110086036375e-09,59
LGALS3,0.6692,6.851813914034445e-09,59
WDR43,0.669,6.975108982725077e-09,59
PYGO1,0.669,1.2750520284468649e-06,42
RRM2B,0.6689,6.994343606809202e-09,59
PI4K2B,0.6685,7.208497343859838e-09,59
SCP2,0.6685,7.208454165754577e-09,59
IARS1,0.6684,7.24811570141522e-09,59
NUDT4,0.6684,7.2431003722781705e-09,59
VAPB,0.6684,7.277902939251688e-09,59
NCAPD3,0.6683,7.3129010239128756e-09,59
ARHGAP27,0.6682,7.3630362666177924e-09,59
KLF3,0.6682,7.368086467028073e-09,59
ATP2C2,0.668,1.1582495224177242e-07,50
FABP6,0.668,7.500301304870086e-09,59
UBR1,0.6679,7.505281425522787e-09,59
PPIF,0.6679,7.515433340492988e-09,59
PPP6R2,0.6678,7.577366687628402e-09,59
IL33,0.6678,7.567151607910597e-09,59
DIAPH3,0.6677,6.358341262751604e-06,37
UBXN7,0.6676,7.713129628329072e-09,59
C16orf58,0.6675,7.760651037540519e-09,59
IFT57,0.6675,7.760691411515985e-09,59
GUCY1A1,0.6674,7.808425779007492e-09,59
PTK2,0.6674,7.771236841798515e-09,59
CDR2L,0.6673,7.840463714700371e-09,59
KIF5C,0.6672,3.510707882100156e-06,39
SRBD1,0.6672,7.893907745209602e-09,59
ATAD3A,0.6672,7.883273571197855e-09,59
ANTXR2,0.6671,7.969691515950799e-09,59
FAM118B,0.6669,8.046019025911931e-09,59
ACACA,0.6668,8.15626276648853e-09,59
HMGB2,0.6668,8.13962946227524e-09,59
DERL3,0.6668,1.0994425725599391e-08,58
STK3,0.6668,8.123026056074489e-09,59
SAMHD1,0.6668,8.156270549757558e-09,59
S100A11,0.6668,8.134097861613608e-09,59
NCALD,0.6667,8.211923514305217e-09,59
CCDC90B,0.6667,8.189595805765746e-09,59
RFK,0.6666,8.22868899422476e-09,59
SCD,0.6665,8.279181945151603e-09,59
AQP5,0.6665,8.301712942457492e-09,59
KPNB1,0.6661,8.553490446957246e-09,59
FMNL2,0.6661,8.53028726730104e-09,59
OSBPL2,0.666,8.57094183480144e-09,59
GNAO1,0.666,8.617524820403936e-09,59
ANXA8L1,0.666,8.623364867259785e-09,59
C9orf64,0.6659,8.65855355979608e-09,59
MLEC,0.6659,8.64679694046449e-09,59
FXR1,0.6657,8.80056025130417e-09,59
UBE2Z,0.6657,8.770853610973096e-09,59
PRKX,0.6656,8.139807070739584e-05,29
FIGNL1,0.6655,1.2876900322686843e-05,35
GFM1,0.6655,8.91448881927685e-09,59
ERBB2,0.6653,9.017611352127003e-09,59
SSH3,0.6652,9.066550692149413e-09,59
ADAM9,0.6651,9.165146362042619e-09,59
ECHS1,0.6651,9.171370811222193e-09,59
CXCL9,0.665,0.00011303995606691022,28
GBP2,0.665,9.21480009771483e-09,59
CDK2,0.6649,9.258511515501851e-09,59
IGFLR1,0.6649,1.883480865095595e-07,49
CACNA2D1,0.6648,9.314911972182397e-09,59
GLB1L3,0.6648,0.013165575845550257,13
GOLGA7B,0.6648,0.013165575845550257,13
NOLC1,0.6647,2.5688994126661777e-07,48
CD4,0.6646,9.460666819683615e-09,59
WIF1,0.6646,3.137206055193981e-08,55
UBD,0.6645,0.001017023826838091,21
ENAH,0.6645,9.556872048897902e-09,59
SLC38A1,0.6645,6.20341289918143e-05,30
SCFD1,0.6643,9.653934768670418e-09,59
TMPRSS2,0.6641,9.77842086491843e-09,59
EPS15,0.6641,9.798269735611567e-09,59
HIBADH,0.6641,9.804846232577803e-09,59
MTSS1,0.6641,9.824599035996291e-09,59
PNPT1,0.6639,9.924535701919724e-09,59
TCEAL4,0.6639,9.910924847449483e-09,59
ZNF12,0.6637,0.0002186199067827618,26
HHIPL2,0.6636,0.0259841339187655,11
IGHA2,0.6636,1.0146926564522455e-08,59
RAC3,0.6635,1.236490927843168e-06,43
VWA8,0.6635,1.0250000733314407e-08,59
RIF1,0.6633,1.0395473880067949e-08,59
SMYD2,0.6633,1.0367528342857916e-08,59
GEM,0.6633,1.0339449327135208e-08,59
MESD,0.6632,1.042328080659848e-08,59
CTSA,0.6631,1.0507874351712025e-08,59
ZNF543,0.663,0.013512901654004365,13
MAP9,0.663,1.0592454074560488e-08,59
FYN,0.6629,1.0628410074830318e-08,59
CDH5,0.6629,1.0656679138750643e-08,59
NUBPL,0.6629,1.062120964461641e-08,59
FES,0.6629,1.0635268499435e-08,59
NCKAP1L,0.6628,1.0749640344734708e-08,59
POLA1,0.6628,1.0750255411967693e-08,59
OMD,0.6627,1.0785875430146462e-08,59
VPS13D,0.6626,1.0851216900238275e-08,59
SIPA1,0.6625,1.0916805352092528e-08,59
PLOD1,0.6625,1.0946164996141651e-08,59
TTC19,0.6624,1.0990346867766576e-08,59
ACOX3,0.6624,1.1034147244367118e-08,59
ZNF280C,0.6624,1.1049247263804393e-08,59
KLC4,0.6623,1.110858424506074e-08,59
IRX2,0.6623,4.917622289996212e-08,54
ZBTB7B,0.6623,1.1108154738016198e-08,59
AURKB,0.6622,1.20618015545152e-07,51
SUZ12,0.6622,1.1145841443316342e-08,59
SIRT5,0.662,1.1318117921093642e-08,59
RALGAPA1,0.662,1.1341291560199051e-08,59
AHCY,0.662,1.1333458975969907e-08,59
UTY,0.6619,2.7313957085774092e-05,33
PCOLCE,0.6619,1.1386207028936384e-08,59
PYCR3,0.6619,1.1447413990098818e-08,59
GTF3C4,0.6618,1.1470854222799469e-08,59
CD40,0.6615,1.1694193520046698e-08,59
MOCOS,0.6615,2.85641235934006e-08,56
MAPK10,0.6615,0.009975179240423713,14
ADGRE3,0.6614,1.584908684319518e-08,58
KLRG2,0.6613,2.88599681618775e-08,56
CDKN2AIP,0.6613,1.1891391456674711e-08,59
LGALS1,0.6612,1.1970432729334006e-08,59
